
 "line","enviro","col","gen","data"
1,8,10,"t10",0.195
1,8,11,"t10",0.18
1,8,12,"t10",0.186
1,32,1,"t10",0.166
1,32,2,"t10",0.15
1,32,3,"t10",0.17
1,32,4,"t10",0.148
1,32,5,"t10",0.145
1,32,6,"t10",0.175
1,32,7,"t10",0.163
1,32,8,"t10",0.171
1,32,9,"t10",0.169
1,32,10,"t10",0.188
1,32,11,"t10",0.165
1,32,12,"t10",0.178
2,0,1,"t10",1.682
2,0,2,"t10",0.797
2,0,3,"t10",1.445
2,0,4,"t10",1.322
2,0,5,"t10",1.473
2,0,6,"t10",1.043
2,0,7,"t10",0.469
2,0,8,"t10",1.062
2,0,9,"t10",1.4
2,0,10,"t10",0.225
2,0,11,"t10",0.594
2,0,12,"t10",0.304
2,1,1,"t10",0.617
2,1,2,"t10",0.245
2,1,3,"t10",1.501
2,1,4,"t10",1.417
2,1,5,"t10",0.357
2,1,6,"t10",0.651
2,1,7,"t10",0.45
2,1,8,"t10",0.641
2,1,9,"t10",1.245
2,1,10,"t10",0.255
2,1,11,"t10",0.907
2,1,12,"t10",0.275
2,8,1,"t10",0.153
2,8,2,"t10",0.137
2,8,3,"t10",0.141
2,8,4,"t10",0.14
2,8,5,"t10",0.131
2,8,6,"t10",0.137
2,8,7,"t10",0.135
2,8,8,"t10",0.15
2,8,9,"t10",0.144
2,8,10,"t10",0.134
2,8,11,"t10",0.132
2,8,12,"t10",0.141
2,32,1,"t10",0.145
2,32,2,"t10",0.133
2,32,3,"t10",0.135
2,32,4,"t10",0.14
2,32,5,"t10",0.129
2,32,6,"t10",0.136
2,32,7,"t10",0.129
2,32,8,"t10",0.144
2,32,9,"t10",0.133
2,32,10,"t10",0.13
2,32,11,"t10",0.13
2,32,12,"t10",0.144
3,0,1,"t10",1.503
3,0,2,"t10",1.137
3,0,3,"t10",1.588
3,0,4,"t10",0.173
3,0,5,"t10",1.161
3,0,6,"t10",1.474
3,0,7,"t10",1.386
3,0,8,"t10",1.352
3,0,9,"t10",1.537
3,0,10,"t10",1.525
3,0,11,"t10",1.174
3,0,12,"t10",0.842
3,1,1,"t10",0.521
3,1,2,"t10",0.56
3,1,3,"t10",0.989
3,1,4,"t10",0.194
3,1,5,"t10",0.486
3,1,6,"t10",0.6
3,1,7,"t10",0.586
3,1,8,"t10",0.919
3,1,9,"t10",0.623
3,1,10,"t10",0.613
3,1,11,"t10",0.677
3,1,12,"t10",0.439
3,8,1,"t10",0.512
3,8,2,"t10",0.45
3,8,3,"t10",0.791
3,8,4,"t10",0.165
3,8,5,"t10",0.425
3,8,6,"t10",0.598
3,8,7,"t10",0.543
3,8,8,"t10",0.738
3,8,9,"t10",0.661
3,8,10,"t10",0.554
3,8,11,"t10",0.48
3,8,12,"t10",0.305
3,32,1,"t10",0.56
3,32,2,"t10",0.448
3,32,3,"t10",0.246
3,32,4,"t10",0.133
3,32,5,"t10",0.289
3,32,6,"t10",0.469
3,32,7,"t10",0.395
3,32,8,"t10",0.543
3,32,9,"t10",0.589
3,32,10,"t10",0.457
3,32,11,"t10",0.484
3,32,12,"t10",0.241
4,0,1,"t10",1.316
4,0,2,"t10",1.346
4,0,3,"t10",1.559
4,0,4,"t10",1.629
4,0,5,"t10",1.206
4,0,6,"t10",1.288
4,0,7,"t10",1.563
4,0,8,"t10",1.395
4,0,9,"t10",0.829
4,0,10,"t10",1.427
4,0,11,"t10",0.8
4,0,12,"t10",0.338
4,1,1,"t10",1.36
4,1,2,"t10",1.569
4,1,3,"t10",1.556
4,1,4,"t10",1.705
4,1,5,"t10",1.112
4,1,6,"t10",0.965
4,1,7,"t10",1.523
4,1,8,"t10",1.421
4,1,9,"t10",1.015
4,1,10,"t10",1.408
4,1,11,"t10",1.34
4,1,12,"t10",0.385
4,8,1,"t10",0.232
4,8,2,"t10",0.173
4,8,3,"t10",0.134
4,8,4,"t10",0.143
4,8,5,"t10",0.136
4,8,6,"t10",0.299
4,8,7,"t10",0.143
4,8,8,"t10",0.143
4,8,9,"t10",0.151
4,8,10,"t10",0.143
4,8,11,"t10",0.134
4,8,12,"t10",0.154
4,32,1,"t10",0.161
4,32,2,"t10",0.146
4,32,3,"t10",0.124
4,32,4,"t10",0.133
4,32,5,"t10",0.133
4,32,6,"t10",0.201
4,32,7,"t10",0.13
4,32,8,"t10",0.128
4,32,9,"t10",0.137
4,32,10,"t10",0.135
4,32,11,"t10",0.132
4,32,12,"t10",0.149
5,0,1,"t10",1.747
5,0,2,"t10",1.746
5,0,3,"t10",1.779
5,0,4,"t10",1.748
5,0,5,"t10",1.727
5,0,6,"t10",1.65
5,0,7,"t10",1.729
5,0,8,"t10",1.745
5,0,9,"t10",1.661
5,0,10,"t10",1.614
5,0,11,"t10",1.455
5,0,12,"t10",1.741
5,1,1,"t10",1.673
5,1,2,"t10",1.677
5,1,3,"t10",1.664
5,1,4,"t10",1.702
5,1,5,"t10",1.62
5,1,6,"t10",1.654
5,1,7,"t10",1.669
5,1,8,"t10",1.662
5,1,9,"t10",1.623
5,1,10,"t10",1.667
5,1,11,"t10",1.612
5,1,12,"t10",1.625
5,8,1,"t10",1.033
5,8,2,"t10",0.991
5,8,3,"t10",0.829
5,8,4,"t10",1.024
5,8,5,"t10",0.479
5,8,6,"t10",0.646
5,8,7,"t10",0.534
5,8,8,"t10",0.412
5,8,9,"t10",0.755
5,8,10,"t10",0.794
5,8,11,"t10",0.877
5,8,12,"t10",0.972
5,32,1,"t10",0.83
5,32,2,"t10",0.733
5,32,3,"t10",0.815
5,32,4,"t10",0.739
5,32,5,"t10",0.331
5,32,6,"t10",0.436
5,32,7,"t10",0.265
5,32,8,"t10",0.319
5,32,9,"t10",0.709
5,32,10,"t10",0.827
5,32,11,"t10",0.532
5,32,12,"t10",0.827
6,0,1,"t10",0.91
6,0,2,"t10",0.958
6,0,3,"t10",0.732
6,0,4,"t10",1.711
6,0,5,"t10",1.34
6,0,6,"t10",1.621
6,0,7,"t10",1.71
6,0,8,"t10",1.426
6,0,9,"t10",1.687
6,0,10,"t10",1.262
6,0,11,"t10",0.927
6,0,12,"t10",1.076
6,1,1,"t10",1.336
6,1,2,"t10",1.022
6,1,3,"t10",0.904
6,1,4,"t10",1.691
6,1,5,"t10",1.175
6,1,6,"t10",1.159
6,1,7,"t10",1.667
6,1,8,"t10",1.152
6,1,9,"t10",1.67
6,1,10,"t10",1.302
6,1,11,"t10",0.846
6,1,12,"t10",1.006
6,8,1,"t10",0.204
6,8,2,"t10",0.225
6,8,3,"t10",0.201
6,8,4,"t10",0.201
6,8,5,"t10",0.182
6,8,6,"t10",0.152
6,8,7,"t10",0.177
6,8,8,"t10",0.165
6,8,9,"t10",0.162
6,8,10,"t10",0.199
6,8,11,"t10",0.246
6,8,12,"t10",0.171
6,32,1,"t10",0.176
6,32,2,"t10",0.154
6,32,3,"t10",0.255
6,32,4,"t10",0.184
6,32,5,"t10",0.152
6,32,6,"t10",0.139
6,32,7,"t10",0.128
6,32,8,"t10",0.142
6,32,9,"t10",0.167
6,32,10,"t10",0.182
6,32,11,"t10",0.185
6,32,12,"t10",0.147
7,0,1,"t10",0.996
7,0,2,"t10",1.141
7,0,3,"t10",1.734
7,0,4,"t10",1.501
7,0,5,"t10",0.899
7,0,6,"t10",1.665
7,0,7,"t10",1.32
7,0,8,"t10",1.677
7,0,9,"t10",1.481
7,0,10,"t10",1.543
7,0,11,"t10",1.515
7,0,12,"t10",1.301
7,1,1,"t10",0.904
7,1,2,"t10",1.212
7,1,3,"t10",1.725
7,1,4,"t10",1.211
7,1,5,"t10",0.786
7,1,6,"t10",1.333
7,1,7,"t10",0.738
7,1,8,"t10",1.474
7,1,9,"t10",1.305
7,1,10,"t10",1.317
7,1,11,"t10",1.491
7,1,12,"t10",0.373
7,8,1,"t10",0.15
7,8,2,"t10",0.146
7,8,3,"t10",0.174
7,8,4,"t10",0.15
7,8,5,"t10",0.139
7,8,6,"t10",0.146
7,8,7,"t10",0.156
7,8,8,"t10",0.142
7,8,9,"t10",0.16
7,8,10,"t10",0.174
7,8,11,"t10",0.188
7,8,12,"t10",0.149
7,32,1,"t10",0.14
7,32,2,"t10",0.136
7,32,3,"t10",0.136
7,32,4,"t10",0.137
7,32,5,"t10",0.131
7,32,6,"t10",0.128
7,32,7,"t10",0.141
7,32,8,"t10",0.138
7,32,9,"t10",0.143
7,32,10,"t10",0.142
7,32,11,"t10",0.136
7,32,12,"t10",0.132
8,0,1,"t10",1.703
8,0,2,"t10",1.793
8,0,3,"t10",1.552
8,0,4,"t10",1.779
8,0,5,"t10",0.942
8,0,6,"t10",0.701
8,0,7,"t10",0.438
8,0,8,"t10",1.743
8,0,9,"t10",1.736
8,0,10,"t10",1.599
8,0,11,"t10",1.46
8,0,12,"t10",1.499
8,1,1,"t10",1.752
8,1,2,"t10",1.784
8,1,3,"t10",1.551
8,1,4,"t10",1.786
8,1,5,"t10",0.888
8,1,6,"t10",0.798
8,1,7,"t10",0.295
8,1,8,"t10",1.678
8,1,9,"t10",1.734
8,1,10,"t10",0.755
8,1,11,"t10",1.448
8,1,12,"t10",1.248
8,8,1,"t10",0.249
8,8,2,"t10",0.262
8,8,3,"t10",0.154
8,8,4,"t10",0.202
8,8,5,"t10",0.268
8,8,6,"t10",0.231
8,8,7,"t10",0.168
8,8,8,"t10",0.153
8,8,9,"t10",0.159
8,8,10,"t10",0.19
8,8,11,"t10",0.139
8,8,12,"t10",0.163
8,32,1,"t10",0.219
8,32,2,"t10",0.189
8,32,3,"t10",0.149
8,32,4,"t10",0.149
8,32,5,"t10",0.132
8,32,6,"t10",0.245
8,32,7,"t10",0.136
8,32,8,"t10",0.138
8,32,9,"t10",0.17
8,32,10,"t10",0.169
8,32,11,"t10",0.133
8,32,12,"t10",0.172
9,0,1,"t10",1.059
9,0,2,"t10",0.747
9,0,3,"t10",1.265
9,0,4,"t10",1.454
9,0,5,"t10",0.507
9,0,6,"t10",0.73
9,0,7,"t10",0.647
9,0,8,"t10",1.59
9,0,9,"t10",1.218
9,0,10,"t10",1.074
9,0,11,"t10",0.228
9,0,12,"t10",0.317
9,1,1,"t10",0.335
9,1,2,"t10",0.344
9,1,3,"t10",0.969
9,1,4,"t10",1.431
9,1,5,"t10",0.234
9,1,6,"t10",0.237
9,1,7,"t10",0.263
9,1,8,"t10",1.568
9,1,9,"t10",0.246
9,1,10,"t10",0.274
9,1,11,"t10",0.215
9,1,12,"t10",0.209
9,8,1,"t10",0.228
9,8,2,"t10",0.201
9,8,3,"t10",0.166
9,8,4,"t10",0.244
9,8,5,"t10",0.229
9,8,6,"t10",0.165
9,8,7,"t10",0.177
9,8,8,"t10",0.144
9,8,9,"t10",0.194
9,8,10,"t10",0.233
9,8,11,"t10",0.156
9,8,12,"t10",0.188
9,32,1,"t10",0.182
9,32,2,"t10",0.156
9,32,3,"t10",0.138
9,32,4,"t10",0.155
9,32,5,"t10",0.156
9,32,6,"t10",0.138
9,32,7,"t10",0.147
9,32,8,"t10",0.155
9,32,9,"t10",0.175
9,32,10,"t10",0.185
9,32,11,"t10",0.137
9,32,12,"t10",0.149
10,0,1,"t10",1.73
10,0,2,"t10",1.71
10,0,3,"t10",0.85
10,0,4,"t10",1.678
10,0,5,"t10",1.535
10,0,6,"t10",1.606
10,0,7,"t10",1.659
10,0,8,"t10",0.352
10,0,9,"t10",1.504
10,0,10,"t10",1.4
10,0,11,"t10",1.574
10,0,12,"t10",1.464
10,1,1,"t10",1.003
10,1,2,"t10",0.942
10,1,3,"t10",0.752
10,1,4,"t10",1.123
10,1,5,"t10",1.465
10,1,6,"t10",1.07
10,1,7,"t10",0.83
10,1,8,"t10",0.409
10,1,9,"t10",0.52
10,1,10,"t10",1.061
10,1,11,"t10",0.776
10,1,12,"t10",1.396
10,8,1,"t10",0.355
10,8,2,"t10",0.527
10,8,3,"t10",0.139
10,8,4,"t10",0.401
10,8,5,"t10",0.164
10,8,6,"t10",0.517
10,8,7,"t10",0.353
10,8,8,"t10",0.181
10,8,9,"t10",0.318
10,8,10,"t10",0.428
10,8,11,"t10",0.352
10,8,12,"t10",0.187
10,32,1,"t10",0.359
10,32,2,"t10",0.35
10,32,3,"t10",0.132
10,32,4,"t10",0.232
10,32,5,"t10",0.135
10,32,6,"t10",0.305
10,32,7,"t10",0.274
10,32,8,"t10",0.144
10,32,9,"t10",0.258
10,32,10,"t10",0.309
10,32,11,"t10",0.279
10,32,12,"t10",0.176
11,0,1,"t10",1.745
11,0,2,"t10",1.367
11,0,3,"t10",1.226
11,0,4,"t10",1.767
11,0,5,"t10",1.701
11,0,6,"t10",1.554
11,0,7,"t10",1.778
11,0,8,"t10",1.759
11,0,9,"t10",0.738
11,0,10,"t10",1.751
11,0,11,"t10",1.788
11,0,12,"t10",1.501
11,1,1,"t10",0.394
11,1,2,"t10",1.205
11,1,3,"t10",1.315
11,1,4,"t10",0.414
11,1,5,"t10",0.582
11,1,6,"t10",0.573
11,1,7,"t10",0.681
11,1,8,"t10",1.227
11,1,9,"t10",0.34
11,1,10,"t10",0.546
11,1,11,"t10",0.516
11,1,12,"t10",0.346
11,8,1,"t10",0.271
11,8,2,"t10",0.204
11,8,3,"t10",0.211
11,8,4,"t10",0.379
11,8,5,"t10",0.388
11,8,6,"t10",0.397
11,8,7,"t10",0.492
11,8,8,"t10",0.564
11,8,9,"t10",0.339
11,8,10,"t10",0.412
11,8,11,"t10",0.378
11,8,12,"t10",0.239
11,32,1,"t10",0.227
11,32,2,"t10",0.241
11,32,3,"t10",0.239
11,32,4,"t10",0.328
11,32,5,"t10",0.238
11,32,6,"t10",0.248
11,32,7,"t10",0.299
11,32,8,"t10",0.284
11,32,9,"t10",0.286
11,32,10,"t10",0.294
11,32,11,"t10",0.27
11,32,12,"t10",0.207
12,0,1,"t10",1.649
12,0,2,"t10",1.616
12,0,3,"t10",1.558
12,0,4,"t10",1.588
12,0,5,"t10",1.617
12,0,6,"t10",1.559
12,0,7,"t10",1.545
12,0,8,"t10",1.455
12,0,9,"t10",1.563
12,0,10,"t10",1.591
12,0,11,"t10",1.696
12,0,12,"t10",1.597
12,1,1,"t10",1.674
12,1,2,"t10",1.57
12,1,3,"t10",1.616
12,1,4,"t10",1.6
12,1,5,"t10",1.653
12,1,6,"t10",1.601
12,1,7,"t10",1.597
12,1,8,"t10",1.496
12,1,9,"t10",1.561
12,1,10,"t10",1.588
12,1,11,"t10",1.723
12,1,12,"t10",1.645
12,8,1,"t10",1.629
12,8,2,"t10",1.511
12,8,3,"t10",1.583
12,8,4,"t10",1.604
12,8,5,"t10",1.585
12,8,6,"t10",1.556
12,8,7,"t10",1.532
12,8,8,"t10",1.376
12,8,9,"t10",1.492
12,8,10,"t10",1.46
12,8,11,"t10",1.678
12,8,12,"t10",1.594
12,32,1,"t10",1.529
12,32,2,"t10",1.438
12,32,3,"t10",1.384
12,32,4,"t10",1.359
12,32,5,"t10",1.48
12,32,6,"t10",1.247
12,32,7,"t10",1.434
12,32,8,"t10",1.418
12,32,9,"t10",1.245
12,32,10,"t10",1.298
12,32,11,"t10",1.534
12,32,12,"t10",1.375
13,0,1,"t10",1.244
13,0,2,"t10",0.607
13,0,3,"t10",1.497
13,0,4,"t10",0.919
13,0,5,"t10",0.67
13,0,6,"t10",1.496
13,0,7,"t10",1.392
13,0,8,"t10",1.644
13,0,9,"t10",1.669
13,0,10,"t10",1.304
13,0,11,"t10",1.51
13,0,12,"t10",1.15
13,1,1,"t10",1.205
13,1,2,"t10",0.593
13,1,3,"t10",1.389
13,1,4,"t10",0.765
13,1,5,"t10",0.6
13,1,6,"t10",1.444
13,1,7,"t10",1.264
13,1,8,"t10",1.675
13,1,9,"t10",1.61
13,1,10,"t10",1.189
13,1,11,"t10",1.45
13,1,12,"t10",1.012
13,8,1,"t10",0.148
13,8,2,"t10",0.155
13,8,3,"t10",0.154
13,8,4,"t10",0.145
13,8,5,"t10",0.179
13,8,6,"t10",0.203
13,8,7,"t10",0.18
13,8,8,"t10",0.159
13,8,9,"t10",0.203
13,8,10,"t10",0.172
13,8,11,"t10",0.141
13,8,12,"t10",0.141
13,32,1,"t10",0.146
13,32,2,"t10",0.157
13,32,3,"t10",0.147
13,32,4,"t10",0.158
13,32,5,"t10",0.154
13,32,6,"t10",0.18
13,32,7,"t10",0.195
13,32,8,"t10",0.245
13,32,9,"t10",0.298
13,32,10,"t10",0.286
13,32,11,"t10",0.155
13,32,12,"t10",0.148
14,0,1,"t10",1.588
14,0,2,"t10",0.486
14,0,3,"t10",1.463
14,0,4,"t10",1.121
14,0,5,"t10",1.408
14,0,6,"t10",1.594
14,0,7,"t10",1.226
14,0,8,"t10",0.394
14,0,9,"t10",1.108
14,0,10,"t10",1.115
14,0,11,"t10",0.444
14,0,12,"t10",1.09
14,1,1,"t10",1.561
14,1,2,"t10",0.384
14,1,3,"t10",1.154
14,1,4,"t10",0.552
14,1,5,"t10",1.428
14,1,6,"t10",0.521
14,1,7,"t10",0.54
14,1,8,"t10",0.486
14,1,9,"t10",0.365
14,1,10,"t10",1.045
14,1,11,"t10",0.492
14,1,12,"t10",0.551
14,8,1,"t10",0.152
14,8,2,"t10",0.174
14,8,3,"t10",0.16
14,8,4,"t10",0.217
14,8,5,"t10",0.144
14,8,6,"t10",0.278
14,8,7,"t10",0.33
14,8,8,"t10",0.24
14,8,9,"t10",0.151
14,8,10,"t10",0.146
14,8,11,"t10",0.145
14,8,12,"t10",0.246
14,32,1,"t10",0.146
14,32,2,"t10",0.25
14,32,3,"t10",0.311
14,32,4,"t10",0.355
14,32,5,"t10",0.339
14,32,6,"t10",0.244
14,32,7,"t10",0.279
14,32,8,"t10",0.209
14,32,9,"t10",0.187
14,32,10,"t10",0.134
14,32,11,"t10",0.13
14,32,12,"t10",0.206
15,0,1,"t10",1.493
15,0,2,"t10",1.45
15,0,3,"t10",1.452
15,0,4,"t10",1.126
15,0,5,"t10",1.301
15,0,6,"t10",1.174
15,0,7,"t10",1.222
15,0,8,"t10",1.36
15,0,9,"t10",1.108
15,0,10,"t10",1.552
15,0,11,"t10",1.515
15,0,12,"t10",1.375
15,1,1,"t10",0.524
15,1,2,"t10",1.4
15,1,3,"t10",1.399
15,1,4,"t10",1.359
15,1,5,"t10",1.331
15,1,6,"t10",0.609
15,1,7,"t10",1.363
15,1,8,"t10",0.507
15,1,9,"t10",0.722
15,1,10,"t10",1.494
15,1,11,"t10",1.466
15,1,12,"t10",1.448
15,8,1,"t10",0.162
15,8,2,"t10",0.151
15,8,3,"t10",0.148
15,8,4,"t10",0.146
15,8,5,"t10",0.189
15,8,6,"t10",0.155
15,8,7,"t10",0.167
15,8,8,"t10",0.156
15,8,9,"t10",0.18
15,8,10,"t10",0.195
15,8,11,"t10",0.143
15,8,12,"t10",0.155
15,32,1,"t10",0.153
15,32,2,"t10",0.145
15,32,3,"t10",0.142
15,32,4,"t10",0.143
15,32,5,"t10",0.142
15,32,6,"t10",0.162
15,32,7,"t10",0.14
15,32,8,"t10",0.143
15,32,9,"t10",0.152
15,32,10,"t10",0.142
15,32,11,"t10",0.135
15,32,12,"t10",0.141
16,0,1,"t10",1.563
16,0,2,"t10",1.713
16,0,3,"t10",1.715
16,0,4,"t10",1.589
16,0,5,"t10",1.629
16,0,6,"t10",1.536
16,0,7,"t10",1.681
16,0,8,"t10",1.71
16,0,9,"t10",1.181
16,0,10,"t10",1.249
16,0,11,"t10",1.271
16,0,12,"t10",1.496
16,1,1,"t10",1.572
16,1,2,"t10",1.594
16,1,3,"t10",1.684
16,1,4,"t10",1.475
16,1,5,"t10",1.085
16,1,6,"t10",1.35
16,1,7,"t10",1.63
16,1,8,"t10",1.679
16,1,9,"t10",1.298
16,1,10,"t10",1.129
16,1,11,"t10",1.369
16,1,12,"t10",1.584
16,8,1,"t10",0.179
16,8,2,"t10",0.171
16,8,3,"t10",0.165
16,8,4,"t10",0.261
16,8,5,"t10",0.211
16,8,6,"t10",0.223
16,8,7,"t10",0.202
16,8,8,"t10",0.212
16,8,9,"t10",0.228
16,8,10,"t10",0.184
16,8,11,"t10",0.146
16,8,12,"t10",0.143
16,32,1,"t10",0.175
16,32,2,"t10",0.172
16,32,3,"t10",0.151
16,32,4,"t10",0.195
16,32,5,"t10",0.185
16,32,6,"t10",0.19
16,32,7,"t10",0.161
16,32,8,"t10",0.181
16,32,9,"t10",0.18
16,32,10,"t10",0.146
16,32,11,"t10",0.142
16,32,12,"t10",0.157
17,0,1,"t10",1.553
17,0,2,"t10",1.759
17,0,3,"t10",1.577
17,0,4,"t10",0.237
17,0,5,"t10",1.558
17,0,6,"t10",0.635
17,0,7,"t10",0.839
17,0,8,"t10",0.659
17,0,9,"t10",0.547
17,0,10,"t10",0.411
17,0,11,"t10",0.69
17,0,12,"t10",0.742
17,1,1,"t10",1.159
17,1,2,"t10",1.526
17,1,3,"t10",1.462
17,1,4,"t10",0.238
17,1,5,"t10",1.427
17,1,6,"t10",0.549
17,1,7,"t10",0.495
17,1,8,"t10",0.355
17,1,9,"t10",0.442
17,1,10,"t10",0.28
17,1,11,"t10",0.447
17,1,12,"t10",0.803
17,8,1,"t10",0.178
17,8,2,"t10",1.385
17,8,3,"t10",0.145
17,8,4,"t10",0.144
17,8,5,"t10",0.135
17,8,6,"t10",0.14
17,8,7,"t10",0.141
17,8,8,"t10",0.138
17,8,9,"t10",0.144
17,8,10,"t10",0.153
17,8,11,"t10",0.133
17,8,12,"t10",0.135
17,32,1,"t10",0.168
17,32,2,"t10",1.358
17,32,3,"t10",0.134
17,32,4,"t10",0.134
17,32,5,"t10",0.132
17,32,6,"t10",0.134
17,32,7,"t10",0.134
17,32,8,"t10",0.136
17,32,9,"t10",0.136
17,32,10,"t10",0.143
17,32,11,"t10",0.134
17,32,12,"t10",0.137
18,0,1,"t10",1.832
18,0,2,"t10",1.775
18,0,3,"t10",1.785
18,0,4,"t10",1.762
18,0,5,"t10",1.747
18,0,6,"t10",1.75
18,0,7,"t10",1.761
18,0,8,"t10",1.727
18,0,9,"t10",1.733
18,0,10,"t10",1.667
18,0,11,"t10",1.728
18,0,12,"t10",1.697
18,1,1,"t10",1.817
18,1,2,"t10",1.774
18,1,3,"t10",1.776
18,1,4,"t10",1.744
18,1,5,"t10",1.756
18,1,6,"t10",1.747
18,1,7,"t10",1.751
18,1,8,"t10",1.731
18,1,9,"t10",1.765
18,1,10,"t10",1.731
18,1,11,"t10",1.758
18,1,12,"t10",1.759
18,8,1,"t10",0.303
18,8,2,"t10",0.225
18,8,3,"t10",0.352
18,8,4,"t10",0.474
18,8,5,"t10",0.352
18,8,6,"t10",0.332
18,8,7,"t10",0.341
18,8,8,"t10",0.24
18,8,9,"t10",0.312
18,8,10,"t10",0.227
18,8,11,"t10",0.285
18,8,12,"t10",0.23
18,32,1,"t10",0.264
18,32,2,"t10",0.254
18,32,3,"t10",0.263
18,32,4,"t10",0.276
18,32,5,"t10",0.255
18,32,6,"t10",0.268
18,32,7,"t10",0.228
18,32,8,"t10",0.292
18,32,9,"t10",0.224
18,32,10,"t10",0.213
18,32,11,"t10",0.245
18,32,12,"t10",0.216
19,0,1,"t10",1.325
19,0,2,"t10",1.666
19,0,3,"t10",1.484
19,0,4,"t10",1.541
19,0,5,"t10",0.821
19,0,6,"t10",0.948
19,0,7,"t10",1.465
19,0,8,"t10",1.844
19,0,9,"t10",1.189
19,0,10,"t10",1.495
19,0,11,"t10",1.137
19,0,12,"t10",1.08
19,1,1,"t10",1.188
19,1,2,"t10",1.468
19,1,3,"t10",1.141
19,1,4,"t10",1.66
19,1,5,"t10",0.94
19,1,6,"t10",0.754
19,1,7,"t10",1.609
19,1,8,"t10",1.9
19,1,9,"t10",1.48
19,1,10,"t10",1.06
19,1,11,"t10",0.853
19,1,12,"t10",0.832
19,8,1,"t10",0.178
19,8,2,"t10",0.214
19,8,3,"t10",0.248
19,8,4,"t10",0.207
19,8,5,"t10",0.229
19,8,6,"t10",0.205
19,8,7,"t10",0.173
19,8,8,"t10",1.935
19,8,9,"t10",0.506
19,8,10,"t10",0.25
19,8,11,"t10",0.17
19,8,12,"t10",0.196
19,32,1,"t10",0.183
19,32,2,"t10",0.218
19,32,3,"t10",0.262
19,32,4,"t10",0.278
19,32,5,"t10",0.201
19,32,6,"t10",0.189
19,32,7,"t10",0.147
19,32,8,"t10",1.968
19,32,9,"t10",0.381
19,32,10,"t10",0.254
19,32,11,"t10",0.161
19,32,12,"t10",0.196
20,0,1,"t10",1.603
20,0,2,"t10",1.729
20,0,3,"t10",1.606
20,0,4,"t10",1.642
20,0,5,"t10",1.695
20,0,6,"t10",1.666
20,0,7,"t10",1.751
20,0,8,"t10",1.693
20,0,9,"t10",1.574
20,0,10,"t10",1.617
20,0,11,"t10",1.711
20,0,12,"t10",1.724
20,1,1,"t10",1.633
20,1,2,"t10",1.64
20,1,3,"t10",1.612
20,1,4,"t10",1.675
20,1,5,"t10",1.688
20,1,6,"t10",1.651
20,1,7,"t10",1.736
20,1,8,"t10",1.656
20,1,9,"t10",1.576
20,1,10,"t10",1.642
20,1,11,"t10",1.524
20,1,12,"t10",1.741
20,8,1,"t10",0.157
20,8,2,"t10",0.177
20,8,3,"t10",0.17
20,8,4,"t10",0.172
20,8,5,"t10",0.176
20,8,6,"t10",0.167
20,8,7,"t10",0.172
20,8,8,"t10",0.173
20,8,9,"t10",0.163
20,8,10,"t10",0.146
20,8,11,"t10",0.169
20,8,12,"t10",0.181
20,32,1,"t10",0.147
20,32,2,"t10",0.18
20,32,3,"t10",0.164
20,32,4,"t10",0.149
20,32,5,"t10",0.149
20,32,6,"t10",0.148
20,32,7,"t10",0.146
20,32,8,"t10",0.173
20,32,9,"t10",0.131
20,32,10,"t10",0.139
20,32,11,"t10",0.141
20,32,12,"t10",0.154
