line,enviro,rep,gen,data,time
4,8,7,t0,0.1025,48
4,8,8,t0,0.1205,48
4,8,9,t0,0.1115,48
4,8,10,t0,0.0985,48
4,8,11,t0,0.102,48
4,8,12,t0,0.1095,48
4,32,1,t0,0.2285,48
4,32,2,t0,0.153,48
4,32,3,t0,0.1325,48
4,32,4,t0,0.131,48
4,32,5,t0,0.0995,48
4,32,6,t0,0.101,48
4,32,7,t0,0.096,48
4,32,8,t0,0.116,48
4,32,9,t0,0.1005,48
4,32,10,t0,0.0765,48
4,32,11,t0,0.12,48
4,32,12,t0,0.1205,48
5,0,1,t0,1.7005,48
5,0,2,t0,1.677,48
5,0,3,t0,1.3885,48
5,0,4,t0,1.692,48
5,0,5,t0,1.676,48
5,0,6,t0,1.668,48
5,0,7,t0,1.669,48
5,0,8,t0,1.6965,48
5,0,9,t0,1.6695,48
5,0,10,t0,1.657,48
5,0,11,t0,1.688,48
5,0,12,t0,1.6975,48
5,1,1,t0,1.508,48
5,1,2,t0,1.49,48
5,1,3,t0,1.524,48
5,1,4,t0,1.534,48
5,1,5,t0,1.533,48
5,1,6,t0,1.522,48
5,1,7,t0,1.499,48
5,1,8,t0,1.522,48
5,1,9,t0,1.508,48
5,1,10,t0,1.454,48
5,1,11,t0,1.549,48
5,1,12,t0,1.531,48
5,4,1,t0,1.489,48
5,4,2,t0,1.47,48
5,4,3,t0,1.465,48
5,4,4,t0,1.495,48
5,4,5,t0,1.477,48
5,4,6,t0,1.453,48
5,4,7,t0,1.435,48
5,4,8,t0,1.441,48
5,4,9,t0,1.404,48
5,4,10,t0,1.422,48
5,4,11,t0,1.462,48
5,4,12,t0,1.45,48
5,8,1,t0,1.4825,48
5,8,2,t0,1.4595,48
5,8,3,t0,1.4635,48
5,8,4,t0,1.478,48
5,8,5,t0,1.4455,48
5,8,6,t0,1.432,48
5,8,7,t0,1.393,48
5,8,8,t0,1.398,48
5,8,9,t0,1.359,48
5,8,10,t0,1.3135,48
5,8,11,t0,1.4385,48
5,8,12,t0,1.4415,48
5,32,1,t0,1.4645,48
5,32,2,t0,1.4635,48
5,32,3,t0,1.4495,48
5,32,4,t0,1.478,48
5,32,5,t0,1.449,48
5,32,6,t0,1.433,48
5,32,7,t0,1.392,48
5,32,8,t0,1.3875,48
5,32,9,t0,1.328,48
5,32,10,t0,1.3275,48
5,32,11,t0,1.413,48
5,32,12,t0,1.4175,48
6,0,1,t0,1.735,48
6,0,2,t0,1.696,48
6,0,3,t0,1.7035,48
6,0,4,t0,1.726,48
6,0,5,t0,1.699,48
6,0,6,t0,1.7005,48
6,0,7,t0,1.706,48
6,0,8,t0,1.7325,48
6,0,9,t0,1.6895,48
6,0,10,t0,1.6985,48
6,0,11,t0,1.7235,48
6,0,12,t0,1.718,48
6,1,1,t0,0.829,48
6,1,2,t0,1.009,48
6,1,3,t0,0.872,48
6,1,4,t0,0.824,48
6,1,5,t0,0.777,48
6,1,6,t0,0.862,48
6,1,7,t0,0.682,48
6,1,8,t0,0.788,48
6,1,9,t0,0.748,48
6,1,10,t0,0.574,48
6,1,11,t0,0.774,48
6,1,12,t0,0.697,48
6,4,1,t0,0.247,48
6,4,2,t0,0.276,48
6,4,3,t0,0.239,48
6,4,4,t0,0.243,48
6,4,5,t0,0.245,48
6,4,6,t0,0.221,48
6,4,7,t0,0.223,48
6,4,8,t0,0.23,48
6,4,9,t0,0.24,48
6,4,10,t0,0.234,48
6,4,11,t0,0.256,48
6,4,12,t0,0.244,48
6,8,1,t0,0.299,48
6,8,2,t0,0.2845,48
6,8,3,t0,0.2805,48
6,8,4,t0,0.285,48
6,8,5,t0,0.255,48
6,8,6,t0,0.236,48
6,8,7,t0,0.241,48
6,8,8,t0,0.2445,48
6,8,9,t0,0.2355,48
6,8,10,t0,0.2415,48
6,8,11,t0,0.2325,48
6,8,12,t0,0.263,48
6,32,1,t0,0.294,48
6,32,2,t0,0.294,48
6,32,3,t0,0.271,48
6,32,4,t0,0.28,48
6,32,5,t0,0.2545,48
6,32,6,t0,0.239,48
6,32,7,t0,0.242,48
6,32,8,t0,0.248,48
6,32,9,t0,0.233,48
6,32,10,t0,0.2455,48
6,32,11,t0,0.24,48
6,32,12,t0,0.265,48
7,0,1,t0,1.7275,48
7,0,2,t0,1.696,48
7,0,3,t0,1.6975,48
7,0,4,t0,1.725,48
7,0,5,t0,1.7145,48
7,0,6,t0,1.7045,48
7,0,7,t0,1.715,48
7,0,8,t0,1.749,48
7,0,9,t0,1.715,48
7,0,10,t0,1.7095,48
7,0,11,t0,1.732,48
7,0,12,t0,1.744,48
7,1,1,t0,0.982,48
7,1,2,t0,1.008,48
7,1,3,t0,0.759,48
7,1,4,t0,1.054,48
7,1,5,t0,1.178,48
7,1,6,t0,0.73,48
7,1,7,t0,1.072,48
7,1,8,t0,0.856,48
7,1,9,t0,0.693,48
7,1,10,t0,0.533,48
7,1,11,t0,0.591,48
7,1,12,t0,0.531,48
7,4,1,t0,0.402,48
7,4,2,t0,0.321,48
7,4,3,t0,0.234,48
7,4,4,t0,0.262,48
7,4,5,t0,0.302,48
7,4,6,t0,0.229,48
7,4,7,t0,0.258,48
7,4,8,t0,0.251,48
7,4,9,t0,0.283,48
7,4,10,t0,0.239,48
7,4,11,t0,0.277,48
7,4,12,t0,0.209,48
7,8,1,t0,0.2985,48
7,8,2,t0,0.366,48
7,8,3,t0,0.302,48
7,8,4,t0,0.262,48
7,8,5,t0,0.2755,48
7,8,6,t0,0.298,48
7,8,7,t0,0.2895,48
7,8,8,t0,0.308,48
7,8,9,t0,0.3,48
7,8,10,t0,0.2275,48
7,8,11,t0,0.211,48
7,8,12,t0,0.2585,48
7,32,1,t0,0.284,48
7,32,2,t0,0.3235,48
7,32,3,t0,0.25,48
7,32,4,t0,0.308,48
7,32,5,t0,0.2475,48
7,32,6,t0,0.1335,48
7,32,7,t0,0.2165,48
7,32,8,t0,0.277,48
7,32,9,t0,0.1735,48
7,32,10,t0,0.2355,48
7,32,11,t0,0.1605,48
7,32,12,t0,0.2245,48
8,0,1,t0,1.744,48
8,0,2,t0,1.7325,48
8,0,3,t0,1.7365,48
8,0,4,t0,1.75,48
8,0,5,t0,1.7375,48
8,0,6,t0,1.714,48
8,0,7,t0,1.714,48
8,0,8,t0,1.7315,48
8,0,9,t0,1.7175,48
8,0,10,t0,1.711,48
8,0,11,t0,1.7425,48
8,0,12,t0,1.7235,48
8,1,1,t0,0.409,48
8,1,2,t0,0.265,48
8,1,3,t0,0.219,48
8,1,4,t0,0.238,48
8,1,5,t0,0.261,48
8,1,6,t0,0.241,48
8,1,7,t0,0.445,48
8,1,8,t0,0.263,48
8,1,9,t0,0.307,48
8,1,10,t0,0.313,48
8,1,11,t0,0.309,48
8,1,12,t0,0.425,48
8,4,1,t0,0.268,48
8,4,2,t0,0.276,48
8,4,3,t0,0.151,48
8,4,4,t0,0.271,48
8,4,5,t0,0.207,48
8,4,6,t0,0.211,48
8,4,7,t0,0.256,48
8,4,8,t0,0.191,48
8,4,9,t0,0.164,48
8,4,10,t0,0.243,48
8,4,11,t0,0.257,48
8,4,12,t0,0.262,48
8,8,1,t0,0.2845,48
8,8,2,t0,0.198,48
8,8,3,t0,0.169,48
8,8,4,t0,0.122,48
8,8,5,t0,0.1825,48
8,8,6,t0,0.1445,48
8,8,7,t0,0.1945,48
8,8,8,t0,0.1655,48
8,8,9,t0,0.131,48
8,8,10,t0,0.1825,48
8,8,11,t0,0.158,48
8,8,12,t0,0.2165,48
8,32,1,t0,0.207,48
8,32,2,t0,0.086,48
8,32,3,t0,0.114,48
8,32,4,t0,0.1205,48
8,32,5,t0,0.1735,48
8,32,6,t0,0.097,48
8,32,7,t0,0.128,48
8,32,8,t0,0.1545,48
8,32,9,t0,0.1005,48
8,32,10,t0,0.1505,48
8,32,11,t0,0.113,48
8,32,12,t0,0.164,48
9,0,1,t0,1.7545,48
9,0,2,t0,1.751,48
9,0,3,t0,1.752,48
9,0,4,t0,1.7535,48
9,0,5,t0,1.743,48
9,0,6,t0,1.7295,48
9,0,7,t0,1.724,48
9,0,8,t0,1.746,48
9,0,9,t0,1.74,48
9,0,10,t0,1.7235,48
9,0,11,t0,1.7545,48
9,0,12,t0,1.7425,48
9,1,1,t0,0.472,48
9,1,2,t0,0.468,48
9,1,3,t0,0.417,48
9,1,4,t0,0.542,48
9,1,5,t0,0.73,48
9,1,6,t0,0.524,48
9,1,7,t0,0.588,48
9,1,8,t0,0.506,48
9,1,9,t0,0.526,48
9,1,10,t0,0.457,48
9,1,11,t0,0.473,48
9,1,12,t0,0.381,48
9,4,1,t0,0.206,48
9,4,2,t0,0.214,48
9,4,3,t0,0.183,48
9,4,4,t0,0.182,48
9,4,5,t0,0.208,48
9,4,6,t0,0.162,48
9,4,7,t0,0.19,48
9,4,8,t0,0.207,48
9,4,9,t0,0.188,48
9,4,10,t0,0.182,48
9,4,11,t0,0.166,48
9,4,12,t0,0.165,48
9,8,1,t0,0.165,48
9,8,2,t0,0.1735,48
9,8,3,t0,0.175,48
9,8,4,t0,0.1685,48
9,8,5,t0,0.1675,48
9,8,6,t0,0.1775,48
9,8,7,t0,0.17,48
9,8,8,t0,0.2145,48
9,8,9,t0,0.1705,48
9,8,10,t0,0.1505,48
9,8,11,t0,0.1445,48
9,8,12,t0,0.1315,48
9,32,1,t0,0.1645,48
9,32,2,t0,0.1585,48
9,32,3,t0,0.1645,48
9,32,4,t0,0.1525,48
9,32,5,t0,0.172,48
9,32,6,t0,0.146,48
9,32,7,t0,0.1565,48
9,32,8,t0,0.1875,48
9,32,9,t0,0.1705,48
9,32,10,t0,0.1405,48
9,32,11,t0,0.1365,48
9,32,12,t0,0.123,48
10,0,1,t0,1.6815,48
10,0,2,t0,1.6675,48
10,0,3,t0,1.678,48
10,0,4,t0,1.6915,48
10,0,5,t0,1.6655,48
10,0,6,t0,1.6605,48
10,0,7,t0,1.6565,48
10,0,8,t0,1.6915,48
10,0,9,t0,1.651,48
10,0,10,t0,1.665,48
10,0,11,t0,1.676,48
10,0,12,t0,1.678,48
10,1,1,t0,1.359,48
10,1,2,t0,1.367,48
10,1,3,t0,1.391,48
10,1,4,t0,1.375,48
10,1,5,t0,1.389,48
10,1,6,t0,1.368,48
10,1,7,t0,1.404,48
10,1,8,t0,1.341,48
10,1,9,t0,1.377,48
10,1,10,t0,1.336,48
10,1,11,t0,1.315,48
10,1,12,t0,1.331,48
10,4,1,t0,1.08,48
10,4,2,t0,1.207,48
10,4,3,t0,1.199,48
10,4,4,t0,1.205,48
10,4,5,t0,1.133,48
10,4,6,t0,1.192,48
10,4,7,t0,1.158,48
10,4,8,t0,1.171,48
10,4,9,t0,1.174,48
10,4,10,t0,1.166,48
10,4,11,t0,1.135,48
10,4,12,t0,1.172,48
10,8,1,t0,1.1655,48
10,8,2,t0,1.2395,48
10,8,3,t0,1.267,48
10,8,4,t0,1.2725,48
10,8,5,t0,1.192,48
10,8,6,t0,1.2145,48
10,8,7,t0,1.179,48
10,8,8,t0,1.146,48
10,8,9,t0,1.2065,48
10,8,10,t0,1.157,48
10,8,11,t0,1.1675,48
10,8,12,t0,1.1895,48
10,32,1,t0,1.1615,48
10,32,2,t0,1.2665,48
10,32,3,t0,1.247,48
10,32,4,t0,1.2125,48
10,32,5,t0,1.1925,48
10,32,6,t0,1.171,48
10,32,7,t0,1.1875,48
10,32,8,t0,1.128,48
10,32,9,t0,1.189,48
10,32,10,t0,1.119,48
10,32,11,t0,1.1365,48
10,32,12,t0,1.1845,48
1,0,1,t3,1.7195,48
1,0,2,t3,1.7045,48
1,0,3,t3,1.673,48
1,0,4,t3,1.734,48
1,0,5,t3,1.7015,48
1,0,6,t3,1.7075,48
1,0,7,t3,1.7065,48
1,0,8,t3,1.735,48
1,0,9,t3,1.6875,48
1,0,10,t3,1.6925,48
1,0,11,t3,1.7,48
1,0,12,t3,1.708,48
1,1,1,t3,1.719,48
1,1,2,t3,1.708,48
1,1,3,t3,1.687,48
1,1,4,t3,1.758,48
1,1,5,t3,1.721,48
1,1,6,t3,1.74,48
1,1,7,t3,1.72,48
1,1,8,t3,1.748,48
1,1,9,t3,1.732,48
1,1,10,t3,1.705,48
1,1,11,t3,1.721,48
1,1,12,t3,1.734,48
1,4,1,t3,1.579,48
1,4,2,t3,1.49,48
1,4,3,t3,1.47,48
1,4,4,t3,1.477,48
1,4,5,t3,1.361,48
1,4,6,t3,1.411,48
1,4,7,t3,1.278,48
1,4,8,t3,1.362,48
1,4,9,t3,1.365,48
1,4,10,t3,1.305,48
1,4,11,t3,1.418,48
1,4,12,t3,1.316,48
1,8,1,t3,1.0305,48
1,8,2,t3,0.5145,48
1,8,3,t3,1.304,48
1,8,4,t3,0.8375,48
1,8,5,t3,0.5915,48
1,8,6,t3,0.567,48
1,8,7,t3,0.499,48
1,8,8,t3,0.4855,48
1,8,9,t3,0.769,48
1,8,10,t3,0.7805,48
1,8,11,t3,1.0355,48
1,8,12,t3,0.5675,48
1,32,1,t3,0.828,48
1,32,2,t3,0.4165,48
1,32,3,t3,1.2235,48
1,32,4,t3,0.7875,48
1,32,5,t3,0.5615,48
1,32,6,t3,0.605,48
1,32,7,t3,0.471,48
1,32,8,t3,0.488,48
1,32,9,t3,0.672,48
1,32,10,t3,0.586,48
1,32,11,t3,0.746,48
1,32,12,t3,0.4875,48
2,0,1,t3,1.67,48
2,0,2,t3,1.689,48
2,0,3,t3,1.7175,48
2,0,4,t3,1.732,48
2,0,5,t3,1.61,48
2,0,6,t3,1.557,48
2,0,7,t3,1.6915,48
2,0,8,t3,1.641,48
2,0,9,t3,1.7015,48
2,0,10,t3,0.064,48
2,0,11,t3,1.3425,48
2,0,12,t3,1.717,48
2,1,1,t3,0.783,48
2,1,2,t3,0.538,48
2,1,3,t3,0.663,48
2,1,4,t3,0.657,48
2,1,5,t3,0.699,48
2,1,6,t3,0.715,48
2,1,7,t3,0.548,48
2,1,8,t3,0.878,48
2,1,9,t3,0.445,48
2,1,10,t3,0.058,48
2,1,11,t3,1.344,48
2,1,12,t3,0.38,48
2,4,1,t3,0.73,48
2,4,2,t3,0.454,48
2,4,3,t3,0.517,48
2,4,4,t3,0.588,48
2,4,5,t3,0.654,48
2,4,6,t3,0.815,48
2,4,7,t3,0.481,48
2,4,8,t3,0.686,48
2,4,9,t3,0.403,48
2,4,10,t3,0.058,48
2,4,11,t3,1.324,48
2,4,12,t3,0.332,48
2,8,1,t3,0.7305,48
2,8,2,t3,0.396,48
2,8,3,t3,0.4605,48
2,8,4,t3,0.554,48
2,8,5,t3,0.6025,48
2,8,6,t3,0.744,48
2,8,7,t3,0.4355,48
2,8,8,t3,0.6605,48
2,8,9,t3,0.3605,48
2,8,10,t3,0.065,48
2,8,11,t3,1.387,48
2,8,12,t3,0.2935,48
2,32,1,t3,0.725,48
2,32,2,t3,0.4,48
2,32,3,t3,0.4905,48
2,32,4,t3,0.5735,48
2,32,5,t3,0.6305,48
2,32,6,t3,0.7405,48
2,32,7,t3,0.5,48
2,32,8,t3,0.6845,48
2,32,9,t3,0.3715,48
2,32,10,t3,0.064,48
2,32,11,t3,1.3085,48
2,32,12,t3,0.274,48
3,0,1,t3,1.728,48
3,0,2,t3,1.7375,48
3,0,3,t3,1.72,48
3,0,4,t3,1.7465,48
3,0,5,t3,1.747,48
3,0,6,t3,1.7345,48
3,0,7,t3,1.721,48
3,0,8,t3,1.726,48
