"line","enviro","col","gen","data"
1,8,12,"t10",0.483
1,32,1,"t10",0.532
1,32,2,"t10",0.524
1,32,3,"t10",0.519
1,32,4,"t10",0.67
1,32,5,"t10",0.425
1,32,6,"t10",0.486
1,32,7,"t10",0.552
1,32,8,"t10",0.503
1,32,9,"t10",0.536
1,32,10,"t10",0.582
1,32,11,"t10",0.584
1,32,12,"t10",0.499
2,0,1,"t10",1.882
2,0,2,"t10",1.906
2,0,3,"t10",1.829
2,0,4,"t10",1.868
2,0,5,"t10",1.825
2,0,6,"t10",1.811
2,0,7,"t10",1.734
2,0,8,"t10",1.792
2,0,9,"t10",1.775
2,0,10,"t10",1.797
2,0,11,"t10",1.818
2,0,12,"t10",1.669
2,1,1,"t10",1.856
2,1,2,"t10",1.807
2,1,3,"t10",1.741
2,1,4,"t10",1.829
2,1,5,"t10",1.71
2,1,6,"t10",1.701
2,1,7,"t10",1.661
2,1,8,"t10",1.532
2,1,9,"t10",1.706
2,1,10,"t10",1.683
2,1,11,"t10",1.763
2,1,12,"t10",1.74
2,8,1,"t10",0.237
2,8,2,"t10",0.151
2,8,3,"t10",0.145
2,8,4,"t10",0.146
2,8,5,"t10",0.134
2,8,6,"t10",0.143
2,8,7,"t10",0.136
2,8,8,"t10",0.321
2,8,9,"t10",0.146
2,8,10,"t10",0.138
2,8,11,"t10",0.138
2,8,12,"t10",0.246
2,32,1,"t10",0.217
2,32,2,"t10",0.158
2,32,3,"t10",0.139
2,32,4,"t10",0.14
2,32,5,"t10",0.131
2,32,6,"t10",0.137
2,32,7,"t10",0.132
2,32,8,"t10",0.355
2,32,9,"t10",0.135
2,32,10,"t10",0.132
2,32,11,"t10",0.131
2,32,12,"t10",0.157
3,0,1,"t10",1.86
3,0,2,"t10",1.871
3,0,3,"t10",1.854
3,0,4,"t10",1.822
3,0,5,"t10",1.816
3,0,6,"t10",1.824
3,0,7,"t10",1.798
3,0,8,"t10",1.82
3,0,9,"t10",1.81
3,0,10,"t10",1.816
3,0,11,"t10",1.871
3,0,12,"t10",1.821
3,1,1,"t10",1.346
3,1,2,"t10",1.233
3,1,3,"t10",1.682
3,1,4,"t10",1.374
3,1,5,"t10",1.461
3,1,6,"t10",1.276
3,1,7,"t10",1.378
3,1,8,"t10",1.569
3,1,9,"t10",1.436
3,1,10,"t10",1.256
3,1,11,"t10",1.431
3,1,12,"t10",1.471
3,8,1,"t10",1.335
3,8,2,"t10",1.148
3,8,3,"t10",1.636
3,8,4,"t10",1.324
3,8,5,"t10",1.42
3,8,6,"t10",1.334
3,8,7,"t10",1.31
3,8,8,"t10",1.556
3,8,9,"t10",1.49
3,8,10,"t10",1.252
3,8,11,"t10",1.363
3,8,12,"t10",1.394
3,32,1,"t10",1.324
3,32,2,"t10",1.135
3,32,3,"t10",1.573
3,32,4,"t10",1.051
3,32,5,"t10",1.377
3,32,6,"t10",1.181
3,32,7,"t10",1.286
3,32,8,"t10",1.484
3,32,9,"t10",1.426
3,32,10,"t10",1.116
3,32,11,"t10",1.331
3,32,12,"t10",1.477
4,0,1,"t10",1.864
4,0,2,"t10",1.876
4,0,3,"t10",1.879
4,0,4,"t10",1.907
4,0,5,"t10",1.902
4,0,6,"t10",1.887
4,0,7,"t10",1.877
4,0,8,"t10",1.895
4,0,9,"t10",1.889
4,0,10,"t10",1.844
4,0,11,"t10",1.861
4,0,12,"t10",1.786
4,1,1,"t10",1.817
4,1,2,"t10",1.83
4,1,3,"t10",1.841
4,1,4,"t10",1.901
4,1,5,"t10",1.866
4,1,6,"t10",1.755
4,1,7,"t10",1.831
4,1,8,"t10",1.849
4,1,9,"t10",1.903
4,1,10,"t10",1.813
4,1,11,"t10",1.806
4,1,12,"t10",1.827
4,8,1,"t10",0.802
4,8,2,"t10",0.392
4,8,3,"t10",0.14
4,8,4,"t10",0.277
4,8,5,"t10",0.221
4,8,6,"t10",1.612
4,8,7,"t10",0.173
4,8,8,"t10",0.295
4,8,9,"t10",0.192
4,8,10,"t10",0.17
4,8,11,"t10",0.139
4,8,12,"t10",0.175
4,32,1,"t10",0.601
4,32,2,"t10",0.249
4,32,3,"t10",0.128
4,32,4,"t10",0.372
4,32,5,"t10",0.128
4,32,6,"t10",1.56
4,32,7,"t10",0.128
4,32,8,"t10",0.131
4,32,9,"t10",0.135
4,32,10,"t10",0.415
4,32,11,"t10",0.141
4,32,12,"t10",0.207
5,0,1,"t10",1.89
5,0,2,"t10",1.849
5,0,3,"t10",1.867
5,0,4,"t10",1.852
5,0,5,"t10",1.825
5,0,6,"t10",1.849
5,0,7,"t10",1.838
5,0,8,"t10",1.842
5,0,9,"t10",1.843
5,0,10,"t10",1.82
5,0,11,"t10",1.858
5,0,12,"t10",1.83
5,1,1,"t10",1.823
5,1,2,"t10",1.801
5,1,3,"t10",1.807
5,1,4,"t10",1.824
5,1,5,"t10",1.784
5,1,6,"t10",1.79
5,1,7,"t10",1.79
5,1,8,"t10",1.794
5,1,9,"t10",1.789
5,1,10,"t10",1.792
5,1,11,"t10",1.78
5,1,12,"t10",1.786
5,8,1,"t10",1.793
5,8,2,"t10",1.779
5,8,3,"t10",1.794
5,8,4,"t10",1.799
5,8,5,"t10",1.786
5,8,6,"t10",1.769
5,8,7,"t10",1.77
5,8,8,"t10",1.763
5,8,9,"t10",1.784
5,8,10,"t10",1.767
5,8,11,"t10",1.789
5,8,12,"t10",1.771
5,32,1,"t10",1.785
5,32,2,"t10",1.764
5,32,3,"t10",1.775
5,32,4,"t10",1.794
5,32,5,"t10",1.764
5,32,6,"t10",1.755
5,32,7,"t10",1.733
5,32,8,"t10",1.735
5,32,9,"t10",1.763
5,32,10,"t10",1.749
5,32,11,"t10",1.746
5,32,12,"t10",1.742
6,0,1,"t10",1.838
6,0,2,"t10",1.839
6,0,3,"t10",1.83
6,0,4,"t10",1.868
6,0,5,"t10",1.781
6,0,6,"t10",1.871
6,0,7,"t10",1.836
6,0,8,"t10",1.796
6,0,9,"t10",1.831
6,0,10,"t10",1.83
6,0,11,"t10",1.771
6,0,12,"t10",1.791
6,1,1,"t10",1.799
6,1,2,"t10",1.852
6,1,3,"t10",1.861
6,1,4,"t10",1.854
6,1,5,"t10",1.801
6,1,6,"t10",1.844
6,1,7,"t10",1.813
6,1,8,"t10",1.771
6,1,9,"t10",1.81
6,1,10,"t10",1.841
6,1,11,"t10",1.787
6,1,12,"t10",1.816
6,8,1,"t10",0.493
6,8,2,"t10",0.489
6,8,3,"t10",0.524
6,8,4,"t10",0.266
6,8,5,"t10",0.394
6,8,6,"t10",0.271
6,8,7,"t10",0.222
6,8,8,"t10",0.354
6,8,9,"t10",0.213
6,8,10,"t10",0.413
6,8,11,"t10",0.372
6,8,12,"t10",0.296
6,32,1,"t10",0.516
6,32,2,"t10",0.44
6,32,3,"t10",0.448
6,32,4,"t10",0.263
6,32,5,"t10",0.394
6,32,6,"t10",0.306
6,32,7,"t10",0.343
6,32,8,"t10",0.4
6,32,9,"t10",0.23
6,32,10,"t10",0.335
6,32,11,"t10",0.384
6,32,12,"t10",0.243
7,0,1,"t10",1.697
7,0,2,"t10",1.837
7,0,3,"t10",1.856
7,0,4,"t10",1.832
7,0,5,"t10",1.827
7,0,6,"t10",1.848
7,0,7,"t10",1.876
7,0,8,"t10",1.86
7,0,9,"t10",1.83
7,0,10,"t10",1.831
7,0,11,"t10",1.805
7,0,12,"t10",1.819
7,1,1,"t10",1.592
7,1,2,"t10",1.795
7,1,3,"t10",1.814
7,1,4,"t10",1.789
7,1,5,"t10",1.796
7,1,6,"t10",1.814
7,1,7,"t10",1.859
7,1,8,"t10",1.812
7,1,9,"t10",1.789
7,1,10,"t10",1.681
7,1,11,"t10",1.734
7,1,12,"t10",1.585
7,8,1,"t10",0.393
7,8,2,"t10",0.491
7,8,3,"t10",0.823
7,8,4,"t10",1.077
7,8,5,"t10",0.756
7,8,6,"t10",0.823
7,8,7,"t10",0.542
7,8,8,"t10",0.404
7,8,9,"t10",0.382
7,8,10,"t10",1.05
7,8,11,"t10",0.945
7,8,12,"t10",0.456
7,32,1,"t10",0.7
7,32,2,"t10",0.168
7,32,3,"t10",0.482
7,32,4,"t10",0.798
7,32,5,"t10",0.62
7,32,6,"t10",0.305
7,32,7,"t10",0.191
7,32,8,"t10",0.182
7,32,9,"t10",0.31
7,32,10,"t10",0.412
7,32,11,"t10",0.554
7,32,12,"t10",0.133
8,0,1,"t10",1.762
8,0,2,"t10",1.838
8,0,3,"t10",1.835
8,0,4,"t10",1.851
8,0,5,"t10",1.777
8,0,6,"t10",1.867
8,0,7,"t10",1.791
8,0,8,"t10",1.826
8,0,9,"t10",1.814
8,0,10,"t10",1.796
8,0,11,"t10",1.788
8,0,12,"t10",1.809
8,1,1,"t10",1.807
8,1,2,"t10",1.827
8,1,3,"t10",1.82
8,1,4,"t10",1.816
8,1,5,"t10",1.73
8,1,6,"t10",1.817
8,1,7,"t10",1.788
8,1,8,"t10",1.751
8,1,9,"t10",1.793
8,1,10,"t10",1.703
8,1,11,"t10",1.727
8,1,12,"t10",1.78
8,8,1,"t10",0.393
8,8,2,"t10",0.77
8,8,3,"t10",0.209
8,8,4,"t10",0.415
8,8,5,"t10",0.593
8,8,6,"t10",0.944
8,8,7,"t10",0.285
8,8,8,"t10",0.232
8,8,9,"t10",0.271
8,8,10,"t10",0.338
8,8,11,"t10",0.142
8,8,12,"t10",0.235
8,32,1,"t10",0.551
8,32,2,"t10",0.8
8,32,3,"t10",0.39
8,32,4,"t10",0.358
8,32,5,"t10",0.267
8,32,6,"t10",1.14
8,32,7,"t10",0.136
8,32,8,"t10",0.253
8,32,9,"t10",0.35
8,32,10,"t10",0.268
8,32,11,"t10",0.135
8,32,12,"t10",0.27
9,0,1,"t10",1.879
9,0,2,"t10",1.872
9,0,3,"t10",1.838
9,0,4,"t10",1.882
9,0,5,"t10",1.794
9,0,6,"t10",1.875
9,0,7,"t10",1.851
9,0,8,"t10",1.845
9,0,9,"t10",1.886
9,0,10,"t10",1.687
9,0,11,"t10",1.585
9,0,12,"t10",1.724
9,1,1,"t10",1.61
9,1,2,"t10",1.489
9,1,3,"t10",1.726
9,1,4,"t10",1.823
9,1,5,"t10",1.682
9,1,6,"t10",1.463
9,1,7,"t10",1.648
9,1,8,"t10",1.816
9,1,9,"t10",1.276
9,1,10,"t10",1.415
9,1,11,"t10",1.615
9,1,12,"t10",1.52
9,8,1,"t10",0.816
9,8,2,"t10",0.487
9,8,3,"t10",0.343
9,8,4,"t10",0.365
9,8,5,"t10",0.502
9,8,6,"t10",0.405
9,8,7,"t10",0.363
9,8,8,"t10",0.185
9,8,9,"t10",0.417
9,8,10,"t10",0.618
9,8,11,"t10",0.413
9,8,12,"t10",0.891
9,32,1,"t10",0.413
9,32,2,"t10",0.372
9,32,3,"t10",0.198
9,32,4,"t10",0.25
9,32,5,"t10",0.334
9,32,6,"t10",0.32
9,32,7,"t10",0.309
9,32,8,"t10",0.148
9,32,9,"t10",0.273
9,32,10,"t10",0.441
9,32,11,"t10",0.204
9,32,12,"t10",0.276
10,0,1,"t10",1.834
10,0,2,"t10",1.798
10,0,3,"t10",1.858
10,0,4,"t10",1.83
10,0,5,"t10",1.812
10,0,6,"t10",1.813
10,0,7,"t10",1.816
10,0,8,"t10",1.764
10,0,9,"t10",1.846
10,0,10,"t10",1.773
10,0,11,"t10",1.821
10,0,12,"t10",1.797
10,1,1,"t10",1.763
10,1,2,"t10",1.714
10,1,3,"t10",1.839
10,1,4,"t10",1.663
10,1,5,"t10",1.742
10,1,6,"t10",1.688
10,1,7,"t10",1.718
10,1,8,"t10",1.781
10,1,9,"t10",1.743
10,1,10,"t10",1.773
10,1,11,"t10",1.752
10,1,12,"t10",1.778
10,8,1,"t10",1.684
10,8,2,"t10",1.742
10,8,3,"t10",0.315
10,8,4,"t10",1.636
10,8,5,"t10",0.648
10,8,6,"t10",1.692
10,8,7,"t10",1.699
10,8,8,"t10",1.086
10,8,9,"t10",1.695
10,8,10,"t10",1.719
10,8,11,"t10",1.688
10,8,12,"t10",0.912
10,32,1,"t10",1.704
10,32,2,"t10",1.718
10,32,3,"t10",0.166
10,32,4,"t10",1.656
10,32,5,"t10",0.405
10,32,6,"t10",1.685
10,32,7,"t10",1.652
10,32,8,"t10",0.976
10,32,9,"t10",1.654
10,32,10,"t10",1.716
10,32,11,"t10",1.669
10,32,12,"t10",0.78
11,0,1,"t10",1.875
11,0,2,"t10",1.833
11,0,3,"t10",1.834
11,0,4,"t10",1.846
11,0,5,"t10",1.857
11,0,6,"t10",1.836
11,0,7,"t10",1.854
11,0,8,"t10",1.82
11,0,9,"t10",1.82
11,0,10,"t10",1.834
11,0,11,"t10",1.858
11,0,12,"t10",1.84
11,1,1,"t10",1.447
11,1,2,"t10",1.792
11,1,3,"t10",1.813
11,1,4,"t10",0.928
11,1,5,"t10",1.236
11,1,6,"t10",1.476
11,1,7,"t10",1.546
11,1,8,"t10",1.585
11,1,9,"t10",1.594
11,1,10,"t10",0.933
11,1,11,"t10",1.028
11,1,12,"t10",0.835
11,8,1,"t10",1.431
11,8,2,"t10",0.342
11,8,3,"t10",0.327
11,8,4,"t10",1.037
11,8,5,"t10",1.131
11,8,6,"t10",1.311
11,8,7,"t10",1.549
11,8,8,"t10",1.554
11,8,9,"t10",0.97
11,8,10,"t10",0.857
11,8,11,"t10",0.963
11,8,12,"t10",0.844
11,32,1,"t10",1.38
11,32,2,"t10",0.521
11,32,3,"t10",0.318
11,32,4,"t10",0.974
11,32,5,"t10",1.088
11,32,6,"t10",1.426
11,32,7,"t10",1.453
11,32,8,"t10",1.554
11,32,9,"t10",1.026
11,32,10,"t10",0.696
11,32,11,"t10",0.979
11,32,12,"t10",0.682
12,0,1,"t10",1.8
12,0,2,"t10",1.737
12,0,3,"t10",1.782
12,0,4,"t10",1.774
12,0,5,"t10",1.78
12,0,6,"t10",1.777
12,0,7,"t10",1.746
12,0,8,"t10",1.658
12,0,9,"t10",1.787
12,0,10,"t10",1.774
12,0,11,"t10",1.777
12,0,12,"t10",1.744
12,1,1,"t10",1.787
12,1,2,"t10",1.708
12,1,3,"t10",1.763
12,1,4,"t10",1.75
12,1,5,"t10",1.771
12,1,6,"t10",1.766
12,1,7,"t10",1.745
12,1,8,"t10",1.642
12,1,9,"t10",1.773
12,1,10,"t10",1.766
12,1,11,"t10",1.785
12,1,12,"t10",1.743
12,8,1,"t10",1.77
12,8,2,"t10",1.745
12,8,3,"t10",1.767
12,8,4,"t10",1.76
12,8,5,"t10",1.751
12,8,6,"t10",1.77
12,8,7,"t10",1.732
12,8,8,"t10",1.619
12,8,9,"t10",1.746
12,8,10,"t10",1.737
12,8,11,"t10",1.762
12,8,12,"t10",1.73
12,32,1,"t10",1.747
12,32,2,"t10",1.737
12,32,3,"t10",1.73
12,32,4,"t10",1.748
12,32,5,"t10",1.735
12,32,6,"t10",1.733
12,32,7,"t10",1.716
12,32,8,"t10",1.666
12,32,9,"t10",1.731
12,32,10,"t10",1.717
12,32,11,"t10",1.74
12,32,12,"t10",1.681
13,0,1,"t10",1.756
13,0,2,"t10",1.415
13,0,3,"t10",1.656
13,0,4,"t10",1.422
13,0,5,"t10",1.516
13,0,6,"t10",1.666
13,0,7,"t10",1.619
13,0,8,"t10",1.794
13,0,9,"t10",1.749
13,0,10,"t10",1.602
13,0,11,"t10",1.674
13,0,12,"t10",1.619
13,1,1,"t10",1.74
13,1,2,"t10",1.388
13,1,3,"t10",1.617
13,1,4,"t10",1.401
13,1,5,"t10",1.341
13,1,6,"t10",1.635
13,1,7,"t10",1.576
13,1,8,"t10",1.762
13,1,9,"t10",1.725
13,1,10,"t10",1.603
13,1,11,"t10",1.589
13,1,12,"t10",1.549
13,8,1,"t10",0.73
13,8,2,"t10",1.291
13,8,3,"t10",0.814
13,8,4,"t10",1.104
13,8,5,"t10",0.779
13,8,6,"t10",0.462
13,8,7,"t10",0.242
13,8,8,"t10",0.329
13,8,9,"t10",0.155
13,8,10,"t10",0.318
13,8,11,"t10",0.244
13,8,12,"t10",0.898
13,32,1,"t10",0.451
13,32,2,"t10",1.159
13,32,3,"t10",0.555
13,32,4,"t10",0.598
13,32,5,"t10",0.728
13,32,6,"t10",0.451
13,32,7,"t10",0.262
13,32,8,"t10",0.255
13,32,9,"t10",0.149
13,32,10,"t10",0.361
13,32,11,"t10",0.344
13,32,12,"t10",0.574
14,0,1,"t10",1.803
14,0,2,"t10",1.771
14,0,3,"t10",1.808
14,0,4,"t10",1.811
14,0,5,"t10",1.837
14,0,6,"t10",1.764
14,0,7,"t10",1.757
14,0,8,"t10",1.702
14,0,9,"t10",1.84
14,0,10,"t10",1.779
14,0,11,"t10",1.511
14,0,12,"t10",1.717
14,1,1,"t10",1.786
14,1,2,"t10",1.732
14,1,3,"t10",1.745
14,1,4,"t10",1.394
14,1,5,"t10",1.829
14,1,6,"t10",1.441
14,1,7,"t10",1.305
14,1,8,"t10",1.737
14,1,9,"t10",1.685
14,1,10,"t10",1.779
14,1,11,"t10",1.617
14,1,12,"t10",1.356
14,8,1,"t10",0.329
14,8,2,"t10",0.27
14,8,3,"t10",0.554
14,8,4,"t10",0.657
14,8,5,"t10",0.213
14,8,6,"t10",1.181
14,8,7,"t10",1.195
14,8,8,"t10",0.698
14,8,9,"t10",0.517
14,8,10,"t10",0.204
14,8,11,"t10",0.311
14,8,12,"t10",0.977
14,32,1,"t10",0.226
14,32,2,"t10",0.25
14,32,3,"t10",0.405
14,32,4,"t10",0.143
14,32,5,"t10",0.144
14,32,6,"t10",1.056
14,32,7,"t10",0.982
14,32,8,"t10",0.749
14,32,9,"t10",0.665
14,32,10,"t10",0.17
14,32,11,"t10",0.241
14,32,12,"t10",0.922
15,0,1,"t10",1.594
15,0,2,"t10",1.481
15,0,3,"t10",1.479
15,0,4,"t10",1.271
15,0,5,"t10",1.351
15,0,6,"t10",1.413
15,0,7,"t10",1.321
15,0,8,"t10",1.598
15,0,9,"t10",1.396
15,0,10,"t10",1.597
15,0,11,"t10",1.565
15,0,12,"t10",1.396
15,1,1,"t10",1.259
15,1,2,"t10",1.424
15,1,3,"t10",1.447
15,1,4,"t10",1.384
15,1,5,"t10",1.344
15,1,6,"t10",1.466
15,1,7,"t10",1.444
15,1,8,"t10",1.407
15,1,9,"t10",1.221
15,1,10,"t10",1.534
15,1,11,"t10",1.505
15,1,12,"t10",1.466
15,8,1,"t10",1.349
15,8,2,"t10",0.162
15,8,3,"t10",0.151
15,8,4,"t10",0.147
15,8,5,"t10",0.185
15,8,6,"t10",0.688
15,8,7,"t10",0.166
15,8,8,"t10",0.403
15,8,9,"t10",0.243
15,8,10,"t10",0.48
15,8,11,"t10",0.512
15,8,12,"t10",0.212
15,32,1,"t10",1.483
15,32,2,"t10",0.148
15,32,3,"t10",0.215
15,32,4,"t10",0.146
15,32,5,"t10",0.142
15,32,6,"t10",0.44
15,32,7,"t10",0.172
15,32,8,"t10",0.257
15,32,9,"t10",0.38
15,32,10,"t10",0.347
15,32,11,"t10",0.636
15,32,12,"t10",0.143
16,0,1,"t10",1.833
16,0,2,"t10",1.814
16,0,3,"t10",1.793
16,0,4,"t10",1.819
16,0,5,"t10",1.81
16,0,6,"t10",1.776
16,0,7,"t10",1.77
16,0,8,"t10",1.759
16,0,9,"t10",1.766
16,0,10,"t10",1.779
16,0,11,"t10",1.74
16,0,12,"t10",1.767
16,1,1,"t10",1.839
16,1,2,"t10",1.777
16,1,3,"t10",1.759
16,1,4,"t10",1.781
16,1,5,"t10",1.748
16,1,6,"t10",1.712
16,1,7,"t10",1.737
16,1,8,"t10",1.73
16,1,9,"t10",1.765
16,1,10,"t10",1.737
16,1,11,"t10",1.735
16,1,12,"t10",1.766
16,8,1,"t10",0.574
16,8,2,"t10",1.002
16,8,3,"t10",0.466
16,8,4,"t10",1.181
16,8,5,"t10",0.841
16,8,6,"t10",0.944
16,8,7,"t10",0.468
16,8,8,"t10",0.494
16,8,9,"t10",0.866
16,8,10,"t10",0.794
16,8,11,"t10",0.521
16,8,12,"t10",0.448
16,32,1,"t10",0.571
16,32,2,"t10",0.588
16,32,3,"t10",0.398
16,32,4,"t10",0.948
16,32,5,"t10",0.62
16,32,6,"t10",0.929
16,32,7,"t10",0.407
16,32,8,"t10",0.424
16,32,9,"t10",0.71
16,32,10,"t10",0.398
16,32,11,"t10",0.434
16,32,12,"t10",0.342
17,0,1,"t10",1.795
17,0,2,"t10",1.823
17,0,3,"t10",1.635
17,0,4,"t10",0.865
17,0,5,"t10",1.672
17,0,6,"t10",1.55
17,0,7,"t10",1.515
17,0,8,"t10",1.721
17,0,9,"t10",1.731
17,0,10,"t10",1.635
17,0,11,"t10",1.373
17,0,12,"t10",1.245
17,1,1,"t10",1.732
17,1,2,"t10",1.747
17,1,3,"t10",1.558
17,1,4,"t10",0.926
17,1,5,"t10",1.596
17,1,6,"t10",1.345
17,1,7,"t10",1.259
17,1,8,"t10",1.555
17,1,9,"t10",1.711
17,1,10,"t10",1.056
17,1,11,"t10",1.228
17,1,12,"t10",1.377
17,8,1,"t10",1.651
17,8,2,"t10",1.763
17,8,3,"t10",0.822
17,8,4,"t10",0.275
17,8,5,"t10",0.374
17,8,6,"t10",0.153
17,8,7,"t10",0.282
17,8,8,"t10",0.258
17,8,9,"t10",0.257
17,8,10,"t10",0.307
17,8,11,"t10",0.165
17,8,12,"t10",0.135
17,32,1,"t10",1.646
17,32,2,"t10",1.772
17,32,3,"t10",0.216
17,32,4,"t10",0.233
17,32,5,"t10",0.302
17,32,6,"t10",0.137
17,32,7,"t10",0.136
17,32,8,"t10",0.164
17,32,9,"t10",0.209
17,32,10,"t10",0.38
17,32,11,"t10",0.449
17,32,12,"t10",0.137
18,0,1,"t10",1.868
18,0,2,"t10",1.857
18,0,3,"t10",1.825
18,0,4,"t10",1.802
18,0,5,"t10",1.813
18,0,6,"t10",1.805
18,0,7,"t10",1.793
18,0,8,"t10",1.767
18,0,9,"t10",1.792
18,0,10,"t10",1.758
18,0,11,"t10",1.797
18,0,12,"t10",1.762
18,1,1,"t10",1.861
18,1,2,"t10",1.831
18,1,3,"t10",1.809
18,1,4,"t10",1.79
18,1,5,"t10",1.825
18,1,6,"t10",1.792
18,1,7,"t10",1.783
18,1,8,"t10",1.777
18,1,9,"t10",1.81
18,1,10,"t10",1.793
18,1,11,"t10",1.805
18,1,12,"t10",1.785
18,8,1,"t10",1.734
18,8,2,"t10",0.678
18,8,3,"t10",1.77
18,8,4,"t10",1.733
18,8,5,"t10",1.79
18,8,6,"t10",1.678
18,8,7,"t10",1.748
18,8,8,"t10",1.208
18,8,9,"t10",1.816
18,8,10,"t10",0.796
18,8,11,"t10",1.753
18,8,12,"t10",1.036
18,32,1,"t10",0.594
18,32,2,"t10",0.624
18,32,3,"t10",0.562
18,32,4,"t10",0.879
18,32,5,"t10",0.702
18,32,6,"t10",0.737
18,32,7,"t10",0.46
18,32,8,"t10",0.751
18,32,9,"t10",0.501
18,32,10,"t10",0.78
18,32,11,"t10",0.699
18,32,12,"t10",0.462
19,0,1,"t10",1.796
19,0,2,"t10",1.8
19,0,3,"t10",1.873
19,0,4,"t10",1.895
19,0,5,"t10",1.885
19,0,6,"t10",1.81
19,0,7,"t10",1.883
19,0,8,"t10",1.997
19,0,9,"t10",1.755
19,0,10,"t10",1.765
19,0,11,"t10",1.806
19,0,12,"t10",1.733
19,1,1,"t10",1.763
19,1,2,"t10",1.86
19,1,3,"t10",1.868
19,1,4,"t10",1.863
19,1,5,"t10",1.863
19,1,6,"t10",1.728
19,1,7,"t10",1.883
19,1,8,"t10",2.04
19,1,9,"t10",1.732
19,1,10,"t10",1.765
19,1,11,"t10",1.833
19,1,12,"t10",1.653
19,8,1,"t10",0.539
19,8,2,"t10",0.746
19,8,3,"t10",1.035
19,8,4,"t10",0.839
19,8,5,"t10",0.635
19,8,6,"t10",0.7
19,8,7,"t10",0.33
19,8,8,"t10",2.037
19,8,9,"t10",1.678
19,8,10,"t10",0.98
19,8,11,"t10",0.443
19,8,12,"t10",0.444
19,32,1,"t10",0.676
19,32,2,"t10",0.797
19,32,3,"t10",1.116
19,32,4,"t10",1.081
19,32,5,"t10",0.856
19,32,6,"t10",0.846
19,32,7,"t10",0.233
19,32,8,"t10",2.029
19,32,9,"t10",1.678
19,32,10,"t10",1.026
19,32,11,"t10",0.609
19,32,12,"t10",0.76
20,0,1,"t10",1.867
20,0,2,"t10",1.826
20,0,3,"t10",1.845
20,0,4,"t10",1.844
20,0,5,"t10",1.771
20,0,6,"t10",1.788
20,0,7,"t10",1.81
20,0,8,"t10",1.805
20,0,9,"t10",1.799
20,0,10,"t10",1.787
20,0,11,"t10",1.81
20,0,12,"t10",1.783
20,1,1,"t10",1.83
20,1,2,"t10",1.767
20,1,3,"t10",1.788
20,1,4,"t10",1.804
20,1,5,"t10",1.765
20,1,6,"t10",1.748
20,1,7,"t10",1.795
20,1,8,"t10",1.787
20,1,9,"t10",1.797
20,1,10,"t10",1.767
20,1,11,"t10",1.689
20,1,12,"t10",1.76
20,8,1,"t10",0.584
20,8,2,"t10",1.46
20,8,3,"t10",1.462
20,8,4,"t10",0.836
20,8,5,"t10",0.873
20,8,6,"t10",1.183
20,8,7,"t10",0.49
20,8,8,"t10",0.986
20,8,9,"t10",0.498
20,8,10,"t10",0.43
20,8,11,"t10",1.319
20,8,12,"t10",0.743
20,32,1,"t10",0.533
20,32,2,"t10",1.174
20,32,3,"t10",1.33
20,32,4,"t10",0.83
20,32,5,"t10",0.415
20,32,6,"t10",0.784
20,32,7,"t10",0.357
20,32,8,"t10",1.325
20,32,9,"t10",0.552
20,32,10,"t10",0.286
20,32,11,"t10",1.082
20,32,12,"t10",0.743
