"line","enviro","col","gen","data"
3,4,11,"t0",0.126
3,4,12,"t0",0.111
4,0,1,"t0",1.775
4,0,2,"t0",1.761
4,0,3,"t0",1.764
4,0,4,"t0",1.799
4,0,5,"t0",1.765
4,0,6,"t0",1.736
4,0,7,"t0",1.743
4,0,8,"t0",1.762
4,0,9,"t0",1.756
4,0,10,"t0",1.745
4,0,11,"t0",1.777
4,0,12,"t0",1.75
4,1,1,"t0",1.775
4,1,2,"t0",1.797
4,1,3,"t0",1.778
4,1,4,"t0",1.801
4,1,5,"t0",1.769
4,1,6,"t0",1.763
4,1,7,"t0",1.766
4,1,8,"t0",1.805
4,1,9,"t0",1.756
4,1,10,"t0",1.771
4,1,11,"t0",1.774
4,1,12,"t0",1.782
4,0.5,1,"t0",1.689
4,0.5,2,"t0",1.702
4,0.5,3,"t0",1.668
4,0.5,4,"t0",1.659
4,0.5,5,"t0",1.26
4,0.5,6,"t0",1.623
4,0.5,7,"t0",1.603
4,0.5,8,"t0",1.631
4,0.5,9,"t0",1.709
4,0.5,10,"t0",1.696
4,0.5,11,"t0",1.716
4,0.5,12,"t0",1.621
4,4,1,"t0",0.159
4,4,2,"t0",0.205
4,4,3,"t0",0.189
4,4,4,"t0",0.151
4,4,5,"t0",0.08
4,4,6,"t0",0.15
4,4,7,"t0",0.158
4,4,8,"t0",0.138
4,4,9,"t0",0.168
4,4,10,"t0",0.114
4,4,11,"t0",0.117
4,4,12,"t0",0.148
5,0,1,"t0",1.754
5,0,2,"t0",1.739
5,0,3,"t0",1.724
5,0,4,"t0",1.743
5,0,5,"t0",1.716
5,0,6,"t0",1.715
5,0,7,"t0",1.686
5,0,8,"t0",1.736
5,0,9,"t0",1.705
5,0,10,"t0",1.697
5,0,11,"t0",1.712
5,0,12,"t0",1.685
5,1,1,"t0",1.744
5,1,2,"t0",1.708
5,1,3,"t0",1.703
5,1,4,"t0",1.728
5,1,5,"t0",1.695
5,1,6,"t0",1.711
5,1,7,"t0",1.709
5,1,8,"t0",1.74
5,1,9,"t0",1.713
5,1,10,"t0",1.692
5,1,11,"t0",1.715
5,1,12,"t0",1.689
5,0.5,1,"t0",1.702
5,0.5,2,"t0",1.659
5,0.5,3,"t0",1.671
5,0.5,4,"t0",1.673
5,0.5,5,"t0",1.619
5,0.5,6,"t0",1.63
5,0.5,7,"t0",1.671
5,0.5,8,"t0",1.677
5,0.5,9,"t0",1.68
5,0.5,10,"t0",1.657
5,0.5,11,"t0",1.679
5,0.5,12,"t0",1.657
5,4,1,"t0",1.391
5,4,2,"t0",1.37
5,4,3,"t0",1.374
5,4,4,"t0",1.42
5,4,5,"t0",1.344
5,4,6,"t0",1.233
5,4,7,"t0",1.388
5,4,8,"t0",1.283
5,4,9,"t0",1.174
5,4,10,"t0",1.076
5,4,11,"t0",1.145
5,4,12,"t0",1.277
6,0,1,"t0",1.774
6,0,2,"t0",1.729
6,0,3,"t0",1.723
6,0,4,"t0",1.765
6,0,5,"t0",1.724
6,0,6,"t0",1.728
6,0,7,"t0",1.721
6,0,8,"t0",1.76
6,0,9,"t0",1.718
6,0,10,"t0",1.705
6,0,11,"t0",1.723
6,0,12,"t0",1.741
6,1,1,"t0",1.784
6,1,2,"t0",1.76
6,1,3,"t0",1.753
6,1,4,"t0",1.782
6,1,5,"t0",1.756
6,1,6,"t0",1.761
6,1,7,"t0",1.767
6,1,8,"t0",1.787
6,1,9,"t0",1.758
6,1,10,"t0",1.733
6,1,11,"t0",1.754
6,1,12,"t0",1.758
6,0.5,1,"t0",1.742
6,0.5,2,"t0",1.708
6,0.5,3,"t0",1.731
6,0.5,4,"t0",1.717
6,0.5,5,"t0",1.677
6,0.5,6,"t0",1.704
6,0.5,7,"t0",1.717
6,0.5,8,"t0",1.717
6,0.5,9,"t0",1.718
6,0.5,10,"t0",1.705
6,0.5,11,"t0",1.715
6,0.5,12,"t0",1.725
6,4,1,"t0",0.334
6,4,2,"t0",0.348
6,4,3,"t0",0.373
6,4,4,"t0",0.345
6,4,5,"t0",0.266
6,4,6,"t0",0.277
6,4,7,"t0",0.265
6,4,8,"t0",0.258
6,4,9,"t0",0.245
6,4,10,"t0",0.202
6,4,11,"t0",0.383
6,4,12,"t0",0.222
7,0,1,"t0",1.754
7,0,2,"t0",1.724
7,0,3,"t0",1.714
7,0,4,"t0",1.727
7,0,5,"t0",1.701
7,0,6,"t0",1.685
7,0,7,"t0",1.684
7,0,8,"t0",1.74
7,0,9,"t0",1.676
7,0,10,"t0",1.651
7,0,11,"t0",1.687
7,0,12,"t0",1.693
7,1,1,"t0",1.777
7,1,2,"t0",1.747
7,1,3,"t0",1.732
7,1,4,"t0",1.761
7,1,5,"t0",1.726
7,1,6,"t0",1.739
7,1,7,"t0",1.734
7,1,8,"t0",1.772
7,1,9,"t0",1.734
7,1,10,"t0",1.705
7,1,11,"t0",1.734
7,1,12,"t0",1.727
7,0.5,1,"t0",1.721
7,0.5,2,"t0",1.69
7,0.5,3,"t0",1.698
7,0.5,4,"t0",1.676
7,0.5,5,"t0",1.684
7,0.5,6,"t0",1.684
7,0.5,7,"t0",1.681
7,0.5,8,"t0",1.697
7,0.5,9,"t0",1.682
7,0.5,10,"t0",1.669
7,0.5,11,"t0",1.693
7,0.5,12,"t0",1.644
7,4,1,"t0",0.349
7,4,2,"t0",0.259
7,4,3,"t0",0.235
7,4,4,"t0",0.371
7,4,5,"t0",0.237
7,4,6,"t0",0.188
7,4,7,"t0",0.214
7,4,8,"t0",0.145
7,4,9,"t0",0.203
7,4,10,"t0",0.224
7,4,11,"t0",0.141
7,4,12,"t0",0.193
8,0,1,"t0",1.766
8,0,2,"t0",1.723
8,0,3,"t0",1.723
8,0,4,"t0",1.76
8,0,5,"t0",1.709
8,0,6,"t0",1.73
8,0,7,"t0",1.713
8,0,8,"t0",1.763
8,0,9,"t0",1.729
8,0,10,"t0",1.724
8,0,11,"t0",1.747
8,0,12,"t0",1.75
8,1,1,"t0",1.765
8,1,2,"t0",1.751
8,1,3,"t0",1.747
8,1,4,"t0",1.773
8,1,5,"t0",1.755
8,1,6,"t0",1.765
8,1,7,"t0",1.77
8,1,8,"t0",1.787
8,1,9,"t0",1.767
8,1,10,"t0",1.749
8,1,11,"t0",1.782
8,1,12,"t0",1.763
8,0.5,1,"t0",1.625
8,0.5,2,"t0",1.606
8,0.5,3,"t0",1.609
8,0.5,4,"t0",1.667
8,0.5,5,"t0",1.68
8,0.5,6,"t0",1.636
8,0.5,7,"t0",1.582
8,0.5,8,"t0",1.65
8,0.5,9,"t0",1.641
8,0.5,10,"t0",1.664
8,0.5,11,"t0",1.686
8,0.5,12,"t0",1.581
8,4,1,"t0",0.211
8,4,2,"t0",0.207
8,4,3,"t0",0.237
8,4,4,"t0",0.176
8,4,5,"t0",0.18
8,4,6,"t0",0.169
8,4,7,"t0",0.137
8,4,8,"t0",0.18
8,4,9,"t0",0.187
8,4,10,"t0",0.183
8,4,11,"t0",0.119
8,4,12,"t0",0.132
9,0,1,"t0",1.781
9,0,2,"t0",1.759
9,0,3,"t0",1.747
9,0,4,"t0",1.775
9,0,5,"t0",1.754
9,0,6,"t0",1.746
9,0,7,"t0",1.74
9,0,8,"t0",1.753
9,0,9,"t0",1.753
9,0,10,"t0",1.762
9,0,11,"t0",1.757
9,0,12,"t0",1.754
9,1,1,"t0",0.773
9,1,2,"t0",0.387
9,1,3,"t0",0.335
9,1,4,"t0",0.539
9,1,5,"t0",0.394
9,1,6,"t0",0.453
9,1,7,"t0",0.331
9,1,8,"t0",0.411
9,1,9,"t0",0.503
9,1,10,"t0",0.401
9,1,11,"t0",0.195
9,1,12,"t0",0.25
9,4,1,"t0",0.149
9,4,2,"t0",0.092
9,4,3,"t0",0.064
9,4,4,"t0",0.067
9,4,5,"t0",0.113
9,4,6,"t0",0.115
9,4,7,"t0",0.073
9,4,8,"t0",0.155
9,4,9,"t0",0.14
9,4,10,"t0",0.095
9,4,11,"t0",0.107
9,4,12,"t0",0.057
9,1,1,"t0",0.49
9,1,2,"t0",0.28
9,1,3,"t0",0.257
9,1,4,"t0",0.35
9,1,5,"t0",0.23
9,1,6,"t0",0.296
9,1,7,"t0",0.258
9,1,8,"t0",0.273
9,1,9,"t0",0.314
9,1,10,"t0",0.308
9,1,11,"t0",0.149
9,1,12,"t0",0.245
10,0,1,"t0",1.723
10,0,2,"t0",1.708
10,0,3,"t0",1.723
10,0,4,"t0",1.727
10,0,5,"t0",1.717
10,0,6,"t0",1.683
10,0,7,"t0",1.682
10,0,8,"t0",1.718
10,0,9,"t0",1.693
10,0,10,"t0",1.693
10,0,11,"t0",1.702
10,0,12,"t0",1.7
10,1,1,"t0",1.287
10,1,2,"t0",1.144
10,1,3,"t0",1.261
10,1,4,"t0",1.217
10,1,5,"t0",0.999
10,1,6,"t0",1.068
10,1,7,"t0",0.881
10,1,8,"t0",0.853
10,1,9,"t0",0.546
10,1,10,"t0",0.723
10,1,11,"t0",0.687
10,1,12,"t0",1.084
10,4,1,"t0",0.959
10,4,2,"t0",0.626
10,4,3,"t0",0.797
10,4,4,"t0",0.643
10,4,5,"t0",0.55
10,4,6,"t0",0.651
10,4,7,"t0",0.525
10,4,8,"t0",0.29
10,4,9,"t0",0.369
10,4,10,"t0",0.427
10,4,11,"t0",0.276
10,4,12,"t0",0.446
10,1,1,"t0",1.26
10,1,2,"t0",1.139
10,1,3,"t0",0.975
10,1,4,"t0",1.101
10,1,5,"t0",0.888
10,1,6,"t0",0.888
10,1,7,"t0",0.934
10,1,8,"t0",0.828
10,1,9,"t0",0.646
10,1,10,"t0",0.806
10,1,11,"t0",0.818
10,1,12,"t0",0.712
11,0,1,"t0",1.724
11,0,2,"t0",1.723
11,0,3,"t0",1.712
11,0,4,"t0",1.726
11,0,5,"t0",1.71
11,0,6,"t0",1.709
11,0,7,"t0",1.701
11,0,8,"t0",1.736
11,0,9,"t0",1.719
11,0,10,"t0",1.71
11,0,11,"t0",1.701
11,0,12,"t0",1.723
11,1,1,"t0",0.386
11,1,2,"t0",0.469
11,1,3,"t0",0.436
11,1,4,"t0",0.423
11,1,5,"t0",0.412
11,1,6,"t0",0.441
11,1,7,"t0",0.395
11,1,8,"t0",0.403
11,1,9,"t0",0.413
11,1,10,"t0",0.401
11,1,11,"t0",0.336
11,1,12,"t0",0.414
11,4,1,"t0",0.379
11,4,2,"t0",0.378
11,4,3,"t0",0.411
11,4,4,"t0",0.375
11,4,5,"t0",0.351
11,4,6,"t0",0.339
11,4,7,"t0",0.354
11,4,8,"t0",0.336
11,4,9,"t0",0.385
11,4,10,"t0",0.34
11,4,11,"t0",0.272
11,4,12,"t0",0.402
11,1,1,"t0",0.49
11,1,2,"t0",0.556
11,1,3,"t0",0.488
11,1,4,"t0",0.493
11,1,5,"t0",0.454
11,1,6,"t0",0.482
11,1,7,"t0",0.431
11,1,8,"t0",0.423
11,1,9,"t0",0.458
11,1,10,"t0",0.442
11,1,11,"t0",0.346
11,1,12,"t0",0.465
12,0,1,"t0",1.643
12,0,2,"t0",1.642
12,0,3,"t0",1.663
12,0,4,"t0",1.674
12,0,5,"t0",1.643
12,0,6,"t0",1.633
12,0,7,"t0",1.641
12,0,8,"t0",1.635
12,0,9,"t0",1.622
12,0,10,"t0",1.645
12,0,11,"t0",1.604
12,0,12,"t0",1.604
12,1,1,"t0",1.68
12,1,2,"t0",1.683
12,1,3,"t0",1.677
12,1,4,"t0",1.714
12,1,5,"t0",1.713
12,1,6,"t0",1.716
12,1,7,"t0",1.693
12,1,8,"t0",1.702
12,1,9,"t0",1.67
12,1,10,"t0",1.67
12,1,11,"t0",1.647
12,1,12,"t0",1.698
12,4,1,"t0",1.664
12,4,2,"t0",1.662
12,4,3,"t0",1.683
12,4,4,"t0",1.669
12,4,5,"t0",1.68
12,4,6,"t0",1.662
12,4,7,"t0",1.659
12,4,8,"t0",1.675
12,4,9,"t0",1.643
12,4,10,"t0",1.657
12,4,11,"t0",1.63
12,4,12,"t0",1.659
12,1,1,"t0",1.637
12,1,2,"t0",1.647
12,1,3,"t0",1.669
12,1,4,"t0",1.654
12,1,5,"t0",1.651
12,1,6,"t0",1.646
12,1,7,"t0",1.648
12,1,8,"t0",1.669
12,1,9,"t0",1.656
12,1,10,"t0",1.629
12,1,11,"t0",1.627
12,1,12,"t0",1.677
13,0,1,"t0",1.734
13,0,2,"t0",1.683
13,0,3,"t0",1.75
13,0,4,"t0",1.718
13,0,5,"t0",1.757
13,0,6,"t0",1.72
13,0,7,"t0",1.729
13,0,8,"t0",1.722
13,0,9,"t0",1.73
13,0,10,"t0",1.745
13,0,11,"t0",1.745
13,0,12,"t0",1.82
13,1,1,"t0",0.383
13,1,2,"t0",0.213
13,1,3,"t0",0.274
13,1,4,"t0",0.159
13,1,5,"t0",0.247
13,1,6,"t0",0.291
13,1,7,"t0",0.237
13,1,8,"t0",0.188
13,1,9,"t0",0.191
13,1,10,"t0",0.226
13,1,11,"t0",0.234
13,1,12,"t0",0.533
13,4,1,"t0",0.248
13,4,2,"t0",0.189
13,4,3,"t0",0.161
13,4,4,"t0",0.093
13,4,5,"t0",0.142
13,4,6,"t0",0.151
13,4,7,"t0",0.138
13,4,8,"t0",0.136
13,4,9,"t0",0.116
13,4,10,"t0",0.101
13,4,11,"t0",0.141
13,4,12,"t0",0.512
13,1,1,"t0",0.43
13,1,2,"t0",0.227
13,1,3,"t0",0.408
13,1,4,"t0",0.189
13,1,5,"t0",0.395
13,1,6,"t0",0.714
13,1,7,"t0",0.245
13,1,8,"t0",0.228
13,1,9,"t0",0.168
13,1,10,"t0",0.29
13,1,11,"t0",0.266
13,1,12,"t0",0.633
14,0,1,"t0",1.748
14,0,2,"t0",1.723
14,0,3,"t0",1.645
14,0,4,"t0",1.744
14,0,5,"t0",1.712
14,0,6,"t0",1.72
14,0,7,"t0",1.723
14,0,8,"t0",1.736
14,0,9,"t0",1.706
14,0,10,"t0",1.709
14,0,11,"t0",1.731
14,0,12,"t0",1.722
14,1,1,"t0",0.818
14,1,2,"t0",0.761
14,1,3,"t0",0.772
14,1,4,"t0",0.743
14,1,5,"t0",0.688
14,1,6,"t0",0.734
14,1,7,"t0",0.654
14,1,8,"t0",0.562
14,1,9,"t0",0.605
14,1,10,"t0",0.571
14,1,11,"t0",0.525
14,1,12,"t0",0.531
14,4,1,"t0",0.411
14,4,2,"t0",0.393
14,4,3,"t0",0.389
14,4,4,"t0",0.431
14,4,5,"t0",0.382
14,4,6,"t0",0.382
14,4,7,"t0",0.311
14,4,8,"t0",0.271
14,4,9,"t0",0.274
14,4,10,"t0",0.319
14,4,11,"t0",0.38
14,4,12,"t0",0.342
14,1,1,"t0",0.969
14,1,2,"t0",0.726
14,1,3,"t0",0.679
14,1,4,"t0",0.692
14,1,5,"t0",0.86
14,1,6,"t0",0.6
14,1,7,"t0",0.56
14,1,8,"t0",0.508
14,1,9,"t0",0.457
14,1,10,"t0",0.633
14,1,11,"t0",0.475
14,1,12,"t0",0.57
15,0,1,"t0",1.586
15,0,2,"t0",1.577
15,0,3,"t0",1.587
15,0,4,"t0",1.596
15,0,5,"t0",1.574
15,0,6,"t0",1.569
15,0,7,"t0",1.581
15,0,8,"t0",1.592
15,0,9,"t0",1.588
15,0,10,"t0",1.581
15,0,11,"t0",1.612
15,0,12,"t0",1.549
15,1,1,"t0",0.552
15,1,2,"t0",0.614
15,1,3,"t0",0.762
15,1,4,"t0",0.823
15,1,5,"t0",0.742
15,1,6,"t0",0.849
15,1,7,"t0",0.432
15,1,8,"t0",0.514
15,1,9,"t0",0.816
15,1,10,"t0",0.701
15,1,11,"t0",0.456
15,1,12,"t0",0.449
15,4,1,"t0",0.07
15,4,2,"t0",0.08
15,4,3,"t0",0.086
15,4,4,"t0",0.09
15,4,5,"t0",0.075
15,4,6,"t0",0.09
15,4,7,"t0",0.087
15,4,8,"t0",0.115
15,4,9,"t0",0.107
15,4,10,"t0",0.107
15,4,11,"t0",0.094
15,4,12,"t0",0.082
15,1,1,"t0",0.444
15,1,2,"t0",0.366
15,1,3,"t0",0.701
15,1,4,"t0",0.65
15,1,5,"t0",0.776
15,1,6,"t0",0.995
15,1,7,"t0",0.325
15,1,8,"t0",0.276
15,1,9,"t0",0.682
15,1,10,"t0",0.482
15,1,11,"t0",0.593
15,1,12,"t0",0.331
16,0,1,"t0",1.71
16,0,2,"t0",1.683
16,0,3,"t0",1.702
16,0,4,"t0",1.7
16,0,5,"t0",1.676
16,0,6,"t0",1.694
16,0,7,"t0",1.684
16,0,8,"t0",1.697
16,0,9,"t0",1.67
16,0,10,"t0",1.672
16,0,11,"t0",1.706
16,0,12,"t0",1.664
16,1,1,"t0",0.983
16,1,2,"t0",1.017
16,1,3,"t0",1.013
16,1,4,"t0",1.236
16,1,5,"t0",1.212
16,1,6,"t0",1.041
16,1,7,"t0",0.952
16,1,8,"t0",1.064
16,1,9,"t0",0.866
16,1,10,"t0",1.087
16,1,11,"t0",0.826
16,1,12,"t0",1.256
16,4,1,"t0",0.316
16,4,2,"t0",0.338
16,4,3,"t0",0.335
16,4,4,"t0",0.356
16,4,5,"t0",0.303
16,4,6,"t0",0.267
16,4,7,"t0",0.218
16,4,8,"t0",0.306
16,4,9,"t0",0.255
16,4,10,"t0",0.321
16,4,11,"t0",0.218
16,4,12,"t0",0.488
16,1,1,"t0",1.063
16,1,2,"t0",1.221
16,1,3,"t0",1.001
16,1,4,"t0",1.258
16,1,5,"t0",1.235
16,1,6,"t0",0.852
16,1,7,"t0",0.946
16,1,8,"t0",1.303
16,1,9,"t0",0.989
16,1,10,"t0",1.051
16,1,11,"t0",0.738
16,1,12,"t0",1.219
17,0,1,"t0",1.684
17,0,2,"t0",1.71
17,0,3,"t0",1.711
17,0,4,"t0",1.724
17,0,5,"t0",1.693
17,0,6,"t0",1.686
17,0,7,"t0",1.697
17,0,8,"t0",1.723
17,0,9,"t0",1.691
17,0,10,"t0",1.674
17,0,11,"t0",1.688
17,0,12,"t0",1.664
17,1,1,"t0",0.541
17,1,2,"t0",0.462
17,1,3,"t0",0.462
17,1,4,"t0",0.381
17,1,5,"t0",0.349
17,1,6,"t0",0.467
17,1,7,"t0",0.361
17,1,8,"t0",0.563
17,1,9,"t0",0.459
17,1,10,"t0",0.502
17,1,11,"t0",0.383
17,1,12,"t0",0.419
17,4,1,"t0",0.205
17,4,2,"t0",0.082
17,4,3,"t0",0.156
17,4,4,"t0",0.125
17,4,5,"t0",0.102
17,4,6,"t0",0.162
17,4,7,"t0",0.061
17,4,8,"t0",0.158
17,4,9,"t0",0.096
17,4,10,"t0",0.148
17,4,11,"t0",0.182
17,4,12,"t0",0.071
17,1,1,"t0",0.33
17,1,2,"t0",0.283
17,1,3,"t0",0.35
17,1,4,"t0",0.297
17,1,5,"t0",0.244
17,1,6,"t0",0.406
17,1,7,"t0",0.4
17,1,8,"t0",0.427
17,1,9,"t0",0.317
17,1,10,"t0",0.408
17,1,11,"t0",0.334
17,1,12,"t0",0.41
18,0,1,"t0",1.697
18,0,2,"t0",1.708
18,0,3,"t0",1.712
18,0,4,"t0",1.731
18,0,5,"t0",1.715
18,0,6,"t0",1.695
18,0,7,"t0",1.673
18,0,8,"t0",1.71
18,0,9,"t0",1.69
18,0,10,"t0",1.69
18,0,11,"t0",1.698
18,0,12,"t0",1.684
18,1,1,"t0",1.719
18,1,2,"t0",1.711
18,1,3,"t0",1.725
18,1,4,"t0",1.741
18,1,5,"t0",1.727
18,1,6,"t0",1.704
18,1,7,"t0",1.718
18,1,8,"t0",1.751
18,1,9,"t0",1.708
18,1,10,"t0",1.695
18,1,11,"t0",1.711
18,1,12,"t0",1.703
18,4,1,"t0",1.687
18,4,2,"t0",1.677
18,4,3,"t0",1.71
18,4,4,"t0",1.732
18,4,5,"t0",1.706
18,4,6,"t0",1.682
18,4,7,"t0",1.716
18,4,8,"t0",1.692
18,4,9,"t0",1.696
18,4,10,"t0",1.693
18,4,11,"t0",1.708
18,4,12,"t0",1.696
18,1,1,"t0",1.696
18,1,2,"t0",1.715
18,1,3,"t0",1.715
18,1,4,"t0",1.738
18,1,5,"t0",1.723
18,1,6,"t0",1.683
18,1,7,"t0",1.715
18,1,8,"t0",1.715
18,1,9,"t0",1.706
18,1,10,"t0",1.702
18,1,11,"t0",1.718
18,1,12,"t0",1.666
19,0,1,"t0",1.742
19,0,2,"t0",1.748
19,0,3,"t0",1.741
19,0,4,"t0",1.767
19,0,5,"t0",1.724
19,0,6,"t0",1.719
19,0,7,"t0",1.708
19,0,8,"t0",1.739
19,0,9,"t0",1.705
19,0,10,"t0",1.714
19,0,11,"t0",1.723
19,0,12,"t0",1.727
19,1,1,"t0",1.049
19,1,2,"t0",1.026
19,1,3,"t0",0.95
19,1,4,"t0",0.873
19,1,5,"t0",0.812
19,1,6,"t0",0.993
19,1,7,"t0",0.694
19,1,8,"t0",1.043
19,1,9,"t0",0.817
19,1,10,"t0",0.782
19,1,11,"t0",0.665
19,1,12,"t0",0.984
19,4,1,"t0",0.24
19,4,2,"t0",0.386
19,4,3,"t0",0.275
19,4,4,"t0",0.235
19,4,5,"t0",0.196
19,4,6,"t0",0.114
19,4,7,"t0",0.15
19,4,8,"t0",0.117
19,4,9,"t0",0.15
19,4,10,"t0",0.254
19,4,11,"t0",0.134
19,4,12,"t0",0.163
19,1,1,"t0",0.712
19,1,2,"t0",0.762
19,1,3,"t0",0.714
19,1,4,"t0",0.805
19,1,5,"t0",0.492
19,1,6,"t0",0.625
19,1,7,"t0",0.63
19,1,8,"t0",0.748
19,1,9,"t0",0.657
19,1,10,"t0",0.792
19,1,11,"t0",0.566
19,1,12,"t0",0.797
20,0,1,"t0",1.698
20,0,2,"t0",1.698
20,0,3,"t0",1.705
20,0,4,"t0",1.745
20,0,5,"t0",1.698
20,0,6,"t0",1.676
20,0,7,"t0",1.703
20,0,8,"t0",1.727
20,0,9,"t0",1.684
20,0,10,"t0",1.704
20,0,11,"t0",1.727
20,0,12,"t0",1.653
20,1,1,"t0",1.245
20,1,2,"t0",1.225
20,1,3,"t0",1.257
20,1,4,"t0",1.378
20,1,5,"t0",1.31
20,1,6,"t0",1.396
20,1,7,"t0",1.324
20,1,8,"t0",1.486
20,1,9,"t0",1.246
20,1,10,"t0",1.2
20,1,11,"t0",1.22
20,1,12,"t0",1.31
20,4,1,"t0",0.193
20,4,2,"t0",0.178
20,4,3,"t0",0.224
20,4,4,"t0",0.143
20,4,5,"t0",0.164
20,4,6,"t0",0.212
20,4,7,"t0",0.181
20,4,8,"t0",0.235
20,4,9,"t0",0.278
20,4,10,"t0",0.246
20,4,11,"t0",0.074
20,4,12,"t0",0.196
20,1,1,"t0",1.191
20,1,2,"t0",0.939
20,1,3,"t0",1.143
20,1,4,"t0",1.18
20,1,5,"t0",1.08
20,1,6,"t0",1.253
20,1,7,"t0",1.213
20,1,8,"t0",1.151
20,1,9,"t0",0.99
20,1,10,"t0",0.942
20,1,11,"t0",1.12
20,1,12,"t0",1.101
1,0,1,"t10",1.818
1,0,2,"t10",1.784
1,0,3,"t10",1.787
1,0,4,"t10",1.811
1,0,5,"t10",1.736
1,0,6,"t10",1.755
1,0,7,"t10",1.773
1,0,8,"t10",1.797
1,0,9,"t10",1.753
1,0,10,"t10",1.744
1,0,11,"t10",1.773
1,0,12,"t10",1.776
1,1,1,"t10",1.817
1,1,2,"t10",1.793
1,1,3,"t10",1.802
1,1,4,"t10",1.816
1,1,5,"t10",1.794
1,1,6,"t10",1.795
1,1,7,"t10",1.801
1,1,8,"t10",1.836
1,1,9,"t10",1.812
1,1,10,"t10",1.775
1,1,11,"t10",1.8
1,1,12,"t10",1.791
