"line","enviro","rep","gen","data","time"
"16",128,7,"t0d",0.2495,24
"16",128,8,"t0d",0.2235,24
"16",128,9,"t0d",0.2285,24
"16",128,10,"t0d",0.0675,24
"16",128,11,"t0d",0.165,24
"16",128,12,"t0d",0.1515,24
"16",512,1,"t0d",0.163,24
"16",512,2,"t0d",0.131,24
"16",512,3,"t0d",0.2435,24
"16",512,4,"t0d",0.101,24
"16",512,5,"t0d",0.096,24
"16",512,6,"t0d",0.103,24
"16",512,7,"t0d",0.128,24
"16",512,8,"t0d",0.1385,24
"16",512,9,"t0d",0.1515,24
"16",512,10,"t0d",0.041,24
"16",512,11,"t0d",0.118,24
"16",512,12,"t0d",0.118,24
"17",0,1,"t0d",1.5685,24
"17",0,2,"t0d",1.55,24
"17",0,3,"t0d",1.5785,24
"17",0,4,"t0d",1.5225,24
"17",0,5,"t0d",1.5215,24
"17",0,6,"t0d",1.5125,24
"17",0,7,"t0d",1.5755,24
"17",0,8,"t0d",1.5885,24
"17",0,9,"t0d",1.5945,24
"17",0,10,"t0d",1.5345,24
"17",0,11,"t0d",1.5855,24
"17",0,12,"t0d",1.554,24
"17",1,1,"t0d",0.119,24
"17",1,2,"t0d",0.0825,24
"17",1,3,"t0d",0.216,24
"17",1,4,"t0d",0.032,24
"17",1,5,"t0d",0.027,24
"17",1,6,"t0d",0.029,24
"17",1,7,"t0d",0.2455,24
"17",1,8,"t0d",0.239,24
"17",1,9,"t0d",0.269,24
"17",1,10,"t0d",0.073,24
"17",1,11,"t0d",0.1215,24
"17",1,12,"t0d",0.077,24
"17",128,1,"t0d",0.0435,24
"17",128,2,"t0d",0.0355,24
"17",128,3,"t0d",0.0675,24
"17",128,4,"t0d",0.0345,24
"17",128,5,"t0d",0.0335,24
"17",128,6,"t0d",0.038,24
"17",128,7,"t0d",0.0885,24
"17",128,8,"t0d",0.0795,24
"17",128,9,"t0d",0.0995,24
"17",128,10,"t0d",0.036,24
"17",128,11,"t0d",0.043,24
"17",128,12,"t0d",0.0355,24
"17",512,1,"t0d",0.087,24
"17",512,2,"t0d",0.0795,24
"17",512,3,"t0d",0.099,24
"17",512,4,"t0d",0.0735,24
"17",512,5,"t0d",0.066,24
"17",512,6,"t0d",0.073,24
"17",512,7,"t0d",0.1105,24
"17",512,8,"t0d",0.1075,24
"17",512,9,"t0d",0.1155,24
"17",512,10,"t0d",0.0605,24
"17",512,11,"t0d",0.076,24
"17",512,12,"t0d",0.073,24
"18",0,1,"t0d",1.527,24
"18",0,2,"t0d",1.5445,24
"18",0,3,"t0d",1.509,24
"18",0,4,"t0d",1.555,24
"18",0,5,"t0d",1.538,24
"18",0,6,"t0d",1.5555,24
"18",0,7,"t0d",1.542,24
"18",0,8,"t0d",1.542,24
"18",0,9,"t0d",1.5885,24
"18",0,10,"t0d",1.5565,24
"18",0,11,"t0d",1.5555,24
"18",0,12,"t0d",1.546,24
"18",1,1,"t0d",1.5255,24
"18",1,2,"t0d",1.5475,24
"18",1,3,"t0d",1.518,24
"18",1,4,"t0d",1.56,24
"18",1,5,"t0d",1.5485,24
"18",1,6,"t0d",1.562,24
"18",1,7,"t0d",1.5465,24
"18",1,8,"t0d",1.5515,24
"18",1,9,"t0d",1.5865,24
"18",1,10,"t0d",1.585,24
"18",1,11,"t0d",1.5505,24
"18",1,12,"t0d",1.5605,24
"18",128,1,"t0d",0.4455,24
"18",128,2,"t0d",0.5005,24
"18",128,3,"t0d",0.4565,24
"18",128,4,"t0d",0.4295,24
"18",128,5,"t0d",0.5365,24
"18",128,6,"t0d",0.5735,24
"18",128,7,"t0d",0.579,24
"18",128,8,"t0d",0.657,24
"18",128,9,"t0d",0.3955,24
"18",128,10,"t0d",0.5125,24
"18",128,11,"t0d",0.473,24
"18",128,12,"t0d",0.3845,24
"18",512,1,"t0d",0.4245,24
"18",512,2,"t0d",0.467,24
"18",512,3,"t0d",0.4205,24
"18",512,4,"t0d",0.3905,24
"18",512,5,"t0d",0.456,24
"18",512,6,"t0d",0.47,24
"18",512,7,"t0d",0.465,24
"18",512,8,"t0d",0.4945,24
"18",512,9,"t0d",0.373,24
"18",512,10,"t0d",0.436,24
"18",512,11,"t0d",0.429,24
"18",512,12,"t0d",0.4125,24
"19",0,1,"t0d",1.6105,24
"19",0,2,"t0d",1.6215,24
"19",0,3,"t0d",1.6055,24
"19",0,4,"t0d",1.57,24
"19",0,5,"t0d",1.5185,24
"19",0,6,"t0d",1.5815,24
"19",0,7,"t0d",1.57,24
"19",0,8,"t0d",1.586,24
"19",0,9,"t0d",1.605,24
"19",0,10,"t0d",1.583,24
"19",0,11,"t0d",1.6,24
"19",0,12,"t0d",1.5535,24
"19",1,1,"t0d",0.979,24
"19",1,2,"t0d",1.23,24
"19",1,3,"t0d",1.099,24
"19",1,4,"t0d",1.025,24
"19",1,5,"t0d",0.647,24
"19",1,6,"t0d",1.091,24
"19",1,7,"t0d",0.98,24
"19",1,8,"t0d",0.969,24
"19",1,9,"t0d",1.0545,24
"19",1,10,"t0d",1.0115,24
"19",1,11,"t0d",0.951,24
"19",1,12,"t0d",0.691,24
"19",128,1,"t0d",0.582,24
"19",128,2,"t0d",0.8685,24
"19",128,3,"t0d",0.7645,24
"19",128,4,"t0d",0.562,24
"19",128,5,"t0d",0.228,24
"19",128,6,"t0d",0.671,24
"19",128,7,"t0d",0.641,24
"19",128,8,"t0d",0.492,24
"19",128,9,"t0d",0.7685,24
"19",128,10,"t0d",0.695,24
"19",128,11,"t0d",0.652,24
"19",128,12,"t0d",0.2775,24
"19",512,1,"t0d",0.5715,24
"19",512,2,"t0d",0.7625,24
"19",512,3,"t0d",0.6995,24
"19",512,4,"t0d",0.5595,24
"19",512,5,"t0d",0.3025,24
"19",512,6,"t0d",0.6105,24
"19",512,7,"t0d",0.577,24
"19",512,8,"t0d",0.4915,24
"19",512,9,"t0d",0.69,24
"19",512,10,"t0d",0.6015,24
"19",512,11,"t0d",0.5895,24
"19",512,12,"t0d",0.3,24
"20",0,1,"t0d",1.5255,24
"20",0,2,"t0d",1.513,24
"20",0,3,"t0d",1.479,24
"20",0,4,"t0d",1.445,24
"20",0,5,"t0d",1.4215,24
"20",0,6,"t0d",1.401,24
"20",0,7,"t0d",1.3585,24
"20",0,8,"t0d",1.412,24
"20",0,9,"t0d",1.406,24
"20",0,10,"t0d",1.3855,24
"20",0,11,"t0d",1.488,24
"20",0,12,"t0d",1.4855,24
"20",1,1,"t0d",1.06,24
"20",1,2,"t0d",1.178,24
"20",1,3,"t0d",1.0755,24
"20",1,4,"t0d",0.7535,24
"20",1,5,"t0d",0.8155,24
"20",1,6,"t0d",0.836,24
"20",1,7,"t0d",0.7335,24
"20",1,8,"t0d",0.717,24
"20",1,9,"t0d",0.75,24
"20",1,10,"t0d",0.667,24
"20",1,11,"t0d",0.9205,24
"20",1,12,"t0d",0.8485,24
"20",128,1,"t0d",0.104,24
"20",128,2,"t0d",0.118,24
"20",128,3,"t0d",0.1175,24
"20",128,4,"t0d",0.0715,24
"20",128,5,"t0d",0.0915,24
"20",128,6,"t0d",0.097,24
"20",128,7,"t0d",0.071,24
"20",128,8,"t0d",0.057,24
"20",128,9,"t0d",0.091,24
"20",128,10,"t0d",0.0775,24
"20",128,11,"t0d",0.075,24
"20",128,12,"t0d",0.0805,24
"20",512,1,"t0d",0.154,24
"20",512,2,"t0d",0.186,24
"20",512,3,"t0d",0.1715,24
"20",512,4,"t0d",0.104,24
"20",512,5,"t0d",0.1435,24
"20",512,6,"t0d",0.164,24
"20",512,7,"t0d",0.1215,24
"20",512,8,"t0d",0.1135,24
"20",512,9,"t0d",0.1555,24
"20",512,10,"t0d",0.1295,24
"20",512,11,"t0d",0.1235,24
"20",512,12,"t0d",0.177,24
"1",0,1,"t03",1.5515,24
"1",0,2,"t03",1.5535,24
"1",0,3,"t03",1.5815,24
"1",0,4,"t03",1.5875,24
"1",0,5,"t03",1.539,24
"1",0,6,"t03",1.5235,24
"1",0,7,"t03",1.527,24
"1",0,8,"t03",1.547,24
"1",0,9,"t03",1.5785,24
"1",0,10,"t03",1.4835,24
"1",0,11,"t03",1.546,24
"1",0,12,"t03",1.567,24
"1",0.5,1,"t03",1.5575,24
"1",0.5,2,"t03",1.578,24
"1",0.5,3,"t03",1.6005,24
"1",0.5,4,"t03",1.609,24
"1",0.5,5,"t03",1.551,24
"1",0.5,6,"t03",1.5385,24
"1",0.5,7,"t03",1.5415,24
"1",0.5,8,"t03",1.5565,24
"1",0.5,9,"t03",1.587,24
"1",0.5,10,"t03",1.5285,24
"1",0.5,11,"t03",1.5295,24
"1",0.5,12,"t03",1.5935,24
"1",1,1,"t03",1.5735,24
"1",1,2,"t03",1.559,24
"1",1,3,"t03",1.5985,24
"1",1,4,"t03",1.606,24
"1",1,5,"t03",1.5285,24
"1",1,6,"t03",1.5355,24
"1",1,7,"t03",1.524,24
"1",1,8,"t03",1.5425,24
"1",1,9,"t03",1.582,24
"1",1,10,"t03",1.4735,24
"1",1,11,"t03",1.5525,24
"1",1,12,"t03",1.5805,24
"1",8,1,"t03",0.066,24
"1",8,2,"t03",0.0665,24
"1",8,3,"t03",0.1535,24
"1",8,4,"t03",0.1785,24
"1",8,5,"t03",0.1305,24
"1",8,6,"t03",0.1015,24
"1",8,7,"t03",0.1195,24
"1",8,8,"t03",0.1125,24
"1",8,9,"t03",0.1255,24
"1",8,10,"t03",0.0545,24
"1",8,11,"t03",0.0875,24
"1",8,12,"t03",0.0775,24
"2",0,1,"t03",1.5225,24
"2",0,2,"t03",1.4805,24
"2",0,3,"t03",1.466,24
"2",0,4,"t03",1.184,24
"2",0,5,"t03",1.333,24
"2",0,6,"t03",1.276,24
"2",0,7,"t03",1.505,24
"2",0,8,"t03",1.502,24
"2",0,9,"t03",1.388,24
"2",0,10,"t03",1.181,24
"2",0,11,"t03",1.461,24
"2",0,12,"t03",1.5325,24
"2",0.5,1,"t03",1.493,24
"2",0.5,2,"t03",1.49,24
"2",0.5,3,"t03",1.453,24
"2",0.5,4,"t03",1.206,24
"2",0.5,5,"t03",1.3235,24
"2",0.5,6,"t03",1.3295,24
"2",0.5,7,"t03",1.489,24
"2",0.5,8,"t03",1.49,24
"2",0.5,9,"t03",1.3885,24
"2",0.5,10,"t03",1.197,24
"2",0.5,11,"t03",1.4325,24
"2",0.5,12,"t03",1.494,24
"2",1,1,"t03",0.331,24
"2",1,2,"t03",0.891,24
"2",1,3,"t03",0.4745,24
"2",1,4,"t03",0.5125,24
"2",1,5,"t03",0.5985,24
"2",1,6,"t03",1.0735,24
"2",1,7,"t03",0.9965,24
"2",1,8,"t03",0.5945,24
"2",1,9,"t03",1.1585,24
"2",1,10,"t03",0.536,24
"2",1,11,"t03",0.269,24
"2",1,12,"t03",0.445,24
"2",8,1,"t03",0.0655,24
"2",8,2,"t03",0.058,24
"2",8,3,"t03",0.049,24
"2",8,4,"t03",0.0575,24
"2",8,5,"t03",0.081,24
"2",8,6,"t03",0.0405,24
"2",8,7,"t03",0.14,24
"2",8,8,"t03",0.0635,24
"2",8,9,"t03",0.087,24
"2",8,10,"t03",0.058,24
"2",8,11,"t03",0.052,24
"2",8,12,"t03",0.0705,24
"3",0,1,"t03",1.5515,24
"3",0,2,"t03",1.526,24
"3",0,3,"t03",1.478,24
"3",0,4,"t03",1.509,24
"3",0,5,"t03",1.4915,24
"3",0,6,"t03",1.476,24
"3",0,7,"t03",1.4885,24
"3",0,8,"t03",1.4755,24
"3",0,9,"t03",1.484,24
"3",0,10,"t03",1.49,24
"3",0,11,"t03",1.4235,24
"3",0,12,"t03",1.4605,24
"3",0.5,1,"t03",1.1065,24
"3",0.5,2,"t03",1.1915,24
"3",0.5,3,"t03",1.2325,24
"3",0.5,4,"t03",1.2965,24
"3",0.5,5,"t03",1.217,24
"3",0.5,6,"t03",1.07,24
"3",0.5,7,"t03",1.0425,24
"3",0.5,8,"t03",1.0855,24
"3",0.5,9,"t03",1.0795,24
"3",0.5,10,"t03",1.1465,24
"3",0.5,11,"t03",0.8555,24
"3",0.5,12,"t03",0.881,24
"3",1,1,"t03",1.0125,24
"3",1,2,"t03",1.1135,24
"3",1,3,"t03",1.14,24
"3",1,4,"t03",1.248,24
"3",1,5,"t03",1.1385,24
"3",1,6,"t03",1.0235,24
"3",1,7,"t03",1.0095,24
"3",1,8,"t03",0.949,24
"3",1,9,"t03",0.9245,24
"3",1,10,"t03",1.0375,24
"3",1,11,"t03",0.853,24
"3",1,12,"t03",0.8455,24
"3",8,1,"t03",0.9035,24
"3",8,2,"t03",1.011,24
"3",8,3,"t03",1.0805,24
"3",8,4,"t03",1.211,24
"3",8,5,"t03",1.06,24
"3",8,6,"t03",0.9645,24
"3",8,7,"t03",0.974,24
"3",8,8,"t03",0.9145,24
"3",8,9,"t03",0.932,24
"3",8,10,"t03",0.9545,24
"3",8,11,"t03",0.803,24
"3",8,12,"t03",0.7505,24
"4",0,1,"t03",1.3685,24
"4",0,2,"t03",1.186,24
"4",0,3,"t03",1.0705,24
"4",0,4,"t03",1.5325,24
"4",0,5,"t03",0.649,24
"4",0,6,"t03",1.4595,24
"4",0,7,"t03",1.4685,24
"4",0,8,"t03",1.2325,24
"4",0,9,"t03",1.5045,24
"4",0,10,"t03",0.6985,24
"4",0,11,"t03",1.2665,24
"4",0,12,"t03",1.2195,24
"4",0.5,1,"t03",0.7495,24
"4",0.5,2,"t03",1.057,24
"4",0.5,3,"t03",1.0205,24
"4",0.5,4,"t03",1.5585,24
"4",0.5,5,"t03",0.589,24
"4",0.5,6,"t03",1.2745,24
"4",0.5,7,"t03",1.3735,24
"4",0.5,8,"t03",1.232,24
"4",0.5,9,"t03",1.4935,24
"4",0.5,10,"t03",0.6035,24
"4",0.5,11,"t03",1.2045,24
"4",0.5,12,"t03",1.194,24
"4",1,1,"t03",0.3265,24
"4",1,2,"t03",0.8485,24
"4",1,3,"t03",0.6025,24
"4",1,4,"t03",1.5285,24
"4",1,5,"t03",0.384,24
"4",1,6,"t03",0.381,24
"4",1,7,"t03",0.6555,24
"4",1,8,"t03",0.348,24
"4",1,9,"t03",1.299,24
"4",1,10,"t03",0.4185,24
"4",1,11,"t03",0.805,24
"4",1,12,"t03",0.7165,24
"4",8,1,"t03",0.187,24
"4",8,2,"t03",0.495,24
"4",8,3,"t03",0.148,24
"4",8,4,"t03",0.055,24
"4",8,5,"t03",0.1285,24
"4",8,6,"t03",0.1825,24
"4",8,7,"t03",0.3505,24
"4",8,8,"t03",0.0855,24
"4",8,9,"t03",1.204,24
"4",8,10,"t03",0.086,24
"4",8,11,"t03",0.065,24
"4",8,12,"t03",0.128,24
"5",0,1,"t03",1.5245,24
"5",0,2,"t03",1.523,24
"5",0,3,"t03",1.554,24
"5",0,4,"t03",1.5235,24
"5",0,5,"t03",1.503,24
"5",0,6,"t03",1.5135,24
"5",0,7,"t03",1.4635,24
"5",0,8,"t03",1.4965,24
"5",0,9,"t03",1.515,24
"5",0,10,"t03",1.4585,24
"5",0,11,"t03",1.5345,24
"5",0,12,"t03",1.5395,24
"5",0.5,1,"t03",1.4945,24
"5",0.5,2,"t03",1.515,24
"5",0.5,3,"t03",1.546,24
"5",0.5,4,"t03",1.523,24
"5",0.5,5,"t03",1.501,24
"5",0.5,6,"t03",1.4995,24
"5",0.5,7,"t03",1.458,24
"5",0.5,8,"t03",1.483,24
"5",0.5,9,"t03",1.4995,24
"5",0.5,10,"t03",1.477,24
"5",0.5,11,"t03",1.4995,24
"5",0.5,12,"t03",1.543,24
"5",1,1,"t03",1.345,24
"5",1,2,"t03",1.3545,24
"5",1,3,"t03",1.383,24
"5",1,4,"t03",1.3505,24
"5",1,5,"t03",1.3075,24
"5",1,6,"t03",1.335,24
"5",1,7,"t03",1.242,24
"5",1,8,"t03",1.264,24
"5",1,9,"t03",1.3185,24
"5",1,10,"t03",1.233,24
"5",1,11,"t03",1.351,24
"5",1,12,"t03",1.3495,24
"5",8,1,"t03",1.249,24
"5",8,2,"t03",1.303,24
"5",8,3,"t03",1.321,24
"5",8,4,"t03",1.286,24
"5",8,5,"t03",1.2325,24
"5",8,6,"t03",1.266,24
"5",8,7,"t03",1.138,24
"5",8,8,"t03",1.1705,24
"5",8,9,"t03",1.2255,24
"5",8,10,"t03",1.054,24
"5",8,11,"t03",1.2615,24
"5",8,12,"t03",1.254,24
"6",0,1,"t03",1.471,24
"6",0,2,"t03",1.2515,24
"6",0,3,"t03",1.434,24
"6",0,4,"t03",1.5385,24
"6",0,5,"t03",1.3,24
"6",0,6,"t03",1.4785,24
"6",0,7,"t03",1.4,24
"6",0,8,"t03",1.4995,24
"6",0,9,"t03",1.5845,24
"6",0,10,"t03",1.479,24
"6",0,11,"t03",1.338,24
"6",0,12,"t03",1.488,24
"6",0.5,1,"t03",1.4395,24
"6",0.5,2,"t03",1.242,24
"6",0.5,3,"t03",1.431,24
"6",0.5,4,"t03",1.523,24
"6",0.5,5,"t03",1.385,24
"6",0.5,6,"t03",1.494,24
"6",0.5,7,"t03",1.4135,24
"6",0.5,8,"t03",1.483,24
"6",0.5,9,"t03",1.612,24
"6",0.5,10,"t03",1.502,24
"6",0.5,11,"t03",1.349,24
"6",0.5,12,"t03",1.46,24
"6",1,1,"t03",0.839,24
"6",1,2,"t03",0.997,24
"6",1,3,"t03",0.8655,24
"6",1,4,"t03",1.4195,24
"6",1,5,"t03",1.1655,24
"6",1,6,"t03",0.9755,24
"6",1,7,"t03",1.278,24
"6",1,8,"t03",0.79,24
"6",1,9,"t03",1.5995,24
"6",1,10,"t03",1.3895,24
"6",1,11,"t03",1.065,24
"6",1,12,"t03",0.717,24
"6",8,1,"t03",0.2105,24
"6",8,2,"t03",0.2025,24
"6",8,3,"t03",0.298,24
"6",8,4,"t03",0.1555,24
"6",8,5,"t03",0.478,24
"6",8,6,"t03",0.248,24
"6",8,7,"t03",0.267,24
"6",8,8,"t03",0.251,24
"6",8,9,"t03",0.2305,24
"6",8,10,"t03",0.1475,24
"6",8,11,"t03",0.388,24
"6",8,12,"t03",0.194,24
"7",0,1,"t03",1.4145,24
"7",0,2,"t03",1.2325,24
"7",0,3,"t03",1.5135,24
"7",0,4,"t03",1.408,24
"7",0,5,"t03",1.443,24
"7",0,6,"t03",1.279,24
"7",0,7,"t03",1.3355,24
"7",0,8,"t03",1.4515,24
"7",0,9,"t03",1.452,24
"7",0,10,"t03",1.4325,24
"7",0,11,"t03",1.457,24
"7",0,12,"t03",1.512,24
"7",0.5,1,"t03",1.4555,24
"7",0.5,2,"t03",1.302,24
"7",0.5,3,"t03",1.534,24
"7",0.5,4,"t03",1.4445,24
"7",0.5,5,"t03",1.466,24
"7",0.5,6,"t03",1.2615,24
"7",0.5,7,"t03",1.3705,24
"7",0.5,8,"t03",1.4505,24
"7",0.5,9,"t03",1.46,24
"7",0.5,10,"t03",1.455,24
"7",0.5,11,"t03",1.4415,24
"7",0.5,12,"t03",1.506,24
"7",1,1,"t03",1.2935,24
"7",1,2,"t03",1.159,24
"7",1,3,"t03",1.4635,24
"7",1,4,"t03",0.7485,24
"7",1,5,"t03",0.786,24
"7",1,6,"t03",0.5495,24
"7",1,7,"t03",0.8955,24
"7",1,8,"t03",1.1895,24
"7",1,9,"t03",0.5915,24
"7",1,10,"t03",1.352,24
"7",1,11,"t03",1.3285,24
"7",1,12,"t03",0.288,24
"7",8,1,"t03",0.075,24
"7",8,2,"t03",0.093,24
"7",8,3,"t03",0.1775,24
"7",8,4,"t03",0.1275,24
"7",8,5,"t03",0.102,24
"7",8,6,"t03",0.096,24
"7",8,7,"t03",0.111,24
"7",8,8,"t03",0.3395,24
"7",8,9,"t03",0.113,24
"7",8,10,"t03",0.532,24
"7",8,11,"t03",0.457,24
"7",8,12,"t03",0.072,24
"8",0,1,"t03",1.286,24
"8",0,2,"t03",1.554,24
"8",0,3,"t03",1.4925,24
"8",0,4,"t03",1.618,24
"8",0,5,"t03",1.524,24
"8",0,6,"t03",1.5135,24
"8",0,7,"t03",1.264,24
"8",0,8,"t03",1.6235,24
"8",0,9,"t03",1.5295,24
"8",0,10,"t03",1.435,24
"8",0,11,"t03",1.426,24
"8",0,12,"t03",1.4825,24
"8",0.5,1,"t03",1.0735,24
"8",0.5,2,"t03",1.5885,24
"8",0.5,3,"t03",1.4605,24
"8",0.5,4,"t03",1.6555,24
"8",0.5,5,"t03",1.4925,24
"8",0.5,6,"t03",1.3595,24
"8",0.5,7,"t03",0.9635,24
"8",0.5,8,"t03",1.66,24
"8",0.5,9,"t03",1.5555,24
"8",0.5,10,"t03",1.431,24
"8",0.5,11,"t03",1.4305,24
"8",0.5,12,"t03",1.417,24
"8",1,1,"t03",0.8705,24
"8",1,2,"t03",1.548,24
"8",1,3,"t03",0.7975,24
"8",1,4,"t03",1.5935,24
"8",1,5,"t03",0.676,24
"8",1,6,"t03",0.7525,24
"8",1,7,"t03",0.7675,24
"8",1,8,"t03",1.546,24
"8",1,9,"t03",1.436,24
"8",1,10,"t03",0.4995,24
"8",1,11,"t03",0.9345,24
"8",1,12,"t03",0.839,24
"8",8,1,"t03",0.152,24
"8",8,2,"t03",0.098,24
"8",8,3,"t03",0.4875,24
"8",8,4,"t03",0.066,24
"8",8,5,"t03",0.2705,24
"8",8,6,"t03",0.5445,24
"8",8,7,"t03",0.4445,24
"8",8,8,"t03",0.133,24
"8",8,9,"t03",0.5175,24
"8",8,10,"t03",0.1205,24
"8",8,11,"t03",0.141,24
"8",8,12,"t03",0.116,24
"9",0,1,"t03",1.4485,24
"9",0,2,"t03",1.3425,24
"9",0,3,"t03",1.358,24
"9",0,4,"t03",1.3395,24
"9",0,5,"t03",1.0995,24
"9",0,6,"t03",0.948,24
"9",0,7,"t03",1.307,24
"9",0,8,"t03",0.9305,24
"9",0,9,"t03",1.0285,24
"9",0,10,"t03",0.7615,24
"9",0,11,"t03",1.4155,24
"9",0,12,"t03",0.595,24
"9",0.5,1,"t03",1.0805,24
"9",0.5,2,"t03",0.9135,24
"9",0.5,3,"t03",0.796,24
"9",0.5,4,"t03",1.347,24
"9",0.5,5,"t03",0.8155,24
"9",0.5,6,"t03",0.79,24
"9",0.5,7,"t03",1.032,24
"9",0.5,8,"t03",0.656,24
"9",0.5,9,"t03",0.6805,24
"9",0.5,10,"t03",0.5875,24
"9",0.5,11,"t03",1.1075,24
"9",0.5,12,"t03",0.238,24
"9",1,1,"t03",0.1415,24
"9",1,2,"t03",0.2005,24
"9",1,3,"t03",0.1385,24
"9",1,4,"t03",1.032,24
"9",1,5,"t03",0.0675,24
"9",1,6,"t03",0.0465,24
"9",1,7,"t03",0.1145,24
"9",1,8,"t03",0.152,24
"9",1,9,"t03",0.0925,24
"9",1,10,"t03",0.099,24
"9",1,11,"t03",0.2205,24
"9",1,12,"t03",0.075,24
"9",8,1,"t03",0.048,24
"9",8,2,"t03",0.1075,24
"9",8,3,"t03",0.0495,24
"9",8,4,"t03",0.0225,24
"9",8,5,"t03",0.016,24
"9",8,6,"t03",0.012,24
"9",8,7,"t03",0.0445,24
"9",8,8,"t03",0.0175,24
"9",8,9,"t03",0.0225,24
"9",8,10,"t03",0.0375,24
"9",8,11,"t03",0.065,24
"9",8,12,"t03",0.1015,24
"10",0,1,"t03",1.5285,24
"10",0,2,"t03",1.4665,24
"10",0,3,"t03",1.415,24
"10",0,4,"t03",1.532,24
"10",0,5,"t03",1.4835,24
"10",0,6,"t03",1.53,24
"10",0,7,"t03",1.4895,24
"10",0,8,"t03",1.539,24
"10",0,9,"t03",1.593,24
"10",0,10,"t03",1.498,24
"10",0,11,"t03",1.513,24
"10",0,12,"t03",1.492,24
"10",0.5,1,"t03",1.421,24
"10",0.5,2,"t03",1.409,24
"10",0.5,3,"t03",1.3845,24
"10",0.5,4,"t03",1.459,24
"10",0.5,5,"t03",1.454,24
"10",0.5,6,"t03",1.4885,24
"10",0.5,7,"t03",1.426,24
"10",0.5,8,"t03",1.4595,24
"10",0.5,9,"t03",1.578,24
"10",0.5,10,"t03",1.4465,24
"10",0.5,11,"t03",1.4605,24
"10",0.5,12,"t03",1.4305,24
"10",1,1,"t03",0.9,24
"10",1,2,"t03",0.3365,24
"10",1,3,"t03",0.17,24
"10",1,4,"t03",0.864,24
"10",1,5,"t03",0.9005,24
"10",1,6,"t03",1.183,24
"10",1,7,"t03",0.939,24
"10",1,8,"t03",0.9935,24
"10",1,9,"t03",1.3185,24
"10",1,10,"t03",0.739,24
"10",1,11,"t03",0.395,24
"10",1,12,"t03",0.252,24
"10",8,1,"t03",0.5085,24
"10",8,2,"t03",0.2455,24
"10",8,3,"t03",0.1015,24
"10",8,4,"t03",0.6155,24
"10",8,5,"t03",0.6315,24
"10",8,6,"t03",1.026,24
"10",8,7,"t03",0.6415,24
"10",8,8,"t03",0.7085,24
"10",8,9,"t03",1.2305,24
"10",8,10,"t03",0.4765,24
"10",8,11,"t03",0.289,24
"10",8,12,"t03",0.14,24
"11",0,1,"t03",1.5485,24
"11",0,2,"t03",1.4945,24
"11",0,3,"t03",1.5555,24
"11",0,4,"t03",1.5275,24
"11",0,5,"t03",1.5115,24
"11",0,6,"t03",1.542,24
"11",0,7,"t03",1.592,24
"11",0,8,"t03",1.5615,24
"11",0,9,"t03",1.6525,24
"11",0,10,"t03",1.561,24
"11",0,11,"t03",1.6355,24
"11",0,12,"t03",1.5365,24
"11",0.5,1,"t03",1.111,24
"11",0.5,2,"t03",1.0845,24
"11",0.5,3,"t03",1.2265,24
"11",0.5,4,"t03",1.281,24
"11",0.5,5,"t03",1.199,24
"11",0.5,6,"t03",1.307,24
"11",0.5,7,"t03",1.322,24
"11",0.5,8,"t03",1.3675,24
"11",0.5,9,"t03",1.484,24
"11",0.5,10,"t03",1.3365,24
"11",0.5,11,"t03",0.8775,24
"11",0.5,12,"t03",0.8795,24
"11",1,1,"t03",0.2765,24
"11",1,2,"t03",0.6615,24
"11",1,3,"t03",0.58,24
"11",1,4,"t03",0.8035,24
"11",1,5,"t03",0.6785,24
"11",1,6,"t03",0.7555,24
"11",1,7,"t03",0.8325,24
"11",1,8,"t03",0.917,24
"11",1,9,"t03",1.179,24
"11",1,10,"t03",0.6845,24
"11",1,11,"t03",0.4915,24
"11",1,12,"t03",0.4625,24
"11",8,1,"t03",0.236,24
"11",8,2,"t03",0.4365,24
"11",8,3,"t03",0.5775,24
"11",8,4,"t03",0.638,24
"11",8,5,"t03",0.4355,24
"11",8,6,"t03",0.6685,24
"11",8,7,"t03",0.6655,24
"11",8,8,"t03",0.708,24
"11",8,9,"t03",0.938,24
"11",8,10,"t03",0.538,24
"11",8,11,"t03",0.412,24
"11",8,12,"t03",0.354,24
"12",0,1,"t03",1.3955,24
"12",0,2,"t03",1.39,24
"12",0,3,"t03",1.436,24
"12",0,4,"t03",1.414,24
"12",0,5,"t03",1.434,24
"12",0,6,"t03",1.432,24
"12",0,7,"t03",1.3865,24
"12",0,8,"t03",1.4445,24
"12",0,9,"t03",1.3115,24
"12",0,10,"t03",1.4295,24
"12",0,11,"t03",1.463,24
"12",0,12,"t03",1.473,24
"12",0.5,1,"t03",1.4435,24
"12",0.5,2,"t03",1.442,24
"12",0.5,3,"t03",1.468,24
"12",0.5,4,"t03",1.4605,24
"12",0.5,5,"t03",1.451,24
"12",0.5,6,"t03",1.4735,24
"12",0.5,7,"t03",1.4195,24
"12",0.5,8,"t03",1.486,24
"12",0.5,9,"t03",1.38,24
"12",0.5,10,"t03",1.4885,24
"12",0.5,11,"t03",1.474,24
"12",0.5,12,"t03",1.513,24
"12",1,1,"t03",1.4335,24
"12",1,2,"t03",1.429,24
"12",1,3,"t03",1.4715,24
"12",1,4,"t03",1.4585,24
"12",1,5,"t03",1.4565,24
"12",1,6,"t03",1.4715,24
"12",1,7,"t03",1.408,24
