"line","enviro","rep","gen","data","time"
"4",0,6,"t0c",1.678,72
"4",0,7,"t0c",1.6745,72
"4",0,8,"t0c",1.694,72
"4",0,9,"t0c",1.6655,72
"4",0,10,"t0c",1.6715,72
"4",0,11,"t0c",1.686,72
"4",0,12,"t0c",1.671,72
"4",8,1,"t0c",0.134,72
"4",8,2,"t0c",0.159,72
"4",8,3,"t0c",0.18,72
"4",8,4,"t0c",0.1775,72
"4",8,5,"t0c",0.0745,72
"4",8,6,"t0c",0.1805,72
"4",8,7,"t0c",0.095,72
"4",8,8,"t0c",0.072,72
"4",8,9,"t0c",0.154,72
"4",8,10,"t0c",0.2275,72
"4",8,11,"t0c",0.209,72
"4",8,12,"t0c",0.219,72
"4",32,1,"t0c",0.1025,72
"4",32,2,"t0c",0.1535,72
"4",32,3,"t0c",0.1395,72
"4",32,4,"t0c",0.199,72
"4",32,5,"t0c",0.057,72
"4",32,6,"t0c",0.0735,72
"4",32,7,"t0c",0.264,72
"4",32,8,"t0c",0.154,72
"4",32,9,"t0c",0.141,72
"4",32,10,"t0c",0.1895,72
"4",32,11,"t0c",0.127,72
"4",32,12,"t0c",0.2075,72
"4",128,1,"t0c",0.146,72
"4",128,2,"t0c",0.1915,72
"4",128,3,"t0c",0.1925,72
"4",128,4,"t0c",0.1,72
"4",128,5,"t0c",0.1795,72
"4",128,6,"t0c",0.1385,72
"4",128,7,"t0c",0.2055,72
"4",128,8,"t0c",0.0975,72
"4",128,9,"t0c",0.1395,72
"4",128,10,"t0c",0.1985,72
"4",128,11,"t0c",0.2545,72
"4",128,12,"t0c",0.252,72
"5",0,1,"t0c",1.644,72
"5",0,2,"t0c",1.625,72
"5",0,3,"t0c",1.637,72
"5",0,4,"t0c",1.6415,72
"5",0,5,"t0c",1.6315,72
"5",0,6,"t0c",1.6335,72
"5",0,7,"t0c",1.6325,72
"5",0,8,"t0c",1.647,72
"5",0,9,"t0c",1.62,72
"5",0,10,"t0c",1.6255,72
"5",0,11,"t0c",1.6515,72
"5",0,12,"t0c",1.6335,72
"5",8,1,"t0c",1.486,72
"5",8,2,"t0c",1.4625,72
"5",8,3,"t0c",1.483,72
"5",8,4,"t0c",1.4915,72
"5",8,5,"t0c",1.4985,72
"5",8,6,"t0c",1.46,72
"5",8,7,"t0c",1.4355,72
"5",8,8,"t0c",1.4565,72
"5",8,9,"t0c",1.452,72
"5",8,10,"t0c",1.4915,72
"5",8,11,"t0c",1.392,72
"5",8,12,"t0c",1.513,72
"5",32,1,"t0c",1.473,72
"5",32,2,"t0c",1.4555,72
"5",32,3,"t0c",1.4715,72
"5",32,4,"t0c",1.483,72
"5",32,5,"t0c",1.46,72
"5",32,6,"t0c",1.452,72
"5",32,7,"t0c",1.416,72
"5",32,8,"t0c",1.42,72
"5",32,9,"t0c",1.4225,72
"5",32,10,"t0c",1.437,72
"5",32,11,"t0c",1.414,72
"5",32,12,"t0c",1.4885,72
"5",128,1,"t0c",1.4245,72
"5",128,2,"t0c",1.447,72
"5",128,3,"t0c",1.4405,72
"5",128,4,"t0c",1.461,72
"5",128,5,"t0c",1.436,72
"5",128,6,"t0c",1.43,72
"5",128,7,"t0c",1.405,72
"5",128,8,"t0c",1.391,72
"5",128,9,"t0c",1.441,72
"5",128,10,"t0c",1.422,72
"5",128,11,"t0c",1.2425,72
"5",128,12,"t0c",1.4705,72
"6",0,1,"t0c",1.6745,72
"6",0,2,"t0c",1.666,72
"6",0,3,"t0c",1.66,72
"6",0,4,"t0c",1.6655,72
"6",0,5,"t0c",1.6455,72
"6",0,6,"t0c",1.6555,72
"6",0,7,"t0c",1.652,72
"6",0,8,"t0c",1.6695,72
"6",0,9,"t0c",1.647,72
"6",0,10,"t0c",1.6555,72
"6",0,11,"t0c",1.6655,72
"6",0,12,"t0c",1.6515,72
"6",8,1,"t0c",0.3695,72
"6",8,2,"t0c",0.4185,72
"6",8,3,"t0c",0.4505,72
"6",8,4,"t0c",0.3595,72
"6",8,5,"t0c",0.2965,72
"6",8,6,"t0c",0.311,72
"6",8,7,"t0c",0.329,72
"6",8,8,"t0c",0.3395,72
"6",8,9,"t0c",0.355,72
"6",8,10,"t0c",0.2765,72
"6",8,11,"t0c",0.243,72
"6",8,12,"t0c",0.333,72
"6",32,1,"t0c",0.405,72
"6",32,2,"t0c",0.4455,72
"6",32,3,"t0c",0.4815,72
"6",32,4,"t0c",0.3905,72
"6",32,5,"t0c",0.3265,72
"6",32,6,"t0c",0.3765,72
"6",32,7,"t0c",0.368,72
"6",32,8,"t0c",0.3675,72
"6",32,9,"t0c",0.3155,72
"6",32,10,"t0c",0.338,72
"6",32,11,"t0c",0.278,72
"6",32,12,"t0c",0.286,72
"6",128,1,"t0c",0.5435,72
"6",128,2,"t0c",0.6195,72
"6",128,3,"t0c",0.596,72
"6",128,4,"t0c",0.5045,72
"6",128,5,"t0c",0.513,72
"6",128,6,"t0c",0.53,72
"6",128,7,"t0c",0.4105,72
"6",128,8,"t0c",0.468,72
"6",128,9,"t0c",0.395,72
"6",128,10,"t0c",0.325,72
"6",128,11,"t0c",0.352,72
"6",128,12,"t0c",0.4485,72
"7",0,1,"t0c",1.642,72
"7",0,2,"t0c",1.6375,72
"7",0,3,"t0c",1.6625,72
"7",0,4,"t0c",1.6475,72
"7",0,5,"t0c",1.64,72
"7",0,6,"t0c",1.6485,72
"7",0,7,"t0c",1.6365,72
"7",0,8,"t0c",1.6355,72
"7",0,9,"t0c",1.6395,72
"7",0,10,"t0c",1.6115,72
"7",0,11,"t0c",1.6435,72
"7",0,12,"t0c",1.6395,72
"7",8,1,"t0c",0.659,72
"7",8,2,"t0c",0.8165,72
"7",8,3,"t0c",0.768,72
"7",8,4,"t0c",0.8605,72
"7",8,5,"t0c",0.5255,72
"7",8,6,"t0c",0.826,72
"7",8,7,"t0c",0.47,72
"7",8,8,"t0c",0.3165,72
"7",8,9,"t0c",0.392,72
"7",8,10,"t0c",0.6965,72
"7",8,11,"t0c",0.6465,72
"7",8,12,"t0c",0.8005,72
"7",32,1,"t0c",0.4635,72
"7",32,2,"t0c",0.8505,72
"7",32,3,"t0c",0.8205,72
"7",32,4,"t0c",0.8185,72
"7",32,5,"t0c",0.5655,72
"7",32,6,"t0c",0.731,72
"7",32,7,"t0c",0.4915,72
"7",32,8,"t0c",0.367,72
"7",32,9,"t0c",0.466,72
"7",32,10,"t0c",0.6035,72
"7",32,11,"t0c",0.5485,72
"7",32,12,"t0c",0.683,72
"7",128,1,"t0c",0.4225,72
"7",128,2,"t0c",0.7875,72
"7",128,3,"t0c",0.743,72
"7",128,4,"t0c",0.8905,72
"7",128,5,"t0c",0.633,72
"7",128,6,"t0c",0.9445,72
"7",128,7,"t0c",0.422,72
"7",128,8,"t0c",0.3495,72
"7",128,9,"t0c",0.458,72
"7",128,10,"t0c",0.6155,72
"7",128,11,"t0c",0.6695,72
"7",128,12,"t0c",0.79,72
"8",0,1,"t0c",1.684,72
"8",0,2,"t0c",1.678,72
"8",0,3,"t0c",1.6825,72
"8",0,4,"t0c",1.6845,72
"8",0,5,"t0c",1.669,72
"8",0,6,"t0c",1.673,72
"8",0,7,"t0c",1.68,72
"8",0,8,"t0c",1.6865,72
"8",0,9,"t0c",1.6615,72
"8",0,10,"t0c",1.662,72
"8",0,11,"t0c",1.682,72
"8",0,12,"t0c",1.6625,72
"8",8,1,"t0c",0.118,72
"8",8,2,"t0c",0.283,72
"8",8,3,"t0c",0.3835,72
"8",8,4,"t0c",0.312,72
"8",8,5,"t0c",0.2185,72
"8",8,6,"t0c",0.179,72
"8",8,7,"t0c",0.315,72
"8",8,8,"t0c",0.2645,72
"8",8,9,"t0c",0.2835,72
"8",8,10,"t0c",0.186,72
"8",8,11,"t0c",0.1205,72
"8",8,12,"t0c",0.3745,72
"8",32,1,"t0c",0.0115,72
"8",32,2,"t0c",0.1635,72
"8",32,3,"t0c",0.264,72
"8",32,4,"t0c",0.2795,72
"8",32,5,"t0c",0.2665,72
"8",32,6,"t0c",0.2445,72
"8",32,7,"t0c",0.1665,72
"8",32,8,"t0c",0.255,72
"8",32,9,"t0c",0.2225,72
"8",32,10,"t0c",0.2185,72
"8",32,11,"t0c",0.0645,72
"8",32,12,"t0c",0.266,72
"8",128,1,"t0c",0.108,72
"8",128,2,"t0c",0.2015,72
"8",128,3,"t0c",0.341,72
"8",128,4,"t0c",0.2755,72
"8",128,5,"t0c",0.2095,72
"8",128,6,"t0c",0.2585,72
"8",128,7,"t0c",0.2415,72
"8",128,8,"t0c",0.2675,72
"8",128,9,"t0c",0.2825,72
"8",128,10,"t0c",0.21,72
"8",128,11,"t0c",0.1265,72
"8",128,12,"t0c",0.5355,72
"9",0,1,"t0c",1.6745,72
"9",0,2,"t0c",1.694,72
"9",0,3,"t0c",1.6865,72
"9",0,4,"t0c",1.698,72
"9",0,5,"t0c",1.695,72
"9",0,6,"t0c",1.6955,72
"9",0,7,"t0c",1.689,72
"9",0,8,"t0c",1.6985,72
"9",0,9,"t0c",1.6845,72
"9",0,10,"t0c",1.6685,72
"9",0,11,"t0c",1.697,72
"9",0,12,"t0c",1.664,72
"9",8,1,"t0c",0.284,72
"9",8,2,"t0c",0.294,72
"9",8,3,"t0c",0.2465,72
"9",8,4,"t0c",0.2515,72
"9",8,5,"t0c",0.364,72
"9",8,6,"t0c",0.3655,72
"9",8,7,"t0c",0.3315,72
"9",8,8,"t0c",0.411,72
"9",8,9,"t0c",0.3505,72
"9",8,10,"t0c",0.273,72
"9",8,11,"t0c",0.2415,72
"9",8,12,"t0c",0.183,72
"9",32,1,"t0c",0.282,72
"9",32,2,"t0c",0.336,72
"9",32,3,"t0c",0.269,72
"9",32,4,"t0c",0.262,72
"9",32,5,"t0c",0.3325,72
"9",32,6,"t0c",0.358,72
"9",32,7,"t0c",0.317,72
"9",32,8,"t0c",0.439,72
"9",32,9,"t0c",0.326,72
"9",32,10,"t0c",0.278,72
"9",32,11,"t0c",0.259,72
"9",32,12,"t0c",0.203,72
"9",128,1,"t0c",0.282,72
"9",128,2,"t0c",0.27,72
"9",128,3,"t0c",0.252,72
"9",128,4,"t0c",0.2535,72
"9",128,5,"t0c",0.339,72
"9",128,6,"t0c",0.327,72
"9",128,7,"t0c",0.2735,72
"9",128,8,"t0c",0.384,72
"9",128,9,"t0c",0.312,72
"9",128,10,"t0c",0.2495,72
"9",128,11,"t0c",0.1985,72
"9",128,12,"t0c",0.1815,72
"10",0,1,"t0c",1.6335,72
"10",0,2,"t0c",1.6285,72
"10",0,3,"t0c",1.6365,72
"10",0,4,"t0c",1.6495,72
"10",0,5,"t0c",1.629,72
"10",0,6,"t0c",1.6375,72
"10",0,7,"t0c",1.649,72
"10",0,8,"t0c",1.673,72
"10",0,9,"t0c",1.6385,72
"10",0,10,"t0c",1.631,72
"10",0,11,"t0c",1.6485,72
"10",0,12,"t0c",1.6205,72
"10",8,1,"t0c",0.7855,72
"10",8,2,"t0c",1.2525,72
"10",8,3,"t0c",1.048,72
"10",8,4,"t0c",1.169,72
"10",8,5,"t0c",0.939,72
"10",8,6,"t0c",1.094,72
"10",8,7,"t0c",1.0855,72
"10",8,8,"t0c",0.958,72
"10",8,9,"t0c",0.9885,72
"10",8,10,"t0c",1.023,72
"10",8,11,"t0c",0.8505,72
"10",8,12,"t0c",1.169,72
"10",32,1,"t0c",0.781,72
"10",32,2,"t0c",1.179,72
"10",32,3,"t0c",0.8995,72
"10",32,4,"t0c",0.954,72
"10",32,5,"t0c",0.528,72
"10",32,6,"t0c",1.0905,72
"10",32,7,"t0c",1.1435,72
"10",32,8,"t0c",1.099,72
"10",32,9,"t0c",0.937,72
"10",32,10,"t0c",0.8635,72
"10",32,11,"t0c",1.025,72
"10",32,12,"t0c",0.774,72
"10",128,1,"t0c",1.024,72
"10",128,2,"t0c",1.221,72
"10",128,3,"t0c",1.043,72
"10",128,4,"t0c",0.829,72
"10",128,5,"t0c",0.858,72
"10",128,6,"t0c",1.263,72
"10",128,7,"t0c",1.2045,72
"10",128,8,"t0c",1.124,72
"10",128,9,"t0c",1.0445,72
"10",128,10,"t0c",1.1975,72
"10",128,11,"t0c",1.094,72
"10",128,12,"t0c",0.843,72
"11",0,1,"t0c",1.6595,72
"11",0,2,"t0c",1.672,72
"11",0,3,"t0c",1.665,72
"11",0,4,"t0c",1.671,72
"11",0,5,"t0c",1.6615,72
"11",0,6,"t0c",1.6775,72
"11",0,7,"t0c",1.6805,72
"11",0,8,"t0c",1.698,72
"11",0,9,"t0c",1.6595,72
"11",0,10,"t0c",1.664,72
"11",0,11,"t0c",1.683,72
"11",0,12,"t0c",1.6585,72
"11",8,1,"t0c",0.4525,72
"11",8,2,"t0c",0.4395,72
"11",8,3,"t0c",0.272,72
"11",8,4,"t0c",0.252,72
"11",8,5,"t0c",0.2245,72
"11",8,6,"t0c",0.188,72
"11",8,7,"t0c",0.1825,72
"11",8,8,"t0c",0.2345,72
"11",8,9,"t0c",0.201,72
"11",8,10,"t0c",0.2055,72
"11",8,11,"t0c",0.2295,72
"11",8,12,"t0c",0.2185,72
"11",32,1,"t0c",0.5695,72
"11",32,2,"t0c",0.7055,72
"11",32,3,"t0c",0.577,72
"11",32,4,"t0c",0.513,72
"11",32,5,"t0c",0.4215,72
"11",32,6,"t0c",0.281,72
"11",32,7,"t0c",0.611,72
"11",32,8,"t0c",0.448,72
"11",32,9,"t0c",0.317,72
"11",32,10,"t0c",0.3545,72
"11",32,11,"t0c",0.377,72
"11",32,12,"t0c",0.4685,72
"11",128,1,"t0c",0.5215,72
"11",128,2,"t0c",0.6225,72
"11",128,3,"t0c",0.5445,72
"11",128,4,"t0c",0.5345,72
"11",128,5,"t0c",0.451,72
"11",128,6,"t0c",0.4205,72
"11",128,7,"t0c",0.4715,72
"11",128,8,"t0c",0.45,72
"11",128,9,"t0c",0.53,72
"11",128,10,"t0c",0.4575,72
"11",128,11,"t0c",0.477,72
"11",128,12,"t0c",0.4665,72
"12",0,1,"t0c",1.582,72
"12",0,2,"t0c",1.5775,72
"12",0,3,"t0c",1.584,72
"12",0,4,"t0c",1.6095,72
"12",0,5,"t0c",1.59,72
"12",0,6,"t0c",1.5905,72
"12",0,7,"t0c",1.601,72
"12",0,8,"t0c",1.602,72
"12",0,9,"t0c",1.584,72
"12",0,10,"t0c",1.5745,72
"12",0,11,"t0c",1.6015,72
"12",0,12,"t0c",1.564,72
"12",8,1,"t0c",1.579,72
"12",8,2,"t0c",1.574,72
"12",8,3,"t0c",1.585,72
"12",8,4,"t0c",1.604,72
"12",8,5,"t0c",1.5965,72
"12",8,6,"t0c",1.6025,72
"12",8,7,"t0c",1.5955,72
"12",8,8,"t0c",1.6145,72
"12",8,9,"t0c",1.6015,72
"12",8,10,"t0c",1.577,72
"12",8,11,"t0c",1.598,72
"12",8,12,"t0c",1.55,72
"12",32,1,"t0c",1.5525,72
"12",32,2,"t0c",1.549,72
"12",32,3,"t0c",1.5595,72
"12",32,4,"t0c",1.575,72
"12",32,5,"t0c",1.5925,72
"12",32,6,"t0c",1.5845,72
"12",32,7,"t0c",1.5565,72
"12",32,8,"t0c",1.5615,72
"12",32,9,"t0c",1.567,72
"12",32,10,"t0c",1.56,72
"12",32,11,"t0c",1.5805,72
"12",32,12,"t0c",1.505,72
"12",128,1,"t0c",0.633,72
"12",128,2,"t0c",0.5305,72
"12",128,3,"t0c",0.551,72
"12",128,4,"t0c",0.5385,72
"12",128,5,"t0c",0.4585,72
"12",128,6,"t0c",0.489,72
"12",128,7,"t0c",0.493,72
"12",128,8,"t0c",0.475,72
"12",128,9,"t0c",0.4945,72
"12",128,10,"t0c",0.48,72
"12",128,11,"t0c",0.455,72
"12",128,12,"t0c",0.4845,72
"13",0,1,"t0c",1.651,72
"13",0,2,"t0c",1.6465,72
"13",0,3,"t0c",1.6425,72
"13",0,4,"t0c",1.66,72
"13",0,5,"t0c",1.648,72
"13",0,6,"t0c",1.65,72
"13",0,7,"t0c",1.662,72
"13",0,8,"t0c",1.6765,72
"13",0,9,"t0c",1.6365,72
"13",0,10,"t0c",1.648,72
"13",0,11,"t0c",1.6645,72
"13",0,12,"t0c",1.635,72
"13",8,1,"t0c",0.1485,72
"13",8,2,"t0c",0.1885,72
"13",8,3,"t0c",0.0775,72
"13",8,4,"t0c",0.1085,72
"13",8,5,"t0c",0.1385,72
"13",8,6,"t0c",0.112,72
"13",8,7,"t0c",0.076,72
"13",8,8,"t0c",0.246,72
"13",8,9,"t0c",0.051,72
"13",8,10,"t0c",0.197,72
"13",8,11,"t0c",0.106,72
"13",8,12,"t0c",0.0615,72
"13",32,1,"t0c",0.153,72
"13",32,2,"t0c",0.0965,72
"13",32,3,"t0c",0.1035,72
"13",32,4,"t0c",0.162,72
"13",32,5,"t0c",0.059,72
"13",32,6,"t0c",0.13,72
"13",32,7,"t0c",0.1265,72
"13",32,8,"t0c",0.1685,72
"13",32,9,"t0c",0.116,72
"13",32,10,"t0c",0.0545,72
"13",32,11,"t0c",0.0055,72
"13",32,12,"t0c",0.029,72
"13",128,1,"t0c",0.198,72
"13",128,2,"t0c",0.1505,72
"13",128,3,"t0c",0.12,72
"13",128,4,"t0c",0.117,72
"13",128,5,"t0c",0.239,72
"13",128,6,"t0c",0.118,72
"13",128,7,"t0c",0.129,72
"13",128,8,"t0c",0.1605,72
"13",128,9,"t0c",0.048,72
"13",128,10,"t0c",0.1355,72
"13",128,11,"t0c",0.0335,72
"13",128,12,"t0c",0.1345,72
"14",0,1,"t0c",1.6405,72
"14",0,2,"t0c",1.6465,72
"14",0,3,"t0c",1.651,72
"14",0,4,"t0c",1.6575,72
"14",0,5,"t0c",1.6525,72
"14",0,6,"t0c",1.6485,72
"14",0,7,"t0c",1.643,72
"14",0,8,"t0c",1.658,72
"14",0,9,"t0c",1.6425,72
"14",0,10,"t0c",1.6425,72
"14",0,11,"t0c",1.66,72
"14",0,12,"t0c",1.6365,72
"14",8,1,"t0c",1.3075,72
"14",8,2,"t0c",1.0935,72
"14",8,3,"t0c",1.2155,72
"14",8,4,"t0c",1.2375,72
"14",8,5,"t0c",1.24,72
"14",8,6,"t0c",1.132,72
"14",8,7,"t0c",1.0635,72
"14",8,8,"t0c",1.113,72
"14",8,9,"t0c",1.402,72
"14",8,10,"t0c",1.2605,72
"14",8,11,"t0c",1.101,72
"14",8,12,"t0c",1.0055,72
"14",32,1,"t0c",1.1005,72
"14",32,2,"t0c",1.188,72
"14",32,3,"t0c",1.164,72
"14",32,4,"t0c",1.0045,72
"14",32,5,"t0c",1.0775,72
"14",32,6,"t0c",1.029,72
"14",32,7,"t0c",0.9465,72
"14",32,8,"t0c",1.0385,72
"14",32,9,"t0c",1.041,72
"14",32,10,"t0c",1.069,72
"14",32,11,"t0c",0.998,72
"14",32,12,"t0c",1.091,72
"14",128,1,"t0c",1.0895,72
"14",128,2,"t0c",1.0335,72
"14",128,3,"t0c",0.914,72
"14",128,4,"t0c",0.982,72
"14",128,5,"t0c",1.09,72
"14",128,6,"t0c",1.0065,72
"14",128,7,"t0c",1.0235,72
"14",128,8,"t0c",0.9505,72
"14",128,9,"t0c",0.9335,72
"14",128,10,"t0c",0.9815,72
"14",128,11,"t0c",0.9935,72
"14",128,12,"t0c",0.9885,72
"15",0,1,"t0c",1.6795,72
"15",0,2,"t0c",1.675,72
"15",0,3,"t0c",1.679,72
"15",0,4,"t0c",1.6765,72
"15",0,5,"t0c",1.685,72
"15",0,6,"t0c",1.6725,72
"15",0,7,"t0c",1.6785,72
"15",0,8,"t0c",1.6915,72
"15",0,9,"t0c",1.6745,72
"15",0,10,"t0c",1.6695,72
"15",0,11,"t0c",1.6935,72
"15",0,12,"t0c",1.664,72
"15",8,1,"t0c",0.4655,72
"15",8,2,"t0c",0.1845,72
"15",8,3,"t0c",0.447,72
"15",8,4,"t0c",0.416,72
"15",8,5,"t0c",0.1655,72
"15",8,6,"t0c",0.2095,72
"15",8,7,"t0c",0.064,72
"15",8,8,"t0c",0.2225,72
"15",8,9,"t0c",0.335,72
"15",8,10,"t0c",0.3145,72
"15",8,11,"t0c",0.356,72
"15",8,12,"t0c",0.4725,72
"15",32,1,"t0c",0.504,72
"15",32,2,"t0c",0.2115,72
"15",32,3,"t0c",0.472,72
"15",32,4,"t0c",0.1315,72
"15",32,5,"t0c",0.1155,72
"15",32,6,"t0c",0.3035,72
"15",32,7,"t0c",0.1385,72
"15",32,8,"t0c",0.1775,72
"15",32,9,"t0c",0.467,72
"15",32,10,"t0c",0.4795,72
"15",32,11,"t0c",0.2875,72
"15",32,12,"t0c",0.3025,72
"15",128,1,"t0c",0.3655,72
"15",128,2,"t0c",0.3175,72
"15",128,3,"t0c",0.7515,72
"15",128,4,"t0c",0.2895,72
"15",128,5,"t0c",0.2945,72
"15",128,6,"t0c",0.468,72
"15",128,7,"t0c",0.194,72
"15",128,8,"t0c",0.3605,72
"15",128,9,"t0c",0.5985,72
"15",128,10,"t0c",0.5465,72
"15",128,11,"t0c",0.403,72
"15",128,12,"t0c",0.578,72
"16",0,1,"t0c",1.6265,72
"16",0,2,"t0c",1.6195,72
"16",0,3,"t0c",1.634,72
"16",0,4,"t0c",1.6385,72
"16",0,5,"t0c",1.633,72
"16",0,6,"t0c",1.608,72
"16",0,7,"t0c",1.6245,72
"16",0,8,"t0c",1.644,72
"16",0,9,"t0c",1.626,72
"16",0,10,"t0c",1.62,72
"16",0,11,"t0c",1.643,72
"16",0,12,"t0c",1.6095,72
"16",8,1,"t0c",0.792,72
"16",8,2,"t0c",0.4775,72
"16",8,3,"t0c",0.71,72
"16",8,4,"t0c",0.4155,72
"16",8,5,"t0c",0.316,72
"16",8,6,"t0c",0.474,72
"16",8,7,"t0c",0.587,72
"16",8,8,"t0c",0.7065,72
"16",8,9,"t0c",0.6555,72
"16",8,10,"t0c",0.8035,72
"16",8,11,"t0c",0.766,72
"16",8,12,"t0c",0.8175,72
"16",32,1,"t0c",0.5685,72
"16",32,2,"t0c",0.6725,72
"16",32,3,"t0c",0.7305,72
"16",32,4,"t0c",0.511,72
"16",32,5,"t0c",0.3285,72
"16",32,6,"t0c",0.4205,72
"16",32,7,"t0c",0.6225,72
"16",32,8,"t0c",0.815,72
"16",32,9,"t0c",0.6525,72
