line,enviro,rep,gen,data,time
1,8,12,t13,0.7505,72
1,32,1,t13,0.0855,72
1,32,2,t13,0.1825,72
1,32,3,t13,0.9575,72
1,32,4,t13,1.334,72
1,32,5,t13,0.847,72
1,32,6,t13,0.8895,72
1,32,7,t13,0.7315,72
1,32,8,t13,1.2615,72
1,32,9,t13,1.044,72
1,32,10,t13,0.931,72
1,32,11,t13,1.152,72
1,32,12,t13,0.767,72
2,0,1,t0,1.738,72
2,0,2,t0,1.7065,72
2,0,3,t0,1.715,72
2,0,4,t0,1.7245,72
2,0,5,t0,1.7075,72
2,0,6,t0,1.708,72
2,0,7,t0,1.717,72
2,0,8,t0,1.7455,72
2,0,9,t0,1.717,72
2,0,10,t0,1.7115,72
2,0,11,t0,1.74,72
2,0,12,t0,1.727,72
2,1,1,t0,0.48,72
2,1,2,t0,0.377,72
2,1,3,t0,0.404,72
2,1,4,t0,0.434,72
2,1,5,t0,0.385,72
2,1,6,t0,0.383,72
2,1,7,t0,0.431,72
2,1,8,t0,0.334,72
2,1,9,t0,0.352,72
2,1,10,t0,0.404,72
2,1,11,t0,0.302,72
2,1,12,t0,0.315,72
2,4,1,t0,0.207,72
2,4,2,t0,0.171,72
2,4,3,t0,0.191,72
2,4,4,t0,0.237,72
2,4,5,t0,0.212,72
2,4,6,t0,0.201,72
2,4,7,t0,0.227,72
2,4,8,t0,0.209,72
2,4,9,t0,0.161,72
2,4,10,t0,0.201,72
2,4,11,t0,0.19,72
2,4,12,t0,0.15,72
2,8,1,t0,0.1935,72
2,8,2,t0,0.1805,72
2,8,3,t0,0.155,72
2,8,4,t0,0.1895,72
2,8,5,t0,0.1765,72
2,8,6,t0,0.156,72
2,8,7,t0,0.1775,72
2,8,8,t0,0.1795,72
2,8,9,t0,0.1395,72
2,8,10,t0,0.1615,72
2,8,11,t0,0.158,72
2,8,12,t0,0.1225,72
2,32,1,t0,0.167,72
2,32,2,t0,0.137,72
2,32,3,t0,0.1615,72
2,32,4,t0,0.173,72
2,32,5,t0,0.149,72
2,32,6,t0,0.1545,72
2,32,7,t0,0.17,72
2,32,8,t0,0.149,72
2,32,9,t0,0.1475,72
2,32,10,t0,0.151,72
2,32,11,t0,0.1295,72
2,32,12,t0,0.1145,72
2,0,1,t3,1.6955,72
2,0,2,t3,1.688,72
2,0,3,t3,1.7235,72
2,0,4,t3,1.734,72
2,0,5,t3,1.6935,72
2,0,6,t3,1.666,72
2,0,7,t3,1.6965,72
2,0,8,t3,1.7075,72
2,0,9,t3,1.7095,72
2,0,10,t3,0.064,72
2,0,11,t3,1.5535,72
2,0,12,t3,1.718,72
2,1,1,t3,0.849,72
2,1,2,t3,0.574,72
2,1,3,t3,0.76,72
2,1,4,t3,0.693,72
2,1,5,t3,0.872,72
2,1,6,t3,0.824,72
2,1,7,t3,1.522,72
2,1,8,t3,1.064,72
2,1,9,t3,0.594,72
2,1,10,t3,0.059,72
2,1,11,t3,1.558,72
2,1,12,t3,0.393,72
2,4,1,t3,0.783,72
2,4,2,t3,0.491,72
2,4,3,t3,0.63,72
2,4,4,t3,0.636,72
2,4,5,t3,0.791,72
2,4,6,t3,0.942,72
2,4,7,t3,1.161,72
2,4,8,t3,0.87,72
2,4,9,t3,0.457,72
2,4,10,t3,0.059,72
2,4,11,t3,1.542,72
2,4,12,t3,0.334,72
2,8,1,t3,0.775,72
2,8,2,t3,0.436,72
2,8,3,t3,0.507,72
2,8,4,t3,0.577,72
2,8,5,t3,0.71,72
2,8,6,t3,0.853,72
2,8,7,t3,0.4655,72
2,8,8,t3,0.8475,72
2,8,9,t3,0.4105,72
2,8,10,t3,0.0655,72
2,8,11,t3,1.66,72
2,8,12,t3,0.3095,72
2,32,1,t3,0.7895,72
2,32,2,t3,0.4325,72
2,32,3,t3,0.516,72
2,32,4,t3,0.5835,72
2,32,5,t3,0.7525,72
2,32,6,t3,0.8685,72
2,32,7,t3,0.714,72
2,32,8,t3,0.8915,72
2,32,9,t3,0.4145,72
2,32,10,t3,0.0645,72
2,32,11,t3,1.59,72
2,32,12,t3,0.2875,72
2,0,1,t13,1.712,72
2,0,2,t13,1.7145,72
2,0,3,t13,0.076,72
2,0,4,t13,0.075,72
2,0,5,t13,1.6995,72
2,0,6,t13,0.066,72
2,0,7,t13,0.065,72
2,0,8,t13,1.7155,72
2,0,9,t13,0.068,72
2,0,10,t13,0.064,72
2,0,11,t13,1.7095,72
2,0,12,t13,1.691,72
2,1,1,t13,0.642,72
2,1,2,t13,0.73,72
2,1,3,t13,0.072,72
2,1,4,t13,0.064,72
2,1,5,t13,1.632,72
2,1,6,t13,0.06,72
2,1,7,t13,0.059,72
2,1,8,t13,1.696,72
2,1,9,t13,0.059,72
2,1,10,t13,0.061,72
2,1,11,t13,0.491,72
2,1,12,t13,1.507,72
2,4,1,t13,0.581,72
2,4,2,t13,0.375,72
2,4,3,t13,0.07,72
2,4,4,t13,0.066,72
2,4,5,t13,0.635,72
2,4,6,t13,0.062,72
2,4,7,t13,0.061,72
2,4,8,t13,0.365,72
2,4,9,t13,0.06,72
2,4,10,t13,0.059,72
2,4,11,t13,0.489,72
2,4,12,t13,1.448,72
2,8,1,t13,0.655,72
2,8,2,t13,0.2005,72
2,8,3,t13,0.0745,72
2,8,4,t13,0.069,72
2,8,5,t13,0.2485,72
2,8,6,t13,0.074,72
2,8,7,t13,0.075,72
2,8,8,t13,0.273,72
2,8,9,t13,0.0715,72
2,8,10,t13,0.0645,72
2,8,11,t13,0.4085,72
2,8,12,t13,1.376,72
2,32,1,t13,0.6095,72
2,32,2,t13,0.235,72
2,32,3,t13,0.0755,72
2,32,4,t13,0.069,72
2,32,5,t13,0.0705,72
2,32,6,t13,0.0695,72
2,32,7,t13,0.0665,72
2,32,8,t13,0.2125,72
2,32,9,t13,0.068,72
2,32,10,t13,0.0655,72
2,32,11,t13,0.4125,72
2,32,12,t13,0.179,72
3,0,1,t0,1.7325,72
3,0,2,t0,1.7325,72
3,0,3,t0,1.735,72
3,0,4,t0,1.7565,72
3,0,5,t0,1.742,72
3,0,6,t0,1.7235,72
3,0,7,t0,1.719,72
3,0,8,t0,1.7455,72
3,0,9,t0,1.7405,72
3,0,10,t0,1.731,72
3,0,11,t0,1.758,72
3,0,12,t0,1.741,72
3,1,1,t0,0.366,72
3,1,2,t0,0.338,72
3,1,3,t0,0.303,72
3,1,4,t0,0.345,72
3,1,5,t0,0.38,72
3,1,6,t0,0.309,72
3,1,7,t0,0.34,72
3,1,8,t0,0.337,72
3,1,9,t0,0.33,72
3,1,10,t0,0.357,72
3,1,11,t0,0.342,72
3,1,12,t0,0.3,72
3,4,1,t0,0.316,72
3,4,2,t0,0.338,72
3,4,3,t0,0.279,72
3,4,4,t0,0.273,72
3,4,5,t0,0.321,72
3,4,6,t0,0.257,72
3,4,7,t0,0.329,72
3,4,8,t0,0.282,72
3,4,9,t0,0.333,72
3,4,10,t0,0.299,72
3,4,11,t0,0.222,72
3,4,12,t0,0.251,72
3,8,1,t0,0.285,72
3,8,2,t0,0.286,72
3,8,3,t0,0.287,72
3,8,4,t0,0.3045,72
3,8,5,t0,0.2945,72
3,8,6,t0,0.256,72
3,8,7,t0,0.253,72
3,8,8,t0,0.283,72
3,8,9,t0,0.2495,72
3,8,10,t0,0.2565,72
3,8,11,t0,0.217,72
3,8,12,t0,0.2385,72
3,32,1,t0,0.331,72
3,32,2,t0,0.2915,72
3,32,3,t0,0.2355,72
3,32,4,t0,0.279,72
3,32,5,t0,0.2615,72
3,32,6,t0,0.2245,72
3,32,7,t0,0.2455,72
3,32,8,t0,0.2375,72
3,32,9,t0,0.2235,72
3,32,10,t0,0.264,72
3,32,11,t0,0.1895,72
3,32,12,t0,0.255,72
3,0,1,t3,1.723,72
3,0,2,t3,1.735,72
3,0,3,t3,1.714,72
3,0,4,t3,1.7405,72
3,0,5,t3,1.735,72
3,0,6,t3,1.7215,72
3,0,7,t3,1.699,72
3,0,8,t3,1.713,72
3,0,9,t3,1.724,72
3,0,10,t3,1.721,72
3,0,11,t3,1.758,72
3,0,12,t3,1.74,72
3,1,1,t3,1.268,72
3,1,2,t3,0.709,72
3,1,3,t3,1.294,72
3,1,4,t3,0.468,72
3,1,5,t3,0.665,72
3,1,6,t3,0.45,72
3,1,7,t3,1.409,72
3,1,8,t3,1.277,72
3,1,9,t3,1.243,72
3,1,10,t3,1.278,72
3,1,11,t3,1.381,72
3,1,12,t3,1.46,72
3,4,1,t3,1.157,72
3,4,2,t3,0.711,72
3,4,3,t3,1.238,72
3,4,4,t3,0.497,72
3,4,5,t3,0.683,72
3,4,6,t3,0.516,72
3,4,7,t3,1.298,72
3,4,8,t3,1.247,72
3,4,9,t3,1.159,72
3,4,10,t3,1.25,72
3,4,11,t3,1.355,72
3,4,12,t3,1.407,72
3,8,1,t3,1.2195,72
3,8,2,t3,0.759,72
3,8,3,t3,1.288,72
3,8,4,t3,0.5095,72
3,8,5,t3,0.8125,72
3,8,6,t3,0.4155,72
3,8,7,t3,1.4065,72
3,8,8,t3,1.2195,72
3,8,9,t3,1.1645,72
3,8,10,t3,1.0955,72
3,8,11,t3,1.425,72
3,8,12,t3,1.48,72
3,32,1,t3,1.2285,72
3,32,2,t3,0.707,72
3,32,3,t3,1.2345,72
3,32,4,t3,0.517,72
3,32,5,t3,0.813,72
3,32,6,t3,0.4115,72
3,32,7,t3,1.374,72
3,32,8,t3,1.197,72
3,32,9,t3,1.1125,72
3,32,10,t3,1.2945,72
3,32,11,t3,1.3755,72
3,32,12,t3,1.4645,72
3,0,1,t13,1.7045,72
3,0,2,t13,1.686,72
3,0,3,t13,1.6815,72
3,0,4,t13,1.7025,72
3,0,5,t13,1.6805,72
3,0,6,t13,1.6745,72
3,0,7,t13,1.667,72
3,0,8,t13,1.713,72
3,0,9,t13,1.656,72
3,0,10,t13,1.6895,72
3,0,11,t13,1.72,72
3,0,12,t13,1.4815,72
3,1,1,t13,1.398,72
3,1,2,t13,1.317,72
3,1,3,t13,1.554,72
3,1,4,t13,1.321,72
3,1,5,t13,1.348,72
3,1,6,t13,1.398,72
3,1,7,t13,1.386,72
3,1,8,t13,1.419,72
3,1,9,t13,1.317,72
3,1,10,t13,1.245,72
3,1,11,t13,1.229,72
3,1,12,t13,1.426,72
3,4,1,t13,1.383,72
3,4,2,t13,1.266,72
3,4,3,t13,1.52,72
3,4,4,t13,1.306,72
3,4,5,t13,1.322,72
3,4,6,t13,1.368,72
3,4,7,t13,1.337,72
3,4,8,t13,1.388,72
3,4,9,t13,1.204,72
3,4,10,t13,1.229,72
3,4,11,t13,1.119,72
3,4,12,t13,1.395,72
3,8,1,t13,1.431,72
3,8,2,t13,1.3065,72
3,8,3,t13,1.537,72
3,8,4,t13,1.3695,72
3,8,5,t13,1.2915,72
3,8,6,t13,1.3635,72
3,8,7,t13,1.32,72
3,8,8,t13,1.386,72
3,8,9,t13,1.2265,72
3,8,10,t13,1.071,72
3,8,11,t13,1.1655,72
3,8,12,t13,1.4245,72
3,32,1,t13,1.414,72
3,32,2,t13,1.2975,72
3,32,3,t13,1.533,72
3,32,4,t13,1.33,72
3,32,5,t13,1.3295,72
3,32,6,t13,1.372,72
3,32,7,t13,1.2895,72
3,32,8,t13,1.3825,72
3,32,9,t13,1.204,72
3,32,10,t13,1.1065,72
3,32,11,t13,1.1495,72
3,32,12,t13,1.375,72
4,0,1,t0,1.7335,72
4,0,2,t0,1.72,72
4,0,3,t0,1.7245,72
4,0,4,t0,1.7425,72
4,0,5,t0,1.7315,72
4,0,6,t0,1.71,72
4,0,7,t0,1.7195,72
4,0,8,t0,1.7505,72
4,0,9,t0,1.7175,72
4,0,10,t0,1.7165,72
4,0,11,t0,1.7425,72
4,0,12,t0,1.7245,72
4,1,1,t0,0.655,72
4,1,2,t0,0.44,72
4,1,3,t0,0.385,72
4,1,4,t0,0.443,72
4,1,5,t0,0.995,72
4,1,6,t0,0.417,72
4,1,7,t0,0.461,72
4,1,8,t0,0.342,72
4,1,9,t0,0.517,72
4,1,10,t0,0.365,72
4,1,11,t0,0.5,72
4,1,12,t0,0.519,72
4,4,1,t0,0.489,72
4,4,2,t0,0.211,72
4,4,3,t0,0.223,72
4,4,4,t0,0.221,72
4,4,5,t0,0.147,72
4,4,6,t0,1.485,72
4,4,7,t0,0.244,72
4,4,8,t0,0.205,72
4,4,9,t0,0.226,72
4,4,10,t0,0.111,72
4,4,11,t0,0.236,72
4,4,12,t0,0.291,72
4,8,1,t0,0.309,72
4,8,2,t0,0.294,72
4,8,3,t0,0.2125,72
4,8,4,t0,0.2715,72
4,8,5,t0,0.1785,72
4,8,6,t0,0.1595,72
4,8,7,t0,0.1775,72
4,8,8,t0,0.2325,72
4,8,9,t0,0.2125,72
4,8,10,t0,0.201,72
4,8,11,t0,0.1655,72
4,8,12,t0,0.208,72
4,32,1,t0,0.393,72
4,32,2,t0,0.268,72
4,32,3,t0,0.2495,72
4,32,4,t0,0.2215,72
4,32,5,t0,0.147,72
4,32,6,t0,0.2055,72
4,32,7,t0,0.1565,72
4,32,8,t0,0.2055,72
4,32,9,t0,0.1605,72
4,32,10,t0,0.109,72
4,32,11,t0,0.1965,72
4,32,12,t0,0.1845,72
4,0,1,t3,1.7315,72
4,0,2,t3,1.7175,72
4,0,3,t3,1.7345,72
4,0,4,t3,1.735,72
4,0,5,t3,1.7215,72
4,0,6,t3,1.7195,72
4,0,7,t3,1.711,72
4,0,8,t3,1.7455,72
4,0,9,t3,1.728,72
4,0,10,t3,1.727,72
4,0,11,t3,1.7295,72
4,0,12,t3,1.717,72
4,1,1,t3,0.895,72
4,1,2,t3,1.403,72
4,1,3,t3,1.003,72
4,1,4,t3,0.918,72
4,1,5,t3,0.998,72
4,1,6,t3,1.528,72
4,1,7,t3,1.18,72
4,1,8,t3,0.92,72
4,1,9,t3,1.38,72
4,1,10,t3,1.301,72
4,1,11,t3,0.99,72
4,1,12,t3,0.992,72
4,4,1,t3,0.85,72
4,4,2,t3,1.345,72
4,4,3,t3,1.1,72
4,4,4,t3,0.743,72
4,4,5,t3,0.894,72
4,4,6,t3,1.482,72
4,4,7,t3,0.941,72
4,4,8,t3,0.81,72
4,4,9,t3,1.201,72
4,4,10,t3,1.127,72
4,4,11,t3,0.892,72
4,4,12,t3,0.854,72
4,8,1,t3,0.8535,72
4,8,2,t3,1.3595,72
4,8,3,t3,1.1285,72
4,8,4,t3,0.788,72
4,8,5,t3,0.903,72
4,8,6,t3,1.479,72
4,8,7,t3,0.954,72
4,8,8,t3,0.755,72
4,8,9,t3,1.0735,72
4,8,10,t3,1.2925,72
4,8,11,t3,0.8165,72
4,8,12,t3,0.8525,72
4,32,1,t3,0.8405,72
4,32,2,t3,1.347,72
4,32,3,t3,0.998,72
4,32,4,t3,0.736,72
4,32,5,t3,0.901,72
4,32,6,t3,1.505,72
4,32,7,t3,0.9935,72
4,32,8,t3,0.7205,72
4,32,9,t3,0.935,72
4,32,10,t3,1.244,72
4,32,11,t3,0.8435,72
4,32,12,t3,0.8545,72
4,0,1,t13,1.491,72
4,0,2,t13,1.7215,72
4,0,3,t13,1.735,72
4,0,4,t13,1.706,72
4,0,5,t13,1.7545,72
4,0,6,t13,1.718,72
4,0,7,t13,1.7235,72
4,0,8,t13,0.0655,72
4,0,9,t13,1.74,72
4,0,10,t13,1.712,72
4,0,11,t13,1.75,72
4,0,12,t13,1.712,72
4,1,1,t13,1.489,72
4,1,2,t13,1.748,72
4,1,3,t13,1.756,72
4,1,4,t13,1.737,72
4,1,5,t13,1.766,72
4,1,6,t13,1.564,72
4,1,7,t13,1.744,72
4,1,8,t13,0.058,72
4,1,9,t13,1.724,72
4,1,10,t13,1.483,72
4,1,11,t13,1.724,72
4,1,12,t13,1.76,72
4,4,1,t13,1.434,72
4,4,2,t13,1.167,72
4,4,3,t13,0.81,72
4,4,4,t13,1.683,72
4,4,5,t13,0.843,72
4,4,6,t13,1.535,72
4,4,7,t13,1.213,72
4,4,8,t13,0.063,72
4,4,9,t13,0.748,72
4,4,10,t13,1.294,72
4,4,11,t13,0.693,72
4,4,12,t13,0.838,72
4,8,1,t13,1.5165,72
4,8,2,t13,1.0685,72
4,8,3,t13,0.6895,72
4,8,4,t13,1.662,72
4,8,5,t13,0.8435,72
4,8,6,t13,1.5235,72
4,8,7,t13,1.0725,72
4,8,8,t13,0.063,72
4,8,9,t13,0.5045,72
4,8,10,t13,1.2595,72
4,8,11,t13,0.638,72
4,8,12,t13,0.697,72
4,32,1,t13,1.474,72
4,32,2,t13,1.032,72
4,32,3,t13,0.575,72
4,32,4,t13,0.603,72
4,32,5,t13,0.809,72
4,32,6,t13,1.5425,72
4,32,7,t13,0.922,72
4,32,8,t13,0.067,72
4,32,9,t13,0.496,72
4,32,10,t13,1.233,72
4,32,11,t13,0.478,72
4,32,12,t13,0.621,72
5,0,1,t0,1.7065,72
5,0,2,t0,1.687,72
5,0,3,t0,1.603,72
5,0,4,t0,1.701,72
5,0,5,t0,1.6815,72
5,0,6,t0,1.6805,72
5,0,7,t0,1.6855,72
5,0,8,t0,1.7085,72
5,0,9,t0,1.6805,72
5,0,10,t0,1.672,72
5,0,11,t0,1.702,72
5,0,12,t0,1.708,72
5,1,1,t0,1.58,72
5,1,2,t0,1.561,72
5,1,3,t0,1.593,72
5,1,4,t0,1.611,72
5,1,5,t0,1.61,72
5,1,6,t0,1.602,72
5,1,7,t0,1.598,72
5,1,8,t0,1.618,72
5,1,9,t0,1.621,72
5,1,10,t0,1.581,72
5,1,11,t0,1.635,72
5,1,12,t0,1.59,72
5,4,1,t0,1.573,72
5,4,2,t0,1.554,72
5,4,3,t0,1.546,72
5,4,4,t0,1.576,72
5,4,5,t0,1.566,72
5,4,6,t0,1.534,72
5,4,7,t0,1.553,72
5,4,8,t0,1.552,72
5,4,9,t0,1.559,72
5,4,10,t0,1.544,72
5,4,11,t0,1.566,72
5,4,12,t0,1.542,72
5,8,1,t0,1.558,72
5,8,2,t0,1.5475,72
5,8,3,t0,1.5545,72
5,8,4,t0,1.572,72
5,8,5,t0,1.569,72
5,8,6,t0,1.54,72
5,8,7,t0,1.54,72
5,8,8,t0,1.5475,72
5,8,9,t0,1.5555,72
5,8,10,t0,1.525,72
5,8,11,t0,1.5725,72
5,8,12,t0,1.5725,72
5,32,1,t0,1.558,72
5,32,2,t0,1.5655,72
5,32,3,t0,1.5525,72
5,32,4,t0,1.582,72
5,32,5,t0,1.59,72
5,32,6,t0,1.5555,72
5,32,7,t0,1.566,72
5,32,8,t0,1.56,72
5,32,9,t0,1.5565,72
5,32,10,t0,1.536,72
5,32,11,t0,1.564,72
5,32,12,t0,1.567,72
5,0,1,t3,1.6905,72
5,0,2,t3,1.7095,72
5,0,3,t3,1.708,72
5,0,4,t3,1.7235,72
5,0,5,t3,1.7025,72
5,0,6,t3,1.69,72
5,0,7,t3,1.6915,72
5,0,8,t3,1.7125,72
5,0,9,t3,1.705,72
5,0,10,t3,1.709,72
5,0,11,t3,1.7115,72
5,0,12,t3,1.6945,72
5,1,1,t3,1.609,72
5,1,2,t3,1.626,72
5,1,3,t3,1.617,72
5,1,4,t3,1.632,72
5,1,5,t3,1.61,72
5,1,6,t3,1.585,72
5,1,7,t3,1.606,72
5,1,8,t3,1.623,72
5,1,9,t3,1.585,72
5,1,10,t3,1.608,72
5,1,11,t3,1.623,72
5,1,12,t3,1.648,72
5,4,1,t3,1.535,72
5,4,2,t3,1.573,72
5,4,3,t3,1.578,72
5,4,4,t3,1.621,72
5,4,5,t3,1.577,72
5,4,6,t3,1.569,72
5,4,7,t3,1.568,72
5,4,8,t3,1.584,72
5,4,9,t3,1.562,72
5,4,10,t3,1.567,72
5,4,11,t3,1.572,72
5,4,12,t3,1.599,72
5,8,1,t3,1.596,72
5,8,2,t3,1.5765,72
5,8,3,t3,1.5825,72
5,8,4,t3,1.5995,72
5,8,5,t3,1.576,72
5,8,6,t3,1.578,72
5,8,7,t3,1.572,72
5,8,8,t3,1.5745,72
5,8,9,t3,1.5635,72
5,8,10,t3,1.569,72
5,8,11,t3,1.6095,72
5,8,12,t3,1.575,72
5,32,1,t3,1.5545,72
5,32,2,t3,1.578,72
5,32,3,t3,1.582,72
5,32,4,t3,1.599,72
5,32,5,t3,1.5785,72
5,32,6,t3,1.5685,72
5,32,7,t3,1.549,72
5,32,8,t3,1.578,72
5,32,9,t3,1.5915,72
5,32,10,t3,1.5655,72
5,32,11,t3,1.5915,72
5,32,12,t3,1.608,72
5,0,1,t13,1.702,72
5,0,2,t13,1.692,72
5,0,3,t13,1.7005,72
5,0,4,t13,1.7225,72
5,0,5,t13,1.6935,72
5,0,6,t13,1.6925,72
5,0,7,t13,1.684,72
5,0,8,t13,1.7185,72
5,0,9,t13,1.605,72
5,0,10,t13,1.6795,72
5,0,11,t13,1.728,72
5,0,12,t13,1.696,72
5,1,1,t13,1.607,72
5,1,2,t13,1.615,72
5,1,3,t13,1.628,72
5,1,4,t13,1.702,72
5,1,5,t13,1.63,72
5,1,6,t13,1.614,72
5,1,7,t13,1.633,72
5,1,8,t13,1.643,72
5,1,9,t13,1.62,72
5,1,10,t13,1.624,72
5,1,11,t13,1.629,72
5,1,12,t13,1.631,72
5,4,1,t13,1.524,72
5,4,2,t13,1.565,72
5,4,3,t13,1.574,72
5,4,4,t13,1.623,72
5,4,5,t13,1.604,72
5,4,6,t13,1.587,72
5,4,7,t13,1.6,72
5,4,8,t13,1.582,72
5,4,9,t13,1.57,72
5,4,10,t13,1.568,72
5,4,11,t13,1.584,72
5,4,12,t13,1.576,72
5,8,1,t13,1.555,72
5,8,2,t13,1.561,72
5,8,3,t13,1.5725,72
5,8,4,t13,1.633,72
5,8,5,t13,1.598,72
5,8,6,t13,1.572,72
5,8,7,t13,1.585,72
5,8,8,t13,1.577,72
5,8,9,t13,1.5745,72
5,8,10,t13,1.552,72
5,8,11,t13,1.599,72
5,8,12,t13,1.58,72
5,32,1,t13,1.5185,72
5,32,2,t13,1.539,72
5,32,3,t13,1.556,72
5,32,4,t13,1.6095,72
5,32,5,t13,1.598,72
5,32,6,t13,1.5765,72
5,32,7,t13,1.5725,72
5,32,8,t13,1.572,72
5,32,9,t13,1.579,72
5,32,10,t13,1.557,72
5,32,11,t13,1.5825,72
5,32,12,t13,1.601,72
6,0,1,t0,1.7165,72
6,0,2,t0,1.695,72
6,0,3,t0,1.703,72
6,0,4,t0,1.7235,72
6,0,5,t0,1.6925,72
6,0,6,t0,1.697,72
6,0,7,t0,1.7115,72
6,0,8,t0,1.734,72
6,0,9,t0,1.6815,72
6,0,10,t0,1.697,72
6,0,11,t0,1.7145,72
6,0,12,t0,1.7025,72
6,1,1,t0,1,72
6,1,2,t0,1.132,72
6,1,3,t0,1.074,72
6,1,4,t0,0.976,72
6,1,5,t0,1.013,72
6,1,6,t0,1.032,72
6,1,7,t0,0.944,72
6,1,8,t0,0.959,72
6,1,9,t0,0.929,72
6,1,10,t0,0.777,72
6,1,11,t0,1.01,72
