"line","enviro","rep","gen","data","time"
"15",512,8,"t0b",0.837,48
"15",512,9,"t0b",0.785,48
"15",512,10,"t0b",0.9865,48
"15",512,11,"t0b",0.8425,48
"15",512,12,"t0b",0.639,48
"16",0,1,"t0b",1.63,48
"16",0,2,"t0b",1.6255,48
"16",0,3,"t0b",1.6645,48
"16",0,4,"t0b",1.6605,48
"16",0,5,"t0b",1.639,48
"16",0,6,"t0b",1.637,48
"16",0,7,"t0b",1.677,48
"16",0,8,"t0b",1.6765,48
"16",0,9,"t0b",1.631,48
"16",0,10,"t0b",1.6245,48
"16",0,11,"t0b",1.643,48
"16",0,12,"t0b",1.6225,48
"16",32,1,"t0b",0.3445,48
"16",32,2,"t0b",0.3085,48
"16",32,3,"t0b",0.3685,48
"16",32,4,"t0b",0.2665,48
"16",32,5,"t0b",0.265,48
"16",32,6,"t0b",0.2625,48
"16",32,7,"t0b",0.351,48
"16",32,8,"t0b",0.365,48
"16",32,9,"t0b",0.2345,48
"16",32,10,"t0b",0.311,48
"16",32,11,"t0b",0.287,48
"16",32,12,"t0b",0.277,48
"16",128,1,"t0b",0.6265,48
"16",128,2,"t0b",0.4935,48
"16",128,3,"t0b",0.4235,48
"16",128,4,"t0b",0.4065,48
"16",128,5,"t0b",0.4315,48
"16",128,6,"t0b",0.389,48
"16",128,7,"t0b",0.475,48
"16",128,8,"t0b",0.52,48
"16",128,9,"t0b",0.3885,48
"16",128,10,"t0b",0.4375,48
