"line","enviro","col","gen","data"
10,4,1,"t0",0.123
10,4,2,"t0",0.09
10,4,3,"t0",0.124
10,4,4,"t0",0.103
10,4,5,"t0",0.089
10,4,6,"t0",0.085
10,4,7,"t0",0.086
10,4,8,"t0",0.062
10,4,9,"t0",0.069
10,4,10,"t0",0.073
10,4,11,"t0",0.061
10,4,12,"t0",0.076
10,1,1,"t0",0.455
10,1,2,"t0",0.32
10,1,3,"t0",0.295
10,1,4,"t0",0.304
10,1,5,"t0",0.264
10,1,6,"t0",0.29
10,1,7,"t0",0.226
10,1,8,"t0",0.164
10,1,9,"t0",0.142
10,1,10,"t0",0.176
10,1,11,"t0",0.134
10,1,12,"t0",0.157
11,0,1,"t0",0.979
11,0,2,"t0",1.088
11,0,3,"t0",1.064
11,0,4,"t0",1.085
11,0,5,"t0",0.931
11,0,6,"t0",1.162
11,0,7,"t0",1.017
11,0,8,"t0",1.124
11,0,9,"t0",1.126
11,0,10,"t0",1.029
11,0,11,"t0",0.632
11,0,12,"t0",1.134
11,1,1,"t0",0.167
11,1,2,"t0",0.23
11,1,3,"t0",0.194
11,1,4,"t0",0.388
11,1,5,"t0",0.365
11,1,6,"t0",0.412
11,1,7,"t0",0.35
11,1,8,"t0",0.244
11,1,9,"t0",0.25
11,1,10,"t0",0.229
11,1,11,"t0",0.126
11,1,12,"t0",0.262
11,4,1,"t0",0.108
11,4,2,"t0",0.136
11,4,3,"t0",0.116
11,4,4,"t0",0.17
11,4,5,"t0",0.201
11,4,6,"t0",0.142
11,4,7,"t0",0.131
11,4,8,"t0",0.142
11,4,9,"t0",0.171
11,4,10,"t0",0.136
11,4,11,"t0",0.089
11,4,12,"t0",0.169
11,1,1,"t0",0.165
11,1,2,"t0",0.241
11,1,3,"t0",0.215
11,1,4,"t0",0.209
11,1,5,"t0",0.219
11,1,6,"t0",0.228
11,1,7,"t0",0.228
11,1,8,"t0",0.228
11,1,9,"t0",0.25
11,1,10,"t0",0.235
11,1,11,"t0",0.136
11,1,12,"t0",0.235
12,0,1,"t0",1.248
12,0,2,"t0",1.049
12,0,3,"t0",1.221
12,0,4,"t0",1.096
12,0,5,"t0",1.28
12,0,6,"t0",1.044
12,0,7,"t0",0.991
12,0,8,"t0",0.82
12,0,9,"t0",0.923
12,0,10,"t0",1.067
12,0,11,"t0",0.446
12,0,12,"t0",0.95
12,1,1,"t0",1.302
12,1,2,"t0",0.95
12,1,3,"t0",1.216
12,1,4,"t0",0.843
12,1,5,"t0",1.229
12,1,6,"t0",1.046
12,1,7,"t0",0.689
12,1,8,"t0",0.918
12,1,9,"t0",0.9
12,1,10,"t0",0.725
12,1,11,"t0",0.544
12,1,12,"t0",1.158
12,4,1,"t0",1.198
12,4,2,"t0",0.915
12,4,3,"t0",1.032
12,4,4,"t0",0.922
12,4,5,"t0",1.112
12,4,6,"t0",0.833
12,4,7,"t0",0.695
12,4,8,"t0",0.85
12,4,9,"t0",0.657
12,4,10,"t0",0.797
12,4,11,"t0",0.55
12,4,12,"t0",1
12,1,1,"t0",1.269
12,1,2,"t0",1.004
12,1,3,"t0",1.087
12,1,4,"t0",0.869
12,1,5,"t0",0.94
12,1,6,"t0",0.836
12,1,7,"t0",0.726
12,1,8,"t0",0.774
12,1,9,"t0",0.774
12,1,10,"t0",0.629
12,1,11,"t0",0.347
12,1,12,"t0",0.905
13,0,1,"t0",1.614
13,0,2,"t0",1.494
13,0,3,"t0",1.552
13,0,4,"t0",1.456
13,0,5,"t0",1.542
13,0,6,"t0",1.561
13,0,7,"t0",1.542
13,0,8,"t0",1.516
13,0,9,"t0",1.486
13,0,10,"t0",1.531
13,0,11,"t0",1.567
13,0,12,"t0",1.643
13,1,1,"t0",0.087
13,1,2,"t0",0.059
13,1,3,"t0",0.068
13,1,4,"t0",0.06
13,1,5,"t0",0.063
13,1,6,"t0",0.074
13,1,7,"t0",0.067
13,1,8,"t0",0.056
13,1,9,"t0",0.063
13,1,10,"t0",0.063
13,1,11,"t0",0.065
13,1,12,"t0",0.11
13,4,1,"t0",0.07
13,4,2,"t0",0.067
13,4,3,"t0",0.057
13,4,4,"t0",0.056
13,4,5,"t0",0.055
13,4,6,"t0",0.058
13,4,7,"t0",0.056
13,4,8,"t0",0.054
13,4,9,"t0",0.056
13,4,10,"t0",0.054
13,4,11,"t0",0.057
13,4,12,"t0",0.082
13,1,1,"t0",0.09
13,1,2,"t0",0.072
13,1,3,"t0",0.08
13,1,4,"t0",0.066
13,1,5,"t0",0.07
13,1,6,"t0",0.082
13,1,7,"t0",0.078
13,1,8,"t0",0.064
13,1,9,"t0",0.064
13,1,10,"t0",0.071
13,1,11,"t0",0.069
13,1,12,"t0",0.104
14,0,1,"t0",1.39
14,0,2,"t0",1.173
14,0,3,"t0",1.399
14,0,4,"t0",1.394
14,0,5,"t0",1.337
14,0,6,"t0",1.354
14,0,7,"t0",1.237
14,0,8,"t0",1.192
14,0,9,"t0",1.18
14,0,10,"t0",1.262
14,0,11,"t0",1.239
14,0,12,"t0",1.259
14,1,1,"t0",0.424
14,1,2,"t0",0.341
14,1,3,"t0",0.327
14,1,4,"t0",0.383
14,1,5,"t0",0.356
14,1,6,"t0",0.365
14,1,7,"t0",0.32
14,1,8,"t0",0.295
14,1,9,"t0",0.289
14,1,10,"t0",0.334
14,1,11,"t0",0.274
14,1,12,"t0",0.287
14,4,1,"t0",0.177
14,4,2,"t0",0.146
14,4,3,"t0",0.153
14,4,4,"t0",0.186
14,4,5,"t0",0.171
14,4,6,"t0",0.155
14,4,7,"t0",0.144
14,4,8,"t0",0.128
14,4,9,"t0",0.128
14,4,10,"t0",0.168
14,4,11,"t0",0.156
14,4,12,"t0",0.137
14,1,1,"t0",0.466
14,1,2,"t0",0.304
14,1,3,"t0",0.301
14,1,4,"t0",0.336
14,1,5,"t0",0.386
14,1,6,"t0",0.282
14,1,7,"t0",0.28
14,1,8,"t0",0.251
14,1,9,"t0",0.242
14,1,10,"t0",0.309
14,1,11,"t0",0.259
14,1,12,"t0",0.268
15,0,1,"t0",1.511
15,0,2,"t0",1.507
15,0,3,"t0",1.557
15,0,4,"t0",1.556
15,0,5,"t0",1.517
15,0,6,"t0",1.506
15,0,7,"t0",1.502
15,0,8,"t0",1.51
15,0,9,"t0",1.521
15,0,10,"t0",1.527
15,0,11,"t0",1.543
15,0,12,"t0",1.475
15,1,1,"t0",0.178
15,1,2,"t0",0.209
15,1,3,"t0",0.25
15,1,4,"t0",0.267
15,1,5,"t0",0.228
15,1,6,"t0",0.27
15,1,7,"t0",0.185
15,1,8,"t0",0.191
15,1,9,"t0",0.272
15,1,10,"t0",0.253
15,1,11,"t0",0.174
15,1,12,"t0",0.162
15,4,1,"t0",0.065
15,4,2,"t0",0.061
15,4,3,"t0",0.061
15,4,4,"t0",0.061
15,4,5,"t0",0.061
15,4,6,"t0",0.062
15,4,7,"t0",0.06
15,4,8,"t0",0.059
15,4,9,"t0",0.062
15,4,10,"t0",0.059
15,4,11,"t0",0.059
15,4,12,"t0",0.057
15,1,1,"t0",0.132
15,1,2,"t0",0.131
15,1,3,"t0",0.209
15,1,4,"t0",0.208
15,1,5,"t0",0.215
15,1,6,"t0",0.188
15,1,7,"t0",0.148
15,1,8,"t0",0.112
15,1,9,"t0",0.172
15,1,10,"t0",0.182
15,1,11,"t0",0.127
15,1,12,"t0",0.114
16,0,1,"t0",1.483
16,0,2,"t0",1.408
16,0,3,"t0",1.428
16,0,4,"t0",1.316
16,0,5,"t0",1.367
16,0,6,"t0",1.127
16,0,7,"t0",1.383
16,0,8,"t0",1.353
16,0,9,"t0",1.109
16,0,10,"t0",1.173
16,0,11,"t0",1.126
16,0,12,"t0",1.418
16,1,1,"t0",0.503
16,1,2,"t0",0.533
16,1,3,"t0",0.531
16,1,4,"t0",0.641
16,1,5,"t0",0.607
16,1,6,"t0",0.495
16,1,7,"t0",0.413
16,1,8,"t0",0.519
16,1,9,"t0",0.383
16,1,10,"t0",0.545
16,1,11,"t0",0.315
16,1,12,"t0",0.806
16,4,1,"t0",0.086
16,4,2,"t0",0.108
16,4,3,"t0",0.098
16,4,4,"t0",0.133
16,4,5,"t0",0.113
16,4,6,"t0",0.094
16,4,7,"t0",0.093
16,4,8,"t0",0.095
16,4,9,"t0",0.088
16,4,10,"t0",0.154
16,4,11,"t0",0.075
16,4,12,"t0",0.177
16,1,1,"t0",0.471
16,1,2,"t0",0.62
16,1,3,"t0",0.444
16,1,4,"t0",0.647
16,1,5,"t0",0.649
16,1,6,"t0",0.359
16,1,7,"t0",0.411
16,1,8,"t0",0.651
16,1,9,"t0",0.39
16,1,10,"t0",0.486
16,1,11,"t0",0.312
16,1,12,"t0",0.717
17,0,1,"t0",1.553
17,0,2,"t0",1.544
17,0,3,"t0",1.54
17,0,4,"t0",1.554
17,0,5,"t0",1.528
17,0,6,"t0",1.561
17,0,7,"t0",1.537
17,0,8,"t0",1.554
17,0,9,"t0",1.525
17,0,10,"t0",1.516
17,0,11,"t0",1.467
17,0,12,"t0",1.501
17,1,1,"t0",0.278
17,1,2,"t0",0.266
17,1,3,"t0",0.251
17,1,4,"t0",0.211
17,1,5,"t0",0.264
17,1,6,"t0",0.236
17,1,7,"t0",0.207
17,1,8,"t0",0.289
17,1,9,"t0",0.237
17,1,10,"t0",0.255
17,1,11,"t0",0.219
17,1,12,"t0",0.222
17,4,1,"t0",0.077
17,4,2,"t0",0.067
17,4,3,"t0",0.066
17,4,4,"t0",0.06
17,4,5,"t0",0.06
17,4,6,"t0",0.061
17,4,7,"t0",0.057
17,4,8,"t0",0.06
17,4,9,"t0",0.055
17,4,10,"t0",0.059
17,4,11,"t0",0.059
17,4,12,"t0",0.055
17,1,1,"t0",0.199
17,1,2,"t0",0.148
17,1,3,"t0",0.195
17,1,4,"t0",0.15
17,1,5,"t0",0.151
17,1,6,"t0",0.216
17,1,7,"t0",0.181
17,1,8,"t0",0.21
17,1,9,"t0",0.175
17,1,10,"t0",0.205
17,1,11,"t0",0.196
17,1,12,"t0",0.204
18,0,1,"t0",1.516
18,0,2,"t0",1.481
18,0,3,"t0",1.5
18,0,4,"t0",1.537
18,0,5,"t0",1.519
18,0,6,"t0",1.477
18,0,7,"t0",1.474
18,0,8,"t0",1.512
18,0,9,"t0",1.511
18,0,10,"t0",1.482
18,0,11,"t0",1.39
18,0,12,"t0",1.475
18,1,1,"t0",1.552
18,1,2,"t0",1.484
18,1,3,"t0",1.523
18,1,4,"t0",1.521
18,1,5,"t0",1.508
18,1,6,"t0",1.466
18,1,7,"t0",1.517
18,1,8,"t0",1.512
18,1,9,"t0",1.529
18,1,10,"t0",1.444
18,1,11,"t0",1.377
18,1,12,"t0",1.491
18,4,1,"t0",1.529
18,4,2,"t0",1.44
18,4,3,"t0",1.483
18,4,4,"t0",1.515
18,4,5,"t0",1.507
18,4,6,"t0",1.48
18,4,7,"t0",1.486
18,4,8,"t0",1.458
18,4,9,"t0",1.464
18,4,10,"t0",1.395
18,4,11,"t0",1.295
18,4,12,"t0",1.377
18,1,1,"t0",1.518
18,1,2,"t0",1.513
18,1,3,"t0",1.52
18,1,4,"t0",1.563
18,1,5,"t0",1.533
18,1,6,"t0",1.482
18,1,7,"t0",1.505
18,1,8,"t0",1.484
18,1,9,"t0",1.508
18,1,10,"t0",1.409
18,1,11,"t0",1.273
18,1,12,"t0",1.405
19,0,1,"t0",1.423
19,0,2,"t0",1.48
19,0,3,"t0",1.435
19,0,4,"t0",1.483
19,0,5,"t0",1.285
19,0,6,"t0",1.39
19,0,7,"t0",1.298
19,0,8,"t0",1.409
19,0,9,"t0",1.338
19,0,10,"t0",1.35
19,0,11,"t0",1.24
19,0,12,"t0",1.359
19,1,1,"t0",0.687
19,1,2,"t0",0.699
19,1,3,"t0",0.605
19,1,4,"t0",0.579
19,1,5,"t0",0.482
19,1,6,"t0",0.502
19,1,7,"t0",0.417
19,1,8,"t0",0.652
19,1,9,"t0",0.519
19,1,10,"t0",0.477
19,1,11,"t0",0.392
19,1,12,"t0",0.667
19,4,1,"t0",0.081
19,4,2,"t0",0.125
19,4,3,"t0",0.109
19,4,4,"t0",0.095
19,4,5,"t0",0.07
19,4,6,"t0",0.066
19,4,7,"t0",0.067
19,4,8,"t0",0.066
19,4,9,"t0",0.089
19,4,10,"t0",0.101
19,4,11,"t0",0.067
19,4,12,"t0",0.074
19,1,1,"t0",0.495
19,1,2,"t0",0.512
19,1,3,"t0",0.456
19,1,4,"t0",0.484
19,1,5,"t0",0.336
19,1,6,"t0",0.372
19,1,7,"t0",0.368
19,1,8,"t0",0.479
19,1,9,"t0",0.428
19,1,10,"t0",0.473
19,1,11,"t0",0.343
19,1,12,"t0",0.555
20,0,1,"t0",1.448
20,0,2,"t0",1.49
20,0,3,"t0",1.482
20,0,4,"t0",1.533
20,0,5,"t0",1.527
20,0,6,"t0",1.485
20,0,7,"t0",1.53
20,0,8,"t0",1.574
20,0,9,"t0",1.505
20,0,10,"t0",1.484
20,0,11,"t0",1.501
20,0,12,"t0",1.448
20,1,1,"t0",0.655
20,1,2,"t0",0.626
20,1,3,"t0",0.643
20,1,4,"t0",0.76
20,1,5,"t0",0.753
20,1,6,"t0",0.798
20,1,7,"t0",0.717
20,1,8,"t0",0.971
20,1,9,"t0",0.714
20,1,10,"t0",0.603
20,1,11,"t0",0.547
20,1,12,"t0",0.626
20,4,1,"t0",0.069
20,4,2,"t0",0.065
20,4,3,"t0",0.063
20,4,4,"t0",0.067
20,4,5,"t0",0.068
20,4,6,"t0",0.074
20,4,7,"t0",0.07
20,4,8,"t0",0.092
20,4,9,"t0",0.09
20,4,10,"t0",0.074
20,4,11,"t0",0.062
20,4,12,"t0",0.067
20,1,1,"t0",0.48
20,1,2,"t0",0.433
20,1,3,"t0",0.565
20,1,4,"t0",0.454
20,1,5,"t0",0.506
20,1,6,"t0",0.56
20,1,7,"t0",0.524
20,1,8,"t0",0.606
20,1,9,"t0",0.458
20,1,10,"t0",0.427
20,1,11,"t0",0.428
20,1,12,"t0",0.44
1,0,1,"t10",1.611
1,0,2,"t10",1.561
1,0,3,"t10",1.496
1,0,4,"t10",1.607
1,0,5,"t10",1.489
1,0,6,"t10",1.534
1,0,7,"t10",1.498
1,0,8,"t10",1.587
1,0,9,"t10",1.517
1,0,10,"t10",1.546
1,0,11,"t10",1.533
1,0,12,"t10",1.593
1,1,1,"t10",1.618
1,1,2,"t10",1.569
1,1,3,"t10",1.543
1,1,4,"t10",1.621
1,1,5,"t10",1.543
1,1,6,"t10",1.562
1,1,7,"t10",1.542
1,1,8,"t10",1.612
1,1,9,"t10",1.597
1,1,10,"t10",1.59
1,1,11,"t10",1.601
1,1,12,"t10",1.616
