"line","rep","enviro","data","sd","se"
2,5,4,0.1575,NA,NA
2,5,8,0.108833333333333,NA,NA
2,5,32,0.0986666666666667,NA,NA
2,5,128,0.072,NA,NA
2,6,0,1.5797,NA,NA
2,6,0.5,1.511,NA,NA
2,6,1,1.0875,NA,NA
2,6,4,0.1655,NA,NA
2,6,8,0.1035,NA,NA
2,6,32,0.0916666666666667,NA,NA
2,6,128,0.142,NA,NA
2,7,0,1.562,NA,NA
2,7,0.5,1.492,NA,NA
2,7,1,1.0995,NA,NA
2,7,4,0.1515,NA,NA
2,7,8,0.101833333333333,NA,NA
2,7,32,0.097,NA,NA
2,7,128,0.10825,NA,NA
2,8,0,1.5733,NA,NA
2,8,0.5,1.482,NA,NA
2,8,1,1.09825,NA,NA
2,8,4,0.1135,NA,NA
2,8,8,0.0866666666666667,NA,NA
2,8,32,0.0823333333333333,NA,NA
2,8,128,0.07925,NA,NA
2,9,0,1.5508,NA,NA
2,9,0.5,1.475,NA,NA
2,9,1,1.053625,NA,NA
2,9,4,0.1275,NA,NA
2,9,8,0.094,NA,NA
2,9,32,0.0881666666666667,NA,NA
2,9,128,0.212,NA,NA
2,10,0,1.5115,NA,NA
2,10,0.5,1.446,NA,NA
2,10,1,0.879125,NA,NA
2,10,4,0.1365,NA,NA
2,10,8,0.0998333333333333,NA,NA
2,10,32,0.0938333333333333,NA,NA
2,10,128,0.0505,NA,NA
2,11,0,1.4421,NA,NA
2,11,0.5,1.474,NA,NA
2,11,1,0.90425,NA,NA
2,11,4,0.108,NA,NA
2,11,8,0.0828333333333333,NA,NA
2,11,32,0.082,NA,NA
2,11,128,0.03725,NA,NA
2,12,0,1.3649,NA,NA
2,12,0.5,1.4,NA,NA
2,12,1,0.943125,NA,NA
2,12,4,0.097,NA,NA
2,12,8,0.0931666666666667,NA,NA
2,12,32,0.0891666666666667,NA,NA
2,12,128,0.02925,NA,NA
3,1,0,1.5811,NA,NA
3,1,0.5,0.522,NA,NA
3,1,1,0.33275,NA,NA
3,1,4,0.1285,NA,NA
3,1,8,0.0945,NA,NA
3,1,32,0.0985,NA,NA
3,1,128,0.13425,NA,NA
3,2,0,1.5394,NA,NA
3,2,0.5,0.323,NA,NA
3,2,1,0.23625,NA,NA
3,2,4,0.094,NA,NA
3,2,8,0.0945,NA,NA
3,2,32,0.0888333333333333,NA,NA
3,2,128,0.09075,NA,NA
3,3,0,1.5606,NA,NA
3,3,0.5,0.438,NA,NA
3,3,1,0.288875,NA,NA
3,3,4,0.0965,NA,NA
3,3,8,0.0846666666666667,NA,NA
3,3,32,0.0785,NA,NA
3,3,128,0.1205,NA,NA
3,4,0,1.5565,NA,NA
3,4,0.5,0.399,NA,NA
3,4,1,0.388125,NA,NA
3,4,4,0.105,NA,NA
3,4,8,0.0968333333333333,NA,NA
3,4,32,0.088,NA,NA
3,4,128,0.2495,NA,NA
3,5,0,1.5221,NA,NA
3,5,0.5,0.326,NA,NA
3,5,1,0.26025,NA,NA
3,5,4,0.1285,NA,NA
3,5,8,0.101666666666667,NA,NA
3,5,32,0.0935,NA,NA
3,5,128,0.07125,NA,NA
3,6,0,1.5022,NA,NA
3,6,0.5,0.349,NA,NA
3,6,1,0.313,NA,NA
3,6,4,0.093,NA,NA
3,6,8,0.0801666666666667,NA,NA
3,6,32,0.0755,NA,NA
3,6,128,0.177,NA,NA
3,7,0,1.4801,NA,NA
3,7,0.5,0.307,NA,NA
3,7,1,0.320875,NA,NA
3,7,4,0.095,NA,NA
3,7,8,0.0848333333333333,NA,NA
3,7,32,0.0845,NA,NA
3,7,128,0.21925,NA,NA
3,8,0,1.5311,NA,NA
3,8,0.5,0.433,NA,NA
3,8,1,0.365875,NA,NA
3,8,4,0.12,NA,NA
3,8,8,0.0896666666666667,NA,NA
3,8,32,0.087,NA,NA
3,8,128,0.1985,NA,NA
3,9,0,1.438,NA,NA
3,9,0.5,0.474,NA,NA
3,9,1,0.294125,NA,NA
3,9,4,0.1155,NA,NA
3,9,8,0.0835,NA,NA
3,9,32,0.0821666666666667,NA,NA
3,9,128,0.09875,NA,NA
3,10,0,1.4129,NA,NA
3,10,0.5,0.349,NA,NA
3,10,1,0.275375,NA,NA
3,10,4,0.1265,NA,NA
3,10,8,0.0956666666666667,NA,NA
3,10,32,0.0948333333333333,NA,NA
3,10,128,0.07525,NA,NA
3,11,0,1.4135,NA,NA
3,11,0.5,0.268,NA,NA
3,11,1,0.2525,NA,NA
3,11,4,0.0955,NA,NA
3,11,8,0.0811666666666667,NA,NA
3,11,32,0.0841666666666667,NA,NA
3,11,128,0.05325,NA,NA
3,12,0,1.3682,NA,NA
3,12,0.5,0.201,NA,NA
3,12,1,0.194375,NA,NA
3,12,4,0.087,NA,NA
3,12,8,0.0786666666666667,NA,NA
3,12,32,0.0858333333333333,NA,NA
3,12,128,0.05375,NA,NA
4,1,0,1.4669,NA,NA
4,1,0.5,1.394,NA,NA
4,1,1,0.5595,NA,NA
4,1,4,0.122,NA,NA
4,1,8,0.08,NA,NA
4,1,32,0.0855,NA,NA
4,1,128,0.019,NA,NA
4,2,0,1.4461,NA,NA
4,2,0.5,1.434,NA,NA
4,2,1,0.548625,NA,NA
4,2,4,0.143,NA,NA
4,2,8,0.0845,NA,NA
4,2,32,0.0816666666666667,NA,NA
4,2,128,0.02775,NA,NA
4,3,0,1.4393,NA,NA
4,3,0.5,1.383,NA,NA
4,3,1,0.563875,NA,NA
4,3,4,0.1205,NA,NA
4,3,8,0.0756666666666667,NA,NA
4,3,32,0.0725,NA,NA
4,3,128,0.0395,NA,NA
4,4,0,1.4075,NA,NA
4,4,0.5,1.334,NA,NA
4,4,1,0.5375,NA,NA
4,4,4,0.1055,NA,NA
4,4,8,0.0745,NA,NA
4,4,32,0.0748333333333333,NA,NA
4,4,128,0.0355,NA,NA
4,5,0,1.3189,NA,NA
4,5,0.5,0.695,NA,NA
4,5,1,0.486625,NA,NA
4,5,4,0.0745,NA,NA
4,5,8,0.0715,NA,NA
4,5,32,0.0718333333333333,NA,NA
4,5,128,0.0355,NA,NA
4,6,0,1.2852,NA,NA
4,6,0.5,1.269,NA,NA
4,6,1,0.487125,NA,NA
4,6,4,0.1265,NA,NA
4,6,8,0.0693333333333333,NA,NA
4,6,32,0.0701666666666667,NA,NA
4,6,128,0.02125,NA,NA
4,7,0,1.3017,NA,NA
4,7,0.5,1.144,NA,NA
4,7,1,0.51575,NA,NA
4,7,4,0.1075,NA,NA
4,7,8,0.071,NA,NA
4,7,32,0.0685,NA,NA
4,7,128,0.04025,NA,NA
4,8,0,1.3347,NA,NA
4,8,0.5,1.094,NA,NA
4,8,1,0.52475,NA,NA
4,8,4,0.103,NA,NA
4,8,8,0.0703333333333333,NA,NA
4,8,32,0.0696666666666667,NA,NA
4,8,128,0.034,NA,NA
4,9,0,1.3262,NA,NA
4,9,0.5,1.287,NA,NA
4,9,1,0.5895,NA,NA
4,9,4,0.111,NA,NA
4,9,8,0.0723333333333333,NA,NA
4,9,32,0.0698333333333333,NA,NA
4,9,128,0.163,NA,NA
4,10,0,1.2323,NA,NA
4,10,0.5,1.277,NA,NA
4,10,1,0.496875,NA,NA
4,10,4,0.0865,NA,NA
4,10,8,0.0718333333333333,NA,NA
4,10,32,0.0686666666666667,NA,NA
4,10,128,0.02575,NA,NA
4,11,0,1.3295,NA,NA
4,11,0.5,1.288,NA,NA
4,11,1,0.50525,NA,NA
4,11,4,0.088,NA,NA
4,11,8,0.068,NA,NA
4,11,32,0.0708333333333333,NA,NA
4,11,128,0.031,NA,NA
4,12,0,1.2896,NA,NA
4,12,0.5,1.137,NA,NA
4,12,1,0.60225,NA,NA
4,12,4,0.1005,NA,NA
4,12,8,0.0726666666666667,NA,NA
4,12,32,0.0743333333333333,NA,NA
4,12,128,0.184,NA,NA
5,1,0,1.5605,NA,NA
5,1,0.5,1.511,NA,NA
5,1,1,1.4865,NA,NA
5,1,4,1.0595,NA,NA
5,1,8,0.845833333333333,NA,NA
5,1,32,0.6915,NA,NA
5,1,128,0.733,NA,NA
5,2,0,1.5186,NA,NA
5,2,0.5,1.446,NA,NA
5,2,1,1.438375,NA,NA
5,2,4,0.9655,NA,NA
5,2,8,0.710166666666667,NA,NA
5,2,32,0.608166666666667,NA,NA
5,2,128,0.6895,NA,NA
5,3,0,1.4109,NA,NA
5,3,0.5,1.459,NA,NA
5,3,1,1.412375,NA,NA
5,3,4,0.9905,NA,NA
5,3,8,0.681,NA,NA
5,3,32,0.520666666666667,NA,NA
5,3,128,0.738,NA,NA
5,4,0,1.5334,NA,NA
5,4,0.5,1.51,NA,NA
5,4,1,1.44425,NA,NA
5,4,4,1.007,NA,NA
5,4,8,0.656,NA,NA
5,4,32,0.525833333333333,NA,NA
5,4,128,0.73875,NA,NA
5,5,0,1.4971,NA,NA
5,5,0.5,1.444,NA,NA
5,5,1,1.3595,NA,NA
5,5,4,0.8035,NA,NA
5,5,8,0.6475,NA,NA
5,5,32,0.450333333333333,NA,NA
5,5,128,0.65125,NA,NA
5,6,0,1.422,NA,NA
5,6,0.5,1.444,NA,NA
5,6,1,1.3415,NA,NA
5,6,4,0.824,NA,NA
5,6,8,0.515333333333333,NA,NA
5,6,32,0.444666666666667,NA,NA
5,6,128,0.581,NA,NA
5,7,0,1.3299,NA,NA
5,7,0.5,1.509,NA,NA
5,7,1,1.32625,NA,NA
5,7,4,0.83,NA,NA
5,7,8,0.470666666666667,NA,NA
5,7,32,0.3645,NA,NA
5,7,128,0.58075,NA,NA
5,8,0,1.3836,NA,NA
5,8,0.5,1.468,NA,NA
5,8,1,1.264,NA,NA
5,8,4,0.7505,NA,NA
5,8,8,0.471333333333333,NA,NA
5,8,32,0.3915,NA,NA
5,8,128,0.50825,NA,NA
5,9,0,1.3239,NA,NA
5,9,0.5,1.358,NA,NA
5,9,1,1.18975,NA,NA
5,9,4,0.6245,NA,NA
5,9,8,0.3975,NA,NA
5,9,32,0.3905,NA,NA
5,9,128,0.535,NA,NA
5,10,0,1.2559,NA,NA
5,10,0.5,1.403,NA,NA
5,10,1,1.0945,NA,NA
5,10,4,0.613,NA,NA
5,10,8,0.485166666666667,NA,NA
5,10,32,0.4305,NA,NA
5,10,128,0.4475,NA,NA
5,11,0,1.2737,NA,NA
5,11,0.5,1.427,NA,NA
5,11,1,1.154875,NA,NA
5,11,4,0.7135,NA,NA
5,11,8,0.479,NA,NA
5,11,32,0.4255,NA,NA
5,11,128,0.4845,NA,NA
5,12,0,1.5258,NA,NA
5,12,0.5,1.503,NA,NA
5,12,1,1.236125,NA,NA
5,12,4,0.8115,NA,NA
5,12,8,0.647,NA,NA
5,12,32,0.591166666666667,NA,NA
5,12,128,0.621,NA,NA
6,1,0,1.5456,NA,NA
6,1,0.5,1.483,NA,NA
6,1,1,1.081625,NA,NA
6,1,4,0.196,NA,NA
6,1,8,0.112333333333333,NA,NA
6,1,32,0.106166666666667,NA,NA
6,1,128,0.31275,NA,NA
6,2,0,1.5407,NA,NA
6,2,0.5,1.44,NA,NA
6,2,1,1.04125,NA,NA
6,2,4,0.2005,NA,NA
6,2,8,0.118833333333333,NA,NA
6,2,32,0.1115,NA,NA
6,2,128,0.201,NA,NA
6,3,0,1.5323,NA,NA
6,3,0.5,1.487,NA,NA
6,3,1,1.05975,NA,NA
6,3,4,0.206,NA,NA
6,3,8,0.107,NA,NA
6,3,32,0.0915,NA,NA
6,3,128,0.21425,NA,NA
6,4,0,1.585,NA,NA
6,4,0.5,1.483,NA,NA
6,4,1,1.275125,NA,NA
6,4,4,0.203,NA,NA
6,4,8,0.112166666666667,NA,NA
6,4,32,0.0986666666666667,NA,NA
6,4,128,0.2205,NA,NA
6,5,0,1.5137,NA,NA
6,5,0.5,1.345,NA,NA
6,5,1,0.858375,NA,NA
6,5,4,0.1605,NA,NA
6,5,8,0.106666666666667,NA,NA
6,5,32,0.0936666666666667,NA,NA
6,5,128,0.212,NA,NA
6,6,0,1.5477,NA,NA
6,6,0.5,1.454,NA,NA
6,6,1,1.176125,NA,NA
6,6,4,0.168,NA,NA
6,6,8,0.114333333333333,NA,NA
6,6,32,0.0953333333333333,NA,NA
6,6,128,0.166,NA,NA
6,7,0,1.5279,NA,NA
6,7,0.5,1.423,NA,NA
6,7,1,1.069125,NA,NA
6,7,4,0.1535,NA,NA
6,7,8,0.104666666666667,NA,NA
6,7,32,0.0885,NA,NA
6,7,128,0.28275,NA,NA
6,8,0,1.554,NA,NA
6,8,0.5,1.388,NA,NA
6,8,1,1.164,NA,NA
6,8,4,0.1545,NA,NA
6,8,8,0.0955,NA,NA
6,8,32,0.0908333333333333,NA,NA
6,8,128,0.31425,NA,NA
6,9,0,1.5163,NA,NA
6,9,0.5,1.359,NA,NA
6,9,1,1.203375,NA,NA
6,9,4,0.155,NA,NA
6,9,8,0.0986666666666667,NA,NA
6,9,32,0.0945,NA,NA
6,9,128,0.3105,NA,NA
6,10,0,1.4565,NA,NA
6,10,0.5,1.333,NA,NA
6,10,1,1.16425,NA,NA
6,10,4,0.135,NA,NA
6,10,8,0.0968333333333333,NA,NA
6,10,32,0.0981666666666667,NA,NA
6,10,128,0.2105,NA,NA
6,11,0,1.4131,NA,NA
6,11,0.5,1.379,NA,NA
6,11,1,1.09125,NA,NA
6,11,4,0.152,NA,NA
6,11,8,0.0916666666666667,NA,NA
6,11,32,0.104,NA,NA
6,11,128,0.16675,NA,NA
6,12,0,1.4941,NA,NA
6,12,0.5,1.313,NA,NA
6,12,1,0.840375,NA,NA
6,12,4,0.1375,NA,NA
6,12,8,0.112,NA,NA
6,12,32,0.1035,NA,NA
6,12,128,0.16275,NA,NA
7,1,0,1.5829,NA,NA
7,1,0.5,1.531,NA,NA
7,1,1,1.04975,NA,NA
7,1,4,0.235,NA,NA
7,1,8,0.0973333333333333,NA,NA
7,1,32,0.0928333333333333,NA,NA
7,1,128,0.0345,NA,NA
7,2,0,1.5475,NA,NA
7,2,0.5,1.498,NA,NA
7,2,1,1.103375,NA,NA
7,2,4,0.17,NA,NA
7,2,8,0.113,NA,NA
7,2,32,0.0956666666666667,NA,NA
7,2,128,0.06425,NA,NA
7,3,0,1.5465,NA,NA
7,3,0.5,1.489,NA,NA
7,3,1,0.946625,NA,NA
7,3,4,0.138,NA,NA
7,3,8,0.0913333333333333,NA,NA
7,3,32,0.0773333333333333,NA,NA
7,3,128,0.06775,NA,NA
7,4,0,1.6074,NA,NA
7,4,0.5,1.53,NA,NA
7,4,1,1.206625,NA,NA
7,4,4,0.1995,NA,NA
7,4,8,0.1425,NA,NA
7,4,32,0.107,NA,NA
7,4,128,0.04725,NA,NA
7,5,0,1.5362,NA,NA
7,5,0.5,1.486,NA,NA
7,5,1,1.099,NA,NA
7,5,4,0.167,NA,NA
7,5,8,0.0983333333333333,NA,NA
7,5,32,0.0818333333333333,NA,NA
7,5,128,0.05575,NA,NA
7,6,0,1.5359,NA,NA
7,6,0.5,1.469,NA,NA
7,6,1,0.939125,NA,NA
7,6,4,0.1115,NA,NA
7,6,8,0.102166666666667,NA,NA
7,6,32,0.0735,NA,NA
7,6,128,0.081,NA,NA
7,7,0,1.55,NA,NA
7,7,0.5,1.505,NA,NA
7,7,1,1.108875,NA,NA
7,7,4,0.1415,NA,NA
7,7,8,0.105166666666667,NA,NA
7,7,32,0.079,NA,NA
7,7,128,0.47825,NA,NA
7,8,0,1.5603,NA,NA
7,8,0.5,1.419,NA,NA
7,8,1,0.90875,NA,NA
7,8,4,0.1105,NA,NA
7,8,8,0.0941666666666667,NA,NA
7,8,32,0.083,NA,NA
7,8,128,0.057,NA,NA
7,9,0,1.5421,NA,NA
7,9,0.5,1.4,NA,NA
7,9,1,0.976625,NA,NA
7,9,4,0.1205,NA,NA
7,9,8,0.0861666666666667,NA,NA
7,9,32,0.084,NA,NA
7,9,128,0.21475,NA,NA
7,10,0,1.5294,NA,NA
7,10,0.5,1.404,NA,NA
7,10,1,0.84725,NA,NA
7,10,4,0.1335,NA,NA
7,10,8,0.0885,NA,NA
7,10,32,0.0855,NA,NA
7,10,128,0.1005,NA,NA
7,11,0,1.526,NA,NA
7,11,0.5,1.433,NA,NA
7,11,1,0.809,NA,NA
7,11,4,0.1055,NA,NA
7,11,8,0.0803333333333333,NA,NA
7,11,32,0.071,NA,NA
7,11,128,0.0555,NA,NA
7,12,0,1.5178,NA,NA
7,12,0.5,1.178,NA,NA
7,12,1,0.8445,NA,NA
7,12,4,0.09,NA,NA
7,12,8,0.0841666666666667,NA,NA
7,12,32,0.0818333333333333,NA,NA
7,12,128,0.068,NA,NA
8,1,0,1.6062,NA,NA
8,1,0.5,1.511,NA,NA
8,1,1,0.9155,NA,NA
8,1,4,0.1275,NA,NA
8,1,8,0.093,NA,NA
8,1,32,0.0805,NA,NA
8,1,128,0.092,NA,NA
8,2,0,1.6087,NA,NA
8,2,0.5,1.469,NA,NA
8,2,1,0.74225,NA,NA
8,2,4,0.1255,NA,NA
8,2,8,0.0876666666666667,NA,NA
8,2,32,0.0766666666666667,NA,NA
8,2,128,0.044,NA,NA
8,3,0,1.6199,NA,NA
8,3,0.5,1.438,NA,NA
8,3,1,0.722875,NA,NA
8,3,4,0.1035,NA,NA
8,3,8,0.0745,NA,NA
8,3,32,0.0725,NA,NA
8,3,128,0.06375,NA,NA
8,4,0,1.6049,NA,NA
8,4,0.5,1.521,NA,NA
8,4,1,0.791125,NA,NA
8,4,4,0.1245,NA,NA
8,4,8,0.0738333333333333,NA,NA
8,4,32,0.0693333333333333,NA,NA
8,4,128,0.07475,NA,NA
8,5,0,1.5919,NA,NA
8,5,0.5,1.492,NA,NA
8,5,1,0.75925,NA,NA
8,5,4,0.1175,NA,NA
8,5,8,0.0766666666666667,NA,NA
8,5,32,0.0708333333333333,NA,NA
8,5,128,0.0815,NA,NA
8,6,0,1.5794,NA,NA
8,6,0.5,1.505,NA,NA
8,6,1,0.735875,NA,NA
8,6,4,0.112,NA,NA
8,6,8,0.0736666666666667,NA,NA
8,6,32,0.0698333333333333,NA,NA
8,6,128,0.1045,NA,NA
8,7,0,1.4814,NA,NA
8,7,0.5,1.354,NA,NA
8,7,1,0.6725,NA,NA
8,7,4,0.0915,NA,NA
8,7,8,0.0788333333333333,NA,NA
8,7,32,0.0696666666666667,NA,NA
8,7,128,0.06025,NA,NA
8,8,0,1.6057,NA,NA
8,8,0.5,1.473,NA,NA
8,8,1,0.811625,NA,NA
8,8,4,0.1095,NA,NA
8,8,8,0.0743333333333333,NA,NA
8,8,32,0.075,NA,NA
8,8,128,0.1375,NA,NA
8,9,0,1.4782,NA,NA
8,9,0.5,1.431,NA,NA
8,9,1,0.79725,NA,NA
8,9,4,0.092,NA,NA
8,9,8,0.0791666666666667,NA,NA
8,9,32,0.0726666666666667,NA,NA
8,9,128,0.2225,NA,NA
8,10,0,1.477,NA,NA
8,10,0.5,1.453,NA,NA
8,10,1,0.747375,NA,NA
8,10,4,0.1035,NA,NA
8,10,8,0.0758333333333333,NA,NA
8,10,32,0.0753333333333333,NA,NA
8,10,128,0.11725,NA,NA
8,11,0,1.5331,NA,NA
8,11,0.5,1.478,NA,NA
8,11,1,0.77275,NA,NA
8,11,4,0.092,NA,NA
8,11,8,0.0756666666666667,NA,NA
8,11,32,0.0746666666666667,NA,NA
8,11,128,0.101,NA,NA
8,12,0,1.4498,NA,NA
8,12,0.5,1.238,NA,NA
8,12,1,0.678375,NA,NA
8,12,4,0.089,NA,NA
8,12,8,0.082,NA,NA
8,12,32,0.0865,NA,NA
8,12,128,0.08975,NA,NA
9,1,0,1.5573,NA,NA
9,1,1,0.43625,NA,NA
9,1,4,0.099,NA,NA
9,1,8,0.107,NA,NA
9,1,32,0.098,NA,NA
9,1,128,0.08075,NA,NA
9,2,0,1.4599,NA,NA
9,2,1,0.383,NA,NA
9,2,4,0.0965,NA,NA
9,2,8,0.106333333333333,NA,NA
9,2,32,0.104333333333333,NA,NA
9,2,128,0.10275,NA,NA
9,3,0,1.4285,NA,NA
9,3,1,0.3805,NA,NA
9,3,4,0.085,NA,NA
9,3,8,0.104,NA,NA
9,3,32,0.0916666666666667,NA,NA
9,3,128,0.109,NA,NA
9,4,0,1.5103,NA,NA
9,4,1,0.41225,NA,NA
9,4,4,0.0905,NA,NA
9,4,8,0.1105,NA,NA
9,4,32,0.107166666666667,NA,NA
9,4,128,0.12075,NA,NA
9,5,0,1.4422,NA,NA
9,5,1,0.487125,NA,NA
9,5,4,0.1125,NA,NA
9,5,8,0.121666666666667,NA,NA
9,5,32,0.107833333333333,NA,NA
9,5,128,0.17525,NA,NA
9,6,0,1.4702,NA,NA
9,6,1,0.437875,NA,NA
9,6,4,0.0835,NA,NA
9,6,8,0.135,NA,NA
9,6,32,0.104833333333333,NA,NA
9,6,128,0.12375,NA,NA
9,7,0,1.4209,NA,NA
9,7,1,0.40875,NA,NA
9,7,4,0.1025,NA,NA
9,7,8,0.1255,NA,NA
9,7,32,0.106666666666667,NA,NA
9,7,128,0.1185,NA,NA
9,8,0,1.4185,NA,NA
9,8,1,0.413125,NA,NA
9,8,4,0.0965,NA,NA
9,8,8,0.136833333333333,NA,NA
9,8,32,0.127833333333333,NA,NA
9,8,128,0.1565,NA,NA
9,9,0,1.4465,NA,NA
9,9,1,0.476625,NA,NA
9,9,4,0.0975,NA,NA
9,9,8,0.118166666666667,NA,NA
9,9,32,0.112166666666667,NA,NA
9,9,128,0.1105,NA,NA
9,10,0,1.411,NA,NA
9,10,1,0.3955,NA,NA
9,10,4,0.0855,NA,NA
9,10,8,0.108333333333333,NA,NA
9,10,32,0.1655,NA,NA
9,10,128,0.103,NA,NA
9,11,0,1.3689,NA,NA
9,11,1,0.44575,NA,NA
9,11,4,0.0815,NA,NA
9,11,8,0.101333333333333,NA,NA
9,11,32,0.1445,NA,NA
9,11,128,0.10475,NA,NA
9,12,0,1.2179,NA,NA
9,12,1,0.43675,NA,NA
9,12,4,0.072,NA,NA
9,12,8,0.0966666666666667,NA,NA
9,12,32,0.0966666666666667,NA,NA
9,12,128,0.08325,NA,NA
10,1,0,1.4019,NA,NA
10,1,1,0.791375,NA,NA
10,1,4,0.2325,NA,NA
10,1,8,0.191666666666667,NA,NA
10,1,32,0.214166666666667,NA,NA
10,1,128,0.097,NA,NA
10,2,0,1.4476,NA,NA
10,2,1,0.7975,NA,NA
10,2,4,0.233,NA,NA
10,2,8,0.238333333333333,NA,NA
10,2,32,0.2455,NA,NA
10,2,128,0.2645,NA,NA
10,3,0,1.4499,NA,NA
10,3,1,0.842,NA,NA
10,3,4,0.2735,NA,NA
10,3,8,0.2505,NA,NA
10,3,32,0.230833333333333,NA,NA
10,3,128,0.18975,NA,NA
10,4,0,1.4742,NA,NA
10,4,1,0.8075,NA,NA
10,4,4,0.241,NA,NA
10,4,8,0.222333333333333,NA,NA
10,4,32,0.195333333333333,NA,NA
10,4,128,0.1965,NA,NA
10,5,0,1.3688,NA,NA
10,5,1,0.84425,NA,NA
10,5,4,0.2185,NA,NA
10,5,8,0.199333333333333,NA,NA
10,5,32,0.178,NA,NA
10,5,128,0.2275,NA,NA
10,6,0,1.4133,NA,NA
10,6,1,0.80175,NA,NA
10,6,4,0.203,NA,NA
10,6,8,0.198166666666667,NA,NA
10,6,32,0.163,NA,NA
10,6,128,0.15925,NA,NA
10,7,0,1.4247,NA,NA
10,7,1,0.79375,NA,NA
10,7,4,0.2365,NA,NA
10,7,8,0.215333333333333,NA,NA
10,7,32,0.209,NA,NA
10,7,128,0.16275,NA,NA
10,8,0,1.3977,NA,NA
10,8,1,0.66475,NA,NA
10,8,4,0.1565,NA,NA
10,8,8,0.1645,NA,NA
10,8,32,0.1575,NA,NA
10,8,128,0.10975,NA,NA
