"line","rep","enviro","data","exper"
1,9,0.5,1.76,"4b"
1,9,1,1.781,"4b"
1,9,4,1.136,"4b"
1,10,0,1.731,"4b"
1,10,0.5,1.749,"4b"
1,10,1,1.754,"4b"
1,10,4,1.356,"4b"
1,11,0,1.763,"4b"
1,11,0.5,1.749,"4b"
1,11,1,1.749,"4b"
1,11,4,1.368,"4b"
1,12,0,1.722,"4b"
1,12,0.5,1.766,"4b"
1,12,1,1.759,"4b"
1,12,4,1.268,"4b"
2,1,0,1.758,"4b"
2,1,0.5,1.71,"4b"
2,1,1,1.757,"4b"
2,1,4,0.203,"4b"
2,2,0,1.712,"4b"
2,2,0.5,1.671,"4b"
2,2,1,1.734,"4b"
2,2,4,0.203,"4b"
2,3,0,1.717,"4b"
2,3,0.5,1.681,"4b"
2,3,1,1.73,"4b"
2,3,4,0.157,"4b"
2,4,0,1.751,"4b"
2,4,0.5,1.7,"4b"
2,4,1,1.765,"4b"
2,4,4,0.155,"4b"
2,5,0,1.714,"4b"
2,5,0.5,1.675,"4b"
2,5,1,1.73,"4b"
2,5,4,0.15,"4b"
2,6,0,1.699,"4b"
2,6,0.5,1.687,"4b"
2,6,1,1.743,"4b"
2,6,4,0.188,"4b"
2,7,0,1.701,"4b"
2,7,0.5,1.693,"4b"
2,7,1,1.731,"4b"
2,7,4,0.133,"4b"
2,8,0,1.744,"4b"
2,8,0.5,1.669,"4b"
2,8,1,1.768,"4b"
2,8,4,0.113,"4b"
2,9,0,1.699,"4b"
2,9,0.5,1.691,"4b"
2,9,1,1.748,"4b"
2,9,4,0.13,"4b"
2,10,0,1.692,"4b"
2,10,0.5,1.672,"4b"
2,10,1,1.73,"4b"
2,10,4,0.124,"4b"
2,11,0,1.725,"4b"
2,11,0.5,1.642,"4b"
2,11,1,1.758,"4b"
2,11,4,0.109,"4b"
2,12,0,1.728,"4b"
2,12,0.5,1.661,"4b"
2,12,1,1.75,"4b"
2,12,4,0.095,"4b"
3,1,0,1.786,"4b"
3,1,0.5,0.657,"4b"
3,1,1,1.098,"4b"
3,1,4,0.206,"4b"
3,2,0,1.737,"4b"
3,2,0.5,0.4,"4b"
3,2,1,0.803,"4b"
3,2,4,0.132,"4b"
3,3,0,1.74,"4b"
3,3,0.5,0.537,"4b"
3,3,1,1.009,"4b"
3,3,4,0.152,"4b"
3,4,0,1.769,"4b"
3,4,0.5,0.492,"4b"
3,4,1,0.926,"4b"
3,4,4,0.12,"4b"
3,5,0,1.745,"4b"
3,5,0.5,0.4,"4b"
3,5,1,0.791,"4b"
3,5,4,0.121,"4b"
3,6,0,1.725,"4b"
3,6,0.5,0.432,"4b"
3,6,1,1.028,"4b"
3,6,4,0.137,"4b"
3,7,0,1.723,"4b"
3,7,0.5,0.371,"4b"
3,7,1,0.826,"4b"
3,7,4,0.124,"4b"
3,8,0,1.762,"4b"
3,8,0.5,0.534,"4b"
3,8,1,0.999,"4b"
3,8,4,0.142,"4b"
3,9,0,1.723,"4b"
3,9,0.5,0.581,"4b"
3,9,1,0.998,"4b"
3,9,4,0.162,"4b"
3,10,0,1.719,"4b"
3,10,0.5,0.408,"4b"
3,10,1,0.841,"4b"
3,10,4,0.135,"4b"
3,11,0,1.74,"4b"
3,11,0.5,0.33,"4b"
3,11,1,0.886,"4b"
3,11,4,0.126,"4b"
3,12,0,1.745,"4b"
3,12,0.5,0.23,"4b"
3,12,1,0.616,"4b"
3,12,4,0.111,"4b"
4,1,0,1.775,"4b"
4,1,0.5,1.689,"4b"
4,1,1,1.775,"4b"
4,1,4,0.159,"4b"
4,2,0,1.761,"4b"
4,2,0.5,1.702,"4b"
4,2,1,1.797,"4b"
4,2,4,0.205,"4b"
4,3,0,1.764,"4b"
4,3,0.5,1.668,"4b"
4,3,1,1.778,"4b"
4,3,4,0.189,"4b"
4,4,0,1.799,"4b"
4,4,0.5,1.659,"4b"
4,4,1,1.801,"4b"
4,4,4,0.151,"4b"
4,5,0,1.765,"4b"
4,5,0.5,1.26,"4b"
4,5,1,1.769,"4b"
4,5,4,0.08,"4b"
4,6,0,1.736,"4b"
4,6,0.5,1.623,"4b"
4,6,1,1.763,"4b"
4,6,4,0.15,"4b"
4,7,0,1.743,"4b"
4,7,0.5,1.603,"4b"
4,7,1,1.766,"4b"
4,7,4,0.158,"4b"
4,8,0,1.762,"4b"
4,8,0.5,1.631,"4b"
4,8,1,1.805,"4b"
4,8,4,0.138,"4b"
4,9,0,1.756,"4b"
4,9,0.5,1.709,"4b"
4,9,1,1.756,"4b"
4,9,4,0.168,"4b"
4,10,0,1.745,"4b"
4,10,0.5,1.696,"4b"
4,10,1,1.771,"4b"
4,10,4,0.114,"4b"
4,11,0,1.777,"4b"
4,11,0.5,1.716,"4b"
4,11,1,1.774,"4b"
4,11,4,0.117,"4b"
4,12,0,1.75,"4b"
4,12,0.5,1.621,"4b"
4,12,1,1.782,"4b"
4,12,4,0.148,"4b"
5,1,0,1.754,"4b"
5,1,0.5,1.702,"4b"
5,1,1,1.744,"4b"
5,1,4,1.391,"4b"
5,2,0,1.739,"4b"
5,2,0.5,1.659,"4b"
5,2,1,1.708,"4b"
5,2,4,1.37,"4b"
5,3,0,1.724,"4b"
5,3,0.5,1.671,"4b"
5,3,1,1.703,"4b"
5,3,4,1.374,"4b"
5,4,0,1.743,"4b"
5,4,0.5,1.673,"4b"
5,4,1,1.728,"4b"
5,4,4,1.42,"4b"
5,5,0,1.716,"4b"
5,5,0.5,1.619,"4b"
5,5,1,1.695,"4b"
5,5,4,1.344,"4b"
5,6,0,1.715,"4b"
5,6,0.5,1.63,"4b"
5,6,1,1.711,"4b"
5,6,4,1.233,"4b"
5,7,0,1.686,"4b"
5,7,0.5,1.671,"4b"
5,7,1,1.709,"4b"
5,7,4,1.388,"4b"
5,8,0,1.736,"4b"
5,8,0.5,1.677,"4b"
5,8,1,1.74,"4b"
5,8,4,1.283,"4b"
5,9,0,1.705,"4b"
5,9,0.5,1.68,"4b"
5,9,1,1.713,"4b"
5,9,4,1.174,"4b"
5,10,0,1.697,"4b"
5,10,0.5,1.657,"4b"
5,10,1,1.692,"4b"
5,10,4,1.076,"4b"
5,11,0,1.712,"4b"
5,11,0.5,1.679,"4b"
5,11,1,1.715,"4b"
5,11,4,1.145,"4b"
5,12,0,1.685,"4b"
5,12,0.5,1.657,"4b"
5,12,1,1.689,"4b"
5,12,4,1.277,"4b"
6,1,0,1.774,"4b"
6,1,0.5,1.742,"4b"
6,1,1,1.784,"4b"
6,1,4,0.334,"4b"
6,2,0,1.729,"4b"
6,2,0.5,1.708,"4b"
6,2,1,1.76,"4b"
6,2,4,0.348,"4b"
6,3,0,1.723,"4b"
6,3,0.5,1.731,"4b"
6,3,1,1.753,"4b"
6,3,4,0.373,"4b"
6,4,0,1.765,"4b"
6,4,0.5,1.717,"4b"
6,4,1,1.782,"4b"
6,4,4,0.345,"4b"
6,5,0,1.724,"4b"
6,5,0.5,1.677,"4b"
6,5,1,1.756,"4b"
6,5,4,0.266,"4b"
6,6,0,1.728,"4b"
6,6,0.5,1.704,"4b"
6,6,1,1.761,"4b"
6,6,4,0.277,"4b"
6,7,0,1.721,"4b"
6,7,0.5,1.717,"4b"
6,7,1,1.767,"4b"
6,7,4,0.265,"4b"
6,8,0,1.76,"4b"
6,8,0.5,1.717,"4b"
6,8,1,1.787,"4b"
6,8,4,0.258,"4b"
6,9,0,1.718,"4b"
6,9,0.5,1.718,"4b"
6,9,1,1.758,"4b"
6,9,4,0.245,"4b"
6,10,0,1.705,"4b"
6,10,0.5,1.705,"4b"
6,10,1,1.733,"4b"
6,10,4,0.202,"4b"
6,11,0,1.723,"4b"
6,11,0.5,1.715,"4b"
6,11,1,1.754,"4b"
6,11,4,0.383,"4b"
6,12,0,1.741,"4b"
6,12,0.5,1.725,"4b"
6,12,1,1.758,"4b"
6,12,4,0.222,"4b"
7,1,0,1.754,"4b"
7,1,0.5,1.721,"4b"
7,1,1,1.777,"4b"
7,1,4,0.349,"4b"
7,2,0,1.724,"4b"
7,2,0.5,1.69,"4b"
7,2,1,1.747,"4b"
7,2,4,0.259,"4b"
7,3,0,1.714,"4b"
7,3,0.5,1.698,"4b"
7,3,1,1.732,"4b"
7,3,4,0.235,"4b"
7,4,0,1.727,"4b"
7,4,0.5,1.676,"4b"
7,4,1,1.761,"4b"
7,4,4,0.371,"4b"
7,5,0,1.701,"4b"
7,5,0.5,1.684,"4b"
7,5,1,1.726,"4b"
7,5,4,0.237,"4b"
7,6,0,1.685,"4b"
7,6,0.5,1.684,"4b"
7,6,1,1.739,"4b"
7,6,4,0.188,"4b"
7,7,0,1.684,"4b"
7,7,0.5,1.681,"4b"
7,7,1,1.734,"4b"
7,7,4,0.214,"4b"
7,8,0,1.74,"4b"
7,8,0.5,1.697,"4b"
7,8,1,1.772,"4b"
7,8,4,0.145,"4b"
7,9,0,1.676,"4b"
7,9,0.5,1.682,"4b"
7,9,1,1.734,"4b"
7,9,4,0.203,"4b"
7,10,0,1.651,"4b"
7,10,0.5,1.669,"4b"
7,10,1,1.705,"4b"
7,10,4,0.224,"4b"
7,11,0,1.687,"4b"
7,11,0.5,1.693,"4b"
7,11,1,1.734,"4b"
7,11,4,0.141,"4b"
7,12,0,1.693,"4b"
7,12,0.5,1.644,"4b"
7,12,1,1.727,"4b"
7,12,4,0.193,"4b"
8,1,0,1.766,"4b"
8,1,0.5,1.625,"4b"
8,1,1,1.765,"4b"
8,1,4,0.211,"4b"
8,2,0,1.723,"4b"
8,2,0.5,1.606,"4b"
8,2,1,1.751,"4b"
8,2,4,0.207,"4b"
8,3,0,1.723,"4b"
8,3,0.5,1.609,"4b"
8,3,1,1.747,"4b"
8,3,4,0.237,"4b"
8,4,0,1.76,"4b"
8,4,0.5,1.667,"4b"
8,4,1,1.773,"4b"
8,4,4,0.176,"4b"
8,5,0,1.709,"4b"
8,5,0.5,1.68,"4b"
8,5,1,1.755,"4b"
8,5,4,0.18,"4b"
8,6,0,1.73,"4b"
8,6,0.5,1.636,"4b"
8,6,1,1.765,"4b"
8,6,4,0.169,"4b"
8,7,0,1.713,"4b"
8,7,0.5,1.582,"4b"
8,7,1,1.77,"4b"
8,7,4,0.137,"4b"
8,8,0,1.763,"4b"
8,8,0.5,1.65,"4b"
8,8,1,1.787,"4b"
8,8,4,0.18,"4b"
8,9,0,1.729,"4b"
8,9,0.5,1.641,"4b"
8,9,1,1.767,"4b"
8,9,4,0.187,"4b"
8,10,0,1.724,"4b"
8,10,0.5,1.664,"4b"
8,10,1,1.749,"4b"
8,10,4,0.183,"4b"
8,11,0,1.747,"4b"
8,11,0.5,1.686,"4b"
8,11,1,1.782,"4b"
8,11,4,0.119,"4b"
8,12,0,1.75,"4b"
8,12,0.5,1.581,"4b"
8,12,1,1.763,"4b"
8,12,4,0.132,"4b"
9,1,0,1.781,"4b"
9,1,1,0.6315,"4b"
9,1,4,0.149,"4b"
9,2,0,1.759,"4b"
9,2,1,0.3335,"4b"
9,2,4,0.092,"4b"
9,3,0,1.747,"4b"
9,3,1,0.296,"4b"
9,3,4,0.064,"4b"
9,4,0,1.775,"4b"
9,4,1,0.4445,"4b"
9,4,4,0.067,"4b"
9,5,0,1.754,"4b"
9,5,1,0.312,"4b"
9,5,4,0.113,"4b"
9,6,0,1.746,"4b"
9,6,1,0.3745,"4b"
9,6,4,0.115,"4b"
9,7,0,1.74,"4b"
9,7,1,0.2945,"4b"
9,7,4,0.073,"4b"
9,8,0,1.753,"4b"
9,8,1,0.342,"4b"
9,8,4,0.155,"4b"
9,9,0,1.753,"4b"
9,9,1,0.4085,"4b"
9,9,4,0.14,"4b"
9,10,0,1.762,"4b"
9,10,1,0.3545,"4b"
9,10,4,0.095,"4b"
9,11,0,1.757,"4b"
9,11,1,0.172,"4b"
9,11,4,0.107,"4b"
9,12,0,1.754,"4b"
9,12,1,0.2475,"4b"
9,12,4,0.057,"4b"
10,1,0,1.723,"4b"
10,1,1,1.2735,"4b"
10,1,4,0.959,"4b"
10,2,0,1.708,"4b"
10,2,1,1.1415,"4b"
10,2,4,0.626,"4b"
10,3,0,1.723,"4b"
10,3,1,1.118,"4b"
10,3,4,0.797,"4b"
10,4,0,1.727,"4b"
10,4,1,1.159,"4b"
10,4,4,0.643,"4b"
10,5,0,1.717,"4b"
10,5,1,0.9435,"4b"
10,5,4,0.55,"4b"
10,6,0,1.683,"4b"
10,6,1,0.978,"4b"
10,6,4,0.651,"4b"
10,7,0,1.682,"4b"
10,7,1,0.9075,"4b"
10,7,4,0.525,"4b"
10,8,0,1.718,"4b"
10,8,1,0.8405,"4b"
10,8,4,0.29,"4b"
10,9,0,1.693,"4b"
10,9,1,0.596,"4b"
10,9,4,0.369,"4b"
10,10,0,1.693,"4b"
10,10,1,0.7645,"4b"
10,10,4,0.427,"4b"
10,11,0,1.702,"4b"
10,11,1,0.7525,"4b"
10,11,4,0.276,"4b"
10,12,0,1.7,"4b"
10,12,1,0.898,"4b"
10,12,4,0.446,"4b"
11,1,0,1.724,"4b"
11,1,1,0.438,"4b"
11,1,4,0.379,"4b"
11,2,0,1.723,"4b"
11,2,1,0.5125,"4b"
11,2,4,0.378,"4b"
11,3,0,1.712,"4b"
11,3,1,0.462,"4b"
11,3,4,0.411,"4b"
11,4,0,1.726,"4b"
11,4,1,0.458,"4b"
11,4,4,0.375,"4b"
11,5,0,1.71,"4b"
11,5,1,0.433,"4b"
11,5,4,0.351,"4b"
11,6,0,1.709,"4b"
11,6,1,0.4615,"4b"
11,6,4,0.339,"4b"
11,7,0,1.701,"4b"
11,7,1,0.413,"4b"
11,7,4,0.354,"4b"
11,8,0,1.736,"4b"
11,8,1,0.413,"4b"
11,8,4,0.336,"4b"
11,9,0,1.719,"4b"
11,9,1,0.4355,"4b"
11,9,4,0.385,"4b"
11,10,0,1.71,"4b"
11,10,1,0.4215,"4b"
11,10,4,0.34,"4b"
11,11,0,1.701,"4b"
11,11,1,0.341,"4b"
11,11,4,0.272,"4b"
11,12,0,1.723,"4b"
11,12,1,0.4395,"4b"
11,12,4,0.402,"4b"
12,1,0,1.643,"4b"
12,1,1,1.6585,"4b"
12,1,4,1.664,"4b"
12,2,0,1.642,"4b"
12,2,1,1.665,"4b"
12,2,4,1.662,"4b"
12,3,0,1.663,"4b"
12,3,1,1.673,"4b"
12,3,4,1.683,"4b"
12,4,0,1.674,"4b"
12,4,1,1.684,"4b"
12,4,4,1.669,"4b"
12,5,0,1.643,"4b"
12,5,1,1.682,"4b"
12,5,4,1.68,"4b"
12,6,0,1.633,"4b"
12,6,1,1.681,"4b"
12,6,4,1.662,"4b"
12,7,0,1.641,"4b"
12,7,1,1.6705,"4b"
12,7,4,1.659,"4b"
12,8,0,1.635,"4b"
12,8,1,1.6855,"4b"
12,8,4,1.675,"4b"
12,9,0,1.622,"4b"
12,9,1,1.663,"4b"
12,9,4,1.643,"4b"
12,10,0,1.645,"4b"
12,10,1,1.6495,"4b"
12,10,4,1.657,"4b"
12,11,0,1.604,"4b"
12,11,1,1.637,"4b"
12,11,4,1.63,"4b"
12,12,0,1.604,"4b"
12,12,1,1.6875,"4b"
12,12,4,1.659,"4b"
13,1,0,1.734,"4b"
13,1,1,0.4065,"4b"
13,1,4,0.248,"4b"
13,2,0,1.683,"4b"
13,2,1,0.22,"4b"
13,2,4,0.189,"4b"
13,3,0,1.75,"4b"
13,3,1,0.341,"4b"
13,3,4,0.161,"4b"
13,4,0,1.718,"4b"
13,4,1,0.174,"4b"
13,4,4,0.093,"4b"
13,5,0,1.757,"4b"
13,5,1,0.321,"4b"
13,5,4,0.142,"4b"
13,6,0,1.72,"4b"
13,6,1,0.5025,"4b"
13,6,4,0.151,"4b"
13,7,0,1.729,"4b"
13,7,1,0.241,"4b"
13,7,4,0.138,"4b"
13,8,0,1.722,"4b"
13,8,1,0.208,"4b"
13,8,4,0.136,"4b"
13,9,0,1.73,"4b"
13,9,1,0.1795,"4b"
13,9,4,0.116,"4b"
13,10,0,1.745,"4b"
13,10,1,0.258,"4b"
13,10,4,0.101,"4b"
13,11,0,1.745,"4b"
13,11,1,0.25,"4b"
13,11,4,0.141,"4b"
13,12,0,1.82,"4b"
13,12,1,0.583,"4b"
13,12,4,0.512,"4b"
14,1,0,1.748,"4b"
14,1,1,0.8935,"4b"
14,1,4,0.411,"4b"
14,2,0,1.723,"4b"
14,2,1,0.7435,"4b"
14,2,4,0.393,"4b"
14,3,0,1.645,"4b"
14,3,1,0.7255,"4b"
14,3,4,0.389,"4b"
14,4,0,1.744,"4b"
14,4,1,0.7175,"4b"
14,4,4,0.431,"4b"
14,5,0,1.712,"4b"
14,5,1,0.774,"4b"
14,5,4,0.382,"4b"
14,6,0,1.72,"4b"
14,6,1,0.667,"4b"
14,6,4,0.382,"4b"
14,7,0,1.723,"4b"
14,7,1,0.607,"4b"
14,7,4,0.311,"4b"
14,8,0,1.736,"4b"
14,8,1,0.535,"4b"
14,8,4,0.271,"4b"
14,9,0,1.706,"4b"
14,9,1,0.531,"4b"
14,9,4,0.274,"4b"
14,10,0,1.709,"4b"
14,10,1,0.602,"4b"
14,10,4,0.319,"4b"
14,11,0,1.731,"4b"
14,11,1,0.5,"4b"
14,11,4,0.38,"4b"
14,12,0,1.722,"4b"
14,12,1,0.5505,"4b"
14,12,4,0.342,"4b"
15,1,0,1.586,"4b"
15,1,1,0.498,"4b"
15,1,4,0.07,"4b"
15,2,0,1.577,"4b"
15,2,1,0.49,"4b"
15,2,4,0.08,"4b"
15,3,0,1.587,"4b"
15,3,1,0.7315,"4b"
15,3,4,0.086,"4b"
15,4,0,1.596,"4b"
15,4,1,0.7365,"4b"
15,4,4,0.09,"4b"
15,5,0,1.574,"4b"
15,5,1,0.759,"4b"
15,5,4,0.075,"4b"
15,6,0,1.569,"4b"
15,6,1,0.922,"4b"
15,6,4,0.09,"4b"
15,7,0,1.581,"4b"
15,7,1,0.3785,"4b"
15,7,4,0.087,"4b"
15,8,0,1.592,"4b"
15,8,1,0.395,"4b"
15,8,4,0.115,"4b"
15,9,0,1.588,"4b"
15,9,1,0.749,"4b"
15,9,4,0.107,"4b"
15,10,0,1.581,"4b"
15,10,1,0.5915,"4b"
15,10,4,0.107,"4b"
15,11,0,1.612,"4b"
15,11,1,0.5245,"4b"
15,11,4,0.094,"4b"
15,12,0,1.549,"4b"
15,12,1,0.39,"4b"
15,12,4,0.082,"4b"
16,1,0,1.71,"4b"
16,1,1,1.023,"4b"
16,1,4,0.316,"4b"
16,2,0,1.683,"4b"
16,2,1,1.119,"4b"
16,2,4,0.338,"4b"
16,3,0,1.702,"4b"
16,3,1,1.007,"4b"
16,3,4,0.335,"4b"
16,4,0,1.7,"4b"
16,4,1,1.247,"4b"
16,4,4,0.356,"4b"
16,5,0,1.676,"4b"
16,5,1,1.2235,"4b"
16,5,4,0.303,"4b"
16,6,0,1.694,"4b"
16,6,1,0.9465,"4b"
16,6,4,0.267,"4b"
16,7,0,1.684,"4b"
16,7,1,0.949,"4b"
16,7,4,0.218,"4b"
16,8,0,1.697,"4b"
16,8,1,1.1835,"4b"
16,8,4,0.306,"4b"
16,9,0,1.67,"4b"
16,9,1,0.9275,"4b"
16,9,4,0.255,"4b"
16,10,0,1.672,"4b"
16,10,1,1.069,"4b"
16,10,4,0.321,"4b"
16,11,0,1.706,"4b"
16,11,1,0.782,"4b"
16,11,4,0.218,"4b"
16,12,0,1.664,"4b"
16,12,1,1.2375,"4b"
16,12,4,0.488,"4b"
17,1,0,1.684,"4b"
17,1,1,0.4355,"4b"
17,1,4,0.205,"4b"
17,2,0,1.71,"4b"
17,2,1,0.3725,"4b"
17,2,4,0.082,"4b"
17,3,0,1.711,"4b"
17,3,1,0.406,"4b"
17,3,4,0.156,"4b"
17,4,0,1.724,"4b"
17,4,1,0.339,"4b"
17,4,4,0.125,"4b"
17,5,0,1.693,"4b"
17,5,1,0.2965,"4b"
17,5,4,0.102,"4b"
17,6,0,1.686,"4b"
17,6,1,0.4365,"4b"
17,6,4,0.162,"4b"
17,7,0,1.697,"4b"
17,7,1,0.3805,"4b"
17,7,4,0.061,"4b"
17,8,0,1.723,"4b"
17,8,1,0.495,"4b"
17,8,4,0.158,"4b"
17,9,0,1.691,"4b"
17,9,1,0.388,"4b"
17,9,4,0.096,"4b"
17,10,0,1.674,"4b"
17,10,1,0.455,"4b"
17,10,4,0.148,"4b"
17,11,0,1.688,"4b"
17,11,1,0.3585,"4b"
17,11,4,0.182,"4b"
17,12,0,1.664,"4b"
17,12,1,0.4145,"4b"
17,12,4,0.071,"4b"
18,1,0,1.697,"4b"
18,1,1,1.7075,"4b"
18,1,4,1.687,"4b"
18,2,0,1.708,"4b"
18,2,1,1.713,"4b"
18,2,4,1.677,"4b"
18,3,0,1.712,"4b"
18,3,1,1.72,"4b"
18,3,4,1.71,"4b"
18,4,0,1.731,"4b"
18,4,1,1.7395,"4b"
18,4,4,1.732,"4b"
18,5,0,1.715,"4b"
18,5,1,1.725,"4b"
18,5,4,1.706,"4b"
18,6,0,1.695,"4b"
18,6,1,1.6935,"4b"
18,6,4,1.682,"4b"
18,7,0,1.673,"4b"
18,7,1,1.7165,"4b"
18,7,4,1.716,"4b"
18,8,0,1.71,"4b"
18,8,1,1.733,"4b"
18,8,4,1.692,"4b"
18,9,0,1.69,"4b"
18,9,1,1.707,"4b"
18,9,4,1.696,"4b"
18,10,0,1.69,"4b"
18,10,1,1.6985,"4b"
18,10,4,1.693,"4b"
18,11,0,1.698,"4b"
18,11,1,1.7145,"4b"
18,11,4,1.708,"4b"
18,12,0,1.684,"4b"
18,12,1,1.6845,"4b"
18,12,4,1.696,"4b"
19,1,0,1.742,"4b"
19,1,1,0.8805,"4b"
19,1,4,0.24,"4b"
19,2,0,1.748,"4b"
19,2,1,0.894,"4b"
19,2,4,0.386,"4b"
19,3,0,1.741,"4b"
19,3,1,0.832,"4b"
19,3,4,0.275,"4b"
19,4,0,1.767,"4b"
19,4,1,0.839,"4b"
19,4,4,0.235,"4b"
19,5,0,1.724,"4b"
19,5,1,0.652,"4b"
19,5,4,0.196,"4b"
19,6,0,1.719,"4b"
19,6,1,0.809,"4b"
19,6,4,0.114,"4b"
19,7,0,1.708,"4b"
19,7,1,0.662,"4b"
19,7,4,0.15,"4b"
19,8,0,1.739,"4b"
19,8,1,0.8955,"4b"
19,8,4,0.117,"4b"
19,9,0,1.705,"4b"
19,9,1,0.737,"4b"
19,9,4,0.15,"4b"
19,10,0,1.714,"4b"
19,10,1,0.787,"4b"
19,10,4,0.254,"4b"
19,11,0,1.723,"4b"
19,11,1,0.6155,"4b"
19,11,4,0.134,"4b"
19,12,0,1.727,"4b"
19,12,1,0.8905,"4b"
19,12,4,0.163,"4b"
20,1,0,1.698,"4b"
20,1,1,1.218,"4b"
20,1,4,0.193,"4b"
20,2,0,1.698,"4b"
20,2,1,1.082,"4b"
20,2,4,0.178,"4b"
20,3,0,1.705,"4b"
20,3,1,1.2,"4b"
20,3,4,0.224,"4b"
20,4,0,1.745,"4b"
20,4,1,1.279,"4b"
20,4,4,0.143,"4b"
20,5,0,1.698,"4b"
20,5,1,1.195,"4b"
20,5,4,0.164,"4b"
20,6,0,1.676,"4b"
20,6,1,1.3245,"4b"
20,6,4,0.212,"4b"
20,7,0,1.703,"4b"
20,7,1,1.2685,"4b"
20,7,4,0.181,"4b"
20,8,0,1.727,"4b"
20,8,1,1.3185,"4b"
20,8,4,0.235,"4b"
20,9,0,1.684,"4b"
20,9,1,1.118,"4b"
20,9,4,0.278,"4b"
20,10,0,1.704,"4b"
20,10,1,1.071,"4b"
20,10,4,0.246,"4b"
20,11,0,1.727,"4b"
20,11,1,1.17,"4b"
20,11,4,0.074,"4b"
20,12,0,1.653,"4b"
20,12,1,1.2055,"4b"
20,12,4,0.196,"4b"
1,1,0,1.718,"5"
1,1,1,1.747,"5"
1,1,4,1.43,"5"
1,1,8,0.2815,"5"
1,1,32,0.2455,"5"
1,2,0,1.7225,"5"
1,2,1,1.747,"5"
1,2,4,1.479,"5"
1,2,8,0.2785,"5"
1,2,32,0.287,"5"
1,3,0,1.728,"5"
1,3,1,1.745,"5"
1,3,4,1.491,"5"
1,3,8,0.247,"5"
1,3,32,0.2475,"5"
1,4,0,1.7395,"5"
1,4,1,1.766,"5"
1,4,4,1.441,"5"
1,4,8,0.2405,"5"
1,4,32,0.225,"5"
1,5,0,1.7245,"5"
1,5,1,1.746,"5"
1,5,4,1.445,"5"
1,5,8,0.2335,"5"
1,5,32,0.232,"5"
1,6,0,1.703,"5"
1,6,1,1.724,"5"
1,6,4,1.468,"5"
1,6,8,0.249,"5"
1,6,32,0.244,"5"
1,7,0,1.709,"5"
1,7,1,1.743,"5"
1,7,4,1.512,"5"
1,7,8,0.192,"5"
1,7,32,0.208,"5"
1,8,0,1.725,"5"
1,8,1,1.776,"5"
1,8,4,1.418,"5"
1,8,8,0.2145,"5"
1,8,32,0.1975,"5"
1,9,0,1.72,"5"
1,9,1,1.737,"5"
1,9,4,1.472,"5"
1,9,8,0.2385,"5"
1,9,32,0.2495,"5"
1,10,0,1.7035,"5"
1,10,1,1.749,"5"
1,10,4,1.329,"5"
1,10,8,0.212,"5"
1,10,32,0.207,"5"
1,11,0,1.7345,"5"
1,11,1,1.74,"5"
1,11,4,1.422,"5"
1,11,8,0.209,"5"
1,11,32,0.1805,"5"
1,12,0,1.7255,"5"
1,12,1,1.747,"5"
1,12,4,1.42,"5"
1,12,8,0.2095,"5"
1,12,32,0.2145,"5"
2,1,0,1.7315,"5"
2,1,1,0.385,"5"
2,1,4,0.185,"5"
2,1,8,0.1615,"5"
2,1,32,0.145,"5"
2,2,0,1.694,"5"
2,2,1,0.337,"5"
2,2,4,0.137,"5"
2,2,8,0.138,"5"
2,2,32,0.119,"5"
2,3,0,1.7025,"5"
2,3,1,0.357,"5"
2,3,4,0.175,"5"
2,3,8,0.14,"5"
2,3,32,0.137,"5"
2,4,0,1.7125,"5"
2,4,1,0.384,"5"
2,4,4,0.214,"5"
2,4,8,0.1765,"5"
2,4,32,0.1655,"5"
2,5,0,1.6925,"5"
2,5,1,0.344,"5"
2,5,4,0.194,"5"
2,5,8,0.1675,"5"
2,5,32,0.1445,"5"
2,6,0,1.6905,"5"
2,6,1,0.338,"5"
2,6,4,0.181,"5"
2,6,8,0.149,"5"
2,6,32,0.1305,"5"
2,7,0,1.6995,"5"
2,7,1,0.38,"5"
2,7,4,0.206,"5"
2,7,8,0.1675,"5"
2,7,32,0.1605,"5"
2,8,0,1.727,"5"
2,8,1,0.292,"5"
2,8,4,0.137,"5"
2,8,8,0.1125,"5"
2,8,32,0.1045,"5"
2,9,0,1.7025,"5"
2,9,1,0.308,"5"
2,9,4,0.142,"5"
2,9,8,0.12,"5"
2,9,32,0.109,"5"
2,10,0,1.6905,"5"
2,10,1,0.355,"5"
2,10,4,0.179,"5"
2,10,8,0.1505,"5"
2,10,32,0.137,"5"
2,11,0,1.7205,"5"
2,11,1,0.263,"5"
2,11,4,0.125,"5"
2,11,8,0.107,"5"
2,11,32,0.1015,"5"
2,12,0,1.714,"5"
2,12,1,0.277,"5"
2,12,4,0.108,"5"
2,12,8,0.097,"5"
2,12,32,0.0925,"5"
3,1,0,1.7285,"5"
3,1,1,0.214,"5"
3,1,4,0.209,"5"
3,1,8,0.1745,"5"
3,1,32,0.206,"5"
3,2,0,1.7255,"5"
3,2,1,0.189,"5"
3,2,4,0.201,"5"
3,2,8,0.1895,"5"
3,2,32,0.185,"5"
3,3,0,1.729,"5"
3,3,1,0.168,"5"
3,3,4,0.156,"5"
3,3,8,0.184,"5"
3,3,32,0.1465,"5"
3,4,0,1.7545,"5"
3,4,1,0.226,"5"
3,4,4,0.174,"5"
3,4,8,0.193,"5"
