"line","rep","enviro","dataM","exper"
1,9,0.5,1.775,"4b"
1,9,1,1.812,"4b"
1,9,4,1.426,"4b"
1,10,0,1.744,"4b"
1,10,0.5,1.728,"4b"
1,10,1,1.775,"4b"
1,10,4,1.441,"4b"
1,11,0,1.773,"4b"
1,11,0.5,1.77,"4b"
1,11,1,1.8,"4b"
1,11,4,1.436,"4b"
1,12,0,1.776,"4b"
1,12,0.5,1.773,"4b"
1,12,1,1.791,"4b"
1,12,4,1.413,"4b"
2,1,0,1.76,"4b"
2,1,0.5,1.716,"4b"
2,1,1,1.627,"4b"
2,1,4,0.363,"4b"
2,2,0,1.703,"4b"
2,2,0.5,1.678,"4b"
2,2,1,1.363,"4b"
2,2,4,0.239,"4b"
2,3,0,1.753,"4b"
2,3,0.5,1.717,"4b"
2,3,1,1.718,"4b"
2,3,4,0.258,"4b"
2,4,0,1.788,"4b"
2,4,0.5,1.76,"4b"
2,4,1,1.762,"4b"
2,4,4,0.181,"4b"
2,5,0,1.683,"4b"
2,5,0.5,1.69,"4b"
2,5,1,1.544,"4b"
2,5,4,0.214,"4b"
2,6,0,1.692,"4b"
2,6,0.5,1.678,"4b"
2,6,1,1.683,"4b"
2,6,4,0.246,"4b"
2,7,0,1.645,"4b"
2,7,0.5,1.652,"4b"
2,7,1,1.613,"4b"
2,7,4,0.195,"4b"
2,8,0,1.738,"4b"
2,8,0.5,1.696,"4b"
2,8,1,1.597,"4b"
2,8,4,0.339,"4b"
2,9,0,1.687,"4b"
2,9,0.5,1.713,"4b"
2,9,1,1.694,"4b"
2,9,4,0.293,"4b"
2,10,0,1.705,"4b"
2,10,0.5,1.707,"4b"
2,10,1,1.646,"4b"
2,10,4,0.105,"4b"
2,11,0,1.681,"4b"
2,11,0.5,1.676,"4b"
2,11,1,1.657,"4b"
2,11,4,0.146,"4b"
2,12,0,1.724,"4b"
2,12,0.5,1.725,"4b"
2,12,1,1.636,"4b"
2,12,4,0.136,"4b"
3,1,0,1.83,"4b"
3,1,0.5,1.267,"4b"
3,1,1,1.194,"4b"
3,1,4,1.034,"4b"
3,2,0,1.806,"4b"
3,2,0.5,1.196,"4b"
3,2,1,1.129,"4b"
3,2,4,1.007,"4b"
3,3,0,1.744,"4b"
3,3,0.5,1.554,"4b"
3,3,1,1.504,"4b"
3,3,4,1.438,"4b"
3,4,0,1.782,"4b"
3,4,0.5,1.206,"4b"
3,4,1,1.208,"4b"
3,4,4,1.059,"4b"
3,5,0,1.764,"4b"
3,5,0.5,1.23,"4b"
3,5,1,1.219,"4b"
3,5,4,1.131,"4b"
3,6,0,1.752,"4b"
3,6,0.5,1.085,"4b"
3,6,1,1.157,"4b"
3,6,4,0.904,"4b"
3,7,0,1.771,"4b"
3,7,0.5,1.153,"4b"
3,7,1,1.184,"4b"
3,7,4,0.848,"4b"
3,8,0,1.784,"4b"
3,8,0.5,1.315,"4b"
3,8,1,1.325,"4b"
3,8,4,1.177,"4b"
3,9,0,1.709,"4b"
3,9,0.5,1.262,"4b"
3,9,1,1.227,"4b"
3,9,4,1.138,"4b"
3,10,0,1.76,"4b"
3,10,0.5,1.126,"4b"
3,10,1,1.087,"4b"
3,10,4,0.787,"4b"
3,11,0,1.756,"4b"
3,11,0.5,1.088,"4b"
3,11,1,0.9,"4b"
3,11,4,0.795,"4b"
3,12,0,1.745,"4b"
3,12,0.5,1.045,"4b"
3,12,1,1.338,"4b"
3,12,4,0.603,"4b"
4,1,0,1.674,"4b"
4,1,0.5,1.69,"4b"
4,1,1,1.683,"4b"
4,1,4,0.776,"4b"
4,2,0,1.721,"4b"
4,2,0.5,1.753,"4b"
4,2,1,1.768,"4b"
4,2,4,0.459,"4b"
4,3,0,1.785,"4b"
4,3,0.5,1.796,"4b"
4,3,1,1.786,"4b"
4,3,4,0.463,"4b"
4,4,0,1.784,"4b"
4,4,0.5,1.758,"4b"
4,4,1,1.788,"4b"
4,4,4,1.099,"4b"
4,5,0,1.769,"4b"
4,5,0.5,1.749,"4b"
4,5,1,1.746,"4b"
4,5,4,0.225,"4b"
4,6,0,1.705,"4b"
4,6,0.5,1.735,"4b"
4,6,1,1.472,"4b"
4,6,4,1.146,"4b"
4,7,0,1.77,"4b"
4,7,0.5,1.791,"4b"
4,7,1,1.773,"4b"
4,7,4,0.264,"4b"
4,8,0,1.729,"4b"
4,8,0.5,1.758,"4b"
4,8,1,1.77,"4b"
4,8,4,0.31,"4b"
4,9,0,1.75,"4b"
4,9,0.5,1.761,"4b"
4,9,1,1.751,"4b"
4,9,4,0.209,"4b"
4,10,0,1.685,"4b"
4,10,0.5,1.735,"4b"
4,10,1,1.683,"4b"
4,10,4,0.244,"4b"
4,11,0,1.737,"4b"
4,11,0.5,1.737,"4b"
4,11,1,1.7,"4b"
4,11,4,0.208,"4b"
4,12,0,1.669,"4b"
4,12,0.5,1.655,"4b"
4,12,1,1.712,"4b"
4,12,4,0.693,"4b"
5,1,0,1.744,"4b"
5,1,0.5,1.723,"4b"
5,1,1,1.615,"4b"
5,1,4,1.46,"4b"
5,2,0,1.726,"4b"
5,2,0.5,1.702,"4b"
5,2,1,1.626,"4b"
5,2,4,1.461,"4b"
5,3,0,1.762,"4b"
5,3,0.5,1.687,"4b"
5,3,1,1.611,"4b"
5,3,4,1.48,"4b"
5,4,0,1.777,"4b"
5,4,0.5,1.687,"4b"
5,4,1,1.624,"4b"
5,4,4,1.522,"4b"
5,5,0,1.687,"4b"
5,5,0.5,1.575,"4b"
5,5,1,1.595,"4b"
5,5,4,1.529,"4b"
5,6,0,1.699,"4b"
5,6,0.5,1.67,"4b"
5,6,1,1.573,"4b"
5,6,4,1.454,"4b"
5,7,0,1.716,"4b"
5,7,0.5,1.667,"4b"
5,7,1,1.565,"4b"
5,7,4,1.434,"4b"
5,8,0,1.716,"4b"
5,8,0.5,1.683,"4b"
5,8,1,1.597,"4b"
5,8,4,1.462,"4b"
5,9,0,1.722,"4b"
5,9,0.5,1.669,"4b"
5,9,1,1.571,"4b"
5,9,4,1.335,"4b"
5,10,0,1.695,"4b"
5,10,0.5,1.69,"4b"
5,10,1,1.58,"4b"
5,10,4,1.429,"4b"
5,11,0,1.722,"4b"
5,11,0.5,1.719,"4b"
5,11,1,1.576,"4b"
5,11,4,1.469,"4b"
5,12,0,1.656,"4b"
5,12,0.5,1.651,"4b"
5,12,1,1.586,"4b"
5,12,4,1.439,"4b"
6,1,0,1.631,"4b"
6,1,0.5,1.645,"4b"
6,1,1,1.647,"4b"
6,1,4,0.872,"4b"
6,2,0,1.696,"4b"
6,2,0.5,1.703,"4b"
6,2,1,1.741,"4b"
6,2,4,0.559,"4b"
6,3,0,1.701,"4b"
6,3,0.5,1.717,"4b"
6,3,1,1.721,"4b"
6,3,4,0.62,"4b"
6,4,0,1.786,"4b"
6,4,0.5,1.774,"4b"
6,4,1,1.817,"4b"
6,4,4,0.689,"4b"
6,5,0,1.711,"4b"
6,5,0.5,1.692,"4b"
6,5,1,1.731,"4b"
6,5,4,0.647,"4b"
6,6,0,1.706,"4b"
6,6,0.5,1.719,"4b"
6,6,1,1.76,"4b"
6,6,4,0.392,"4b"
6,7,0,1.756,"4b"
6,7,0.5,1.779,"4b"
6,7,1,1.794,"4b"
6,7,4,0.434,"4b"
6,8,0,1.682,"4b"
6,8,0.5,1.7,"4b"
6,8,1,1.726,"4b"
6,8,4,0.599,"4b"
6,9,0,1.766,"4b"
6,9,0.5,1.773,"4b"
6,9,1,1.771,"4b"
6,9,4,0.52,"4b"
6,10,0,1.746,"4b"
6,10,0.5,1.744,"4b"
6,10,1,1.769,"4b"
6,10,4,0.345,"4b"
6,11,0,1.658,"4b"
6,11,0.5,1.677,"4b"
6,11,1,1.694,"4b"
6,11,4,0.268,"4b"
6,12,0,1.703,"4b"
6,12,0.5,1.729,"4b"
6,12,1,1.754,"4b"
6,12,4,0.273,"4b"
7,1,0,1.644,"4b"
7,1,0.5,1.68,"4b"
7,1,1,1.653,"4b"
7,1,4,0.444,"4b"
7,2,0,1.713,"4b"
7,2,0.5,1.704,"4b"
7,2,1,1.715,"4b"
7,2,4,0.616,"4b"
7,3,0,1.724,"4b"
7,3,0.5,1.731,"4b"
7,3,1,1.731,"4b"
7,3,4,1.057,"4b"
7,4,0,1.709,"4b"
7,4,0.5,1.679,"4b"
7,4,1,1.733,"4b"
7,4,4,0.937,"4b"
7,5,0,1.68,"4b"
7,5,0.5,1.68,"4b"
7,5,1,1.702,"4b"
7,5,4,0.852,"4b"
7,6,0,1.69,"4b"
7,6,0.5,1.705,"4b"
7,6,1,1.738,"4b"
7,6,4,0.737,"4b"
7,7,0,1.67,"4b"
7,7,0.5,1.689,"4b"
7,7,1,1.712,"4b"
7,7,4,0.942,"4b"
7,8,0,1.761,"4b"
7,8,0.5,1.733,"4b"
7,8,1,1.791,"4b"
7,8,4,0.579,"4b"
7,9,0,1.714,"4b"
7,9,0.5,1.719,"4b"
7,9,1,1.751,"4b"
7,9,4,0.72,"4b"
7,10,0,1.639,"4b"
7,10,0.5,1.646,"4b"
7,10,1,1.694,"4b"
7,10,4,0.629,"4b"
7,11,0,1.66,"4b"
7,11,0.5,1.676,"4b"
7,11,1,1.727,"4b"
7,11,4,0.55,"4b"
7,12,0,1.733,"4b"
7,12,0.5,1.669,"4b"
7,12,1,1.732,"4b"
7,12,4,0.246,"4b"
8,1,0,1.796,"4b"
8,1,0.5,1.746,"4b"
8,1,1,1.757,"4b"
8,1,4,0.997,"4b"
8,2,0,1.776,"4b"
8,2,0.5,1.771,"4b"
8,2,1,1.789,"4b"
8,2,4,1.353,"4b"
8,3,0,1.749,"4b"
8,3,0.5,1.733,"4b"
8,3,1,1.762,"4b"
8,3,4,0.624,"4b"
8,4,0,1.804,"4b"
8,4,0.5,1.758,"4b"
8,4,1,1.813,"4b"
8,4,4,1.194,"4b"
8,5,0,1.715,"4b"
8,5,0.5,1.703,"4b"
8,5,1,1.751,"4b"
8,5,4,1.68,"4b"
8,6,0,1.694,"4b"
8,6,0.5,1.646,"4b"
8,6,1,1.706,"4b"
8,6,4,0.746,"4b"
8,7,0,1.692,"4b"
8,7,0.5,1.616,"4b"
8,7,1,1.678,"4b"
8,7,4,0.691,"4b"
8,8,0,1.778,"4b"
8,8,0.5,1.734,"4b"
8,8,1,1.795,"4b"
8,8,4,1.13,"4b"
8,9,0,1.77,"4b"
8,9,0.5,1.732,"4b"
8,9,1,1.759,"4b"
8,9,4,1.185,"4b"
8,10,0,1.667,"4b"
8,10,0.5,1.59,"4b"
8,10,1,1.635,"4b"
8,10,4,0.227,"4b"
8,11,0,1.679,"4b"
8,11,0.5,1.654,"4b"
8,11,1,1.726,"4b"
8,11,4,0.281,"4b"
8,12,0,1.707,"4b"
8,12,0.5,1.691,"4b"
8,12,1,1.717,"4b"
8,12,4,0.157,"4b"
9,1,0,1.736,"4b"
9,1,1,0.5785,"4b"
9,1,4,0.32,"4b"
9,2,0,1.588,"4b"
9,2,1,0.725,"4b"
9,2,4,0.237,"4b"
9,3,0,1.656,"4b"
9,3,1,0.6735,"4b"
9,3,4,0.181,"4b"
9,4,0,1.575,"4b"
9,4,1,1.4105,"4b"
9,4,4,0.264,"4b"
9,5,0,1.697,"4b"
9,5,1,1.14,"4b"
9,5,4,0.434,"4b"
9,6,0,1.706,"4b"
9,6,1,0.609,"4b"
9,6,4,0.204,"4b"
9,7,0,1.611,"4b"
9,7,1,0.769,"4b"
9,7,4,0.34,"4b"
9,8,0,1.744,"4b"
9,8,1,1.757,"4b"
9,8,4,0.223,"4b"
9,9,0,1.706,"4b"
9,9,1,0.572,"4b"
9,9,4,0.218,"4b"
9,10,0,1.566,"4b"
9,10,1,1.4335,"4b"
9,10,4,0.431,"4b"
9,11,0,1.712,"4b"
9,11,1,0.4125,"4b"
9,11,4,0.148,"4b"
9,12,0,1.249,"4b"
9,12,1,0.763,"4b"
9,12,4,0.445,"4b"
10,1,0,1.681,"4b"
10,1,1,1.3225,"4b"
10,1,4,0.76,"4b"
10,2,0,1.692,"4b"
10,2,1,1.3695,"4b"
10,2,4,0.949,"4b"
10,3,0,1.572,"4b"
10,3,1,1.4315,"4b"
10,3,4,0.255,"4b"
10,4,0,1.718,"4b"
10,4,1,1.422,"4b"
10,4,4,0.924,"4b"
10,5,0,1.654,"4b"
10,5,1,1.636,"4b"
10,5,4,0.456,"4b"
10,6,0,1.689,"4b"
10,6,1,0.9655,"4b"
10,6,4,0.738,"4b"
10,7,0,1.7,"4b"
10,7,1,1.0435,"4b"
10,7,4,0.65,"4b"
10,8,0,1.516,"4b"
10,8,1,1.486,"4b"
10,8,4,0.707,"4b"
10,9,0,1.665,"4b"
10,9,1,0.7905,"4b"
10,9,4,0.296,"4b"
10,10,0,1.644,"4b"
10,10,1,1.4725,"4b"
10,10,4,0.703,"4b"
10,11,0,1.704,"4b"
10,11,1,0.906,"4b"
10,11,4,0.523,"4b"
10,12,0,1.604,"4b"
10,12,1,1.649,"4b"
10,12,4,0.661,"4b"
11,1,0,1.71,"4b"
11,1,1,1.3615,"4b"
11,1,4,1.017,"4b"
11,2,0,1.692,"4b"
11,2,1,1.7005,"4b"
11,2,4,0.68,"4b"
11,3,0,1.694,"4b"
11,3,1,1.677,"4b"
11,3,4,0.476,"4b"
11,4,0,1.684,"4b"
11,4,1,1.3165,"4b"
11,4,4,1.309,"4b"
11,5,0,1.685,"4b"
11,5,1,1.213,"4b"
11,5,4,0.954,"4b"
11,6,0,1.661,"4b"
11,6,1,1.3825,"4b"
11,6,4,1.187,"4b"
11,7,0,1.723,"4b"
11,7,1,1.2495,"4b"
11,7,4,0.913,"4b"
11,8,0,1.723,"4b"
11,8,1,1.5195,"4b"
11,8,4,1.331,"4b"
11,9,0,1.683,"4b"
11,9,1,0.881,"4b"
11,9,4,0.795,"4b"
11,10,0,1.697,"4b"
11,10,1,0.649,"4b"
11,10,4,0.36,"4b"
11,11,0,1.74,"4b"
11,11,1,1.011,"4b"
11,11,4,0.734,"4b"
11,12,0,1.735,"4b"
11,12,1,0.6025,"4b"
11,12,4,0.472,"4b"
12,1,0,1.575,"4b"
12,1,1,1.583,"4b"
12,1,4,1.548,"4b"
12,2,0,1.582,"4b"
12,2,1,1.602,"4b"
12,2,4,1.575,"4b"
12,3,0,1.536,"4b"
12,3,1,1.5505,"4b"
12,3,4,1.489,"4b"
12,4,0,1.596,"4b"
12,4,1,1.6055,"4b"
12,4,4,1.536,"4b"
12,5,0,1.528,"4b"
12,5,1,1.521,"4b"
12,5,4,1.543,"4b"
12,6,0,1.591,"4b"
12,6,1,1.6185,"4b"
12,6,4,1.578,"4b"
12,7,0,1.601,"4b"
12,7,1,1.6465,"4b"
12,7,4,1.596,"4b"
12,8,0,1.596,"4b"
12,8,1,1.625,"4b"
12,8,4,1.267,"4b"
12,9,0,1.581,"4b"
12,9,1,1.6285,"4b"
12,9,4,1.605,"4b"
12,10,0,1.523,"4b"
12,10,1,1.5555,"4b"
12,10,4,1.575,"4b"
12,11,0,1.582,"4b"
12,11,1,1.5445,"4b"
12,11,4,1.51,"4b"
12,12,0,1.596,"4b"
12,12,1,1.5695,"4b"
12,12,4,1.597,"4b"
13,1,0,1.623,"4b"
13,1,1,1.612,"4b"
13,1,4,0.153,"4b"
13,2,0,1.547,"4b"
13,2,1,1.447,"4b"
13,2,4,0.328,"4b"
13,3,0,1.65,"4b"
13,3,1,1.607,"4b"
13,3,4,0.215,"4b"
13,4,0,1.607,"4b"
13,4,1,1.4435,"4b"
13,4,4,0.196,"4b"
13,5,0,1.387,"4b"
13,5,1,0.7935,"4b"
13,5,4,0.099,"4b"
13,6,0,1.618,"4b"
13,6,1,1.598,"4b"
13,6,4,0.197,"4b"
13,7,0,1.612,"4b"
13,7,1,1.626,"4b"
13,7,4,0.11,"4b"
13,8,0,1.694,"4b"
13,8,1,1.7025,"4b"
13,8,4,0.07,"4b"
13,9,0,1.641,"4b"
13,9,1,1.6855,"4b"
13,9,4,0.062,"4b"
13,10,0,0.977,"4b"
13,10,1,0.971,"4b"
13,10,4,0.086,"4b"
13,11,0,1.541,"4b"
13,11,1,1.6015,"4b"
13,11,4,0.056,"4b"
13,12,0,1.631,"4b"
13,12,1,1.583,"4b"
13,12,4,0.202,"4b"
14,1,0,1.719,"4b"
14,1,1,1.668,"4b"
14,1,4,0.447,"4b"
14,2,0,1.466,"4b"
14,2,1,1.381,"4b"
14,2,4,0.118,"4b"
14,3,0,1.669,"4b"
14,3,1,1.606,"4b"
14,3,4,0.164,"4b"
14,4,0,1.722,"4b"
14,4,1,0.724,"4b"
14,4,4,0.288,"4b"
14,5,0,1.699,"4b"
14,5,1,1.718,"4b"
14,5,4,0.149,"4b"
14,6,0,1.67,"4b"
14,6,1,0.842,"4b"
14,6,4,0.328,"4b"
14,7,0,1.684,"4b"
14,7,1,0.553,"4b"
14,7,4,0.322,"4b"
14,8,0,1.523,"4b"
14,8,1,1.4785,"4b"
14,8,4,0.217,"4b"
14,9,0,1.656,"4b"
14,9,1,0.4875,"4b"
14,9,4,0.176,"4b"
14,10,0,1.68,"4b"
14,10,1,1.697,"4b"
14,10,4,0.126,"4b"
14,11,0,1.417,"4b"
14,11,1,1.014,"4b"
14,11,4,0.093,"4b"
14,12,0,1.652,"4b"
14,12,1,0.478,"4b"
14,12,4,0.313,"4b"
15,1,0,1.533,"4b"
15,1,1,1.5175,"4b"
15,1,4,0.375,"4b"
15,2,0,1.555,"4b"
15,2,1,1.574,"4b"
15,2,4,0.081,"4b"
15,3,0,1.521,"4b"
15,3,1,1.5495,"4b"
15,3,4,0.091,"4b"
15,4,0,1.492,"4b"
15,4,1,1.545,"4b"
15,4,4,0.102,"4b"
15,5,0,1.494,"4b"
15,5,1,1.554,"4b"
15,5,4,0.087,"4b"
15,6,0,1.536,"4b"
15,6,1,1.292,"4b"
15,6,4,0.252,"4b"
15,7,0,1.487,"4b"
15,7,1,1.533,"4b"
15,7,4,0.107,"4b"
15,8,0,1.594,"4b"
15,8,1,1.5695,"4b"
15,8,4,0.21,"4b"
15,9,0,1.465,"4b"
15,9,1,1.51,"4b"
15,9,4,0.154,"4b"
15,10,0,1.567,"4b"
15,10,1,1.581,"4b"
15,10,4,0.17,"4b"
15,11,0,1.551,"4b"
15,11,1,1.58,"4b"
15,11,4,0.872,"4b"
15,12,0,1.516,"4b"
15,12,1,1.5265,"4b"
15,12,4,0.527,"4b"
16,1,0,1.618,"4b"
16,1,1,1.5155,"4b"
16,1,4,0.126,"4b"
16,2,0,1.681,"4b"
16,2,1,1.679,"4b"
16,2,4,0.385,"4b"
16,3,0,1.707,"4b"
16,3,1,1.7265,"4b"
16,3,4,0.099,"4b"
16,4,0,1.701,"4b"
16,4,1,1.6835,"4b"
16,4,4,0.488,"4b"
16,5,0,1.686,"4b"
16,5,1,1.6415,"4b"
16,5,4,0.205,"4b"
16,6,0,1.663,"4b"
16,6,1,1.6555,"4b"
16,6,4,0.611,"4b"
16,7,0,1.719,"4b"
16,7,1,1.732,"4b"
16,7,4,0.26,"4b"
16,8,0,1.7,"4b"
16,8,1,1.75,"4b"
16,8,4,0.422,"4b"
16,9,0,1.653,"4b"
16,9,1,1.684,"4b"
16,9,4,0.382,"4b"
16,10,0,1.665,"4b"
16,10,1,1.6265,"4b"
16,10,4,0.226,"4b"
16,11,0,1.706,"4b"
16,11,1,1.688,"4b"
16,11,4,0.212,"4b"
16,12,0,1.657,"4b"
16,12,1,1.709,"4b"
16,12,4,0.189,"4b"
17,1,0,1.669,"4b"
17,1,1,1.611,"4b"
17,1,4,1.217,"4b"
17,2,0,1.696,"4b"
17,2,1,1.6205,"4b"
17,2,4,1.598,"4b"
17,3,0,1.643,"4b"
17,3,1,1.565,"4b"
17,3,4,0.212,"4b"
17,4,0,1.536,"4b"
17,4,1,1.491,"4b"
17,4,4,0.188,"4b"
17,5,0,1.655,"4b"
17,5,1,1.603,"4b"
17,5,4,0.181,"4b"
17,6,0,1.59,"4b"
17,6,1,1.5325,"4b"
17,6,4,0.128,"4b"
17,7,0,1.594,"4b"
17,7,1,1.565,"4b"
17,7,4,0.169,"4b"
17,8,0,1.661,"4b"
17,8,1,1.482,"4b"
17,8,4,0.157,"4b"
17,9,0,1.6,"4b"
17,9,1,1.6195,"4b"
17,9,4,0.228,"4b"
17,10,0,1.661,"4b"
17,10,1,0.802,"4b"
17,10,4,0.283,"4b"
17,11,0,1.584,"4b"
17,11,1,1.517,"4b"
17,11,4,0.157,"4b"
17,12,0,1.59,"4b"
17,12,1,1.473,"4b"
17,12,4,0.09,"4b"
18,1,0,1.71,"4b"
18,1,1,1.6925,"4b"
18,1,4,1.687,"4b"
18,2,0,1.696,"4b"
18,2,1,1.714,"4b"
18,2,4,1.67,"4b"
18,3,0,1.696,"4b"
18,3,1,1.711,"4b"
18,3,4,1.688,"4b"
18,4,0,1.689,"4b"
18,4,1,1.722,"4b"
18,4,4,1.659,"4b"
18,5,0,1.68,"4b"
18,5,1,1.7245,"4b"
18,5,4,1.683,"4b"
18,6,0,1.707,"4b"
18,6,1,1.73,"4b"
18,6,4,1.691,"4b"
18,7,0,1.701,"4b"
18,7,1,1.729,"4b"
18,7,4,1.679,"4b"
18,8,0,1.708,"4b"
18,8,1,1.741,"4b"
18,8,4,1.687,"4b"
18,9,0,1.695,"4b"
18,9,1,1.741,"4b"
18,9,4,1.708,"4b"
18,10,0,1.692,"4b"
18,10,1,1.7295,"4b"
18,10,4,1.701,"4b"
18,11,0,1.709,"4b"
18,11,1,1.7445,"4b"
18,11,4,1.703,"4b"
18,12,0,1.705,"4b"
18,12,1,1.709,"4b"
18,12,4,1.683,"4b"
19,1,0,1.667,"4b"
19,1,1,1.634,"4b"
19,1,4,1.104,"4b"
19,2,0,1.71,"4b"
19,2,1,1.7055,"4b"
19,2,4,1.105,"4b"
19,3,0,1.7,"4b"
19,3,1,1.645,"4b"
19,3,4,0.969,"4b"
19,4,0,1.739,"4b"
19,4,1,1.7565,"4b"
19,4,4,0.424,"4b"
19,5,0,1.627,"4b"
19,5,1,1.6275,"4b"
19,5,4,0.602,"4b"
19,6,0,1.641,"4b"
19,6,1,1.635,"4b"
19,6,4,0.709,"4b"
19,7,0,1.724,"4b"
19,7,1,1.7515,"4b"
19,7,4,0.322,"4b"
19,8,0,1.943,"4b"
19,8,1,1.9635,"4b"
19,8,4,1.959,"4b"
19,9,0,1.634,"4b"
19,9,1,1.6495,"4b"
19,9,4,1.28,"4b"
19,10,0,1.678,"4b"
19,10,1,1.5975,"4b"
19,10,4,0.59,"4b"
19,11,0,1.717,"4b"
19,11,1,1.718,"4b"
19,11,4,0.545,"4b"
19,12,0,1.714,"4b"
19,12,1,1.613,"4b"
19,12,4,0.839,"4b"
20,1,0,1.693,"4b"
20,1,1,1.677,"4b"
20,1,4,0.578,"4b"
20,2,0,1.695,"4b"
20,2,1,1.6895,"4b"
20,2,4,0.478,"4b"
20,3,0,1.684,"4b"
20,3,1,1.6875,"4b"
20,3,4,0.638,"4b"
20,4,0,1.709,"4b"
20,4,1,1.7175,"4b"
20,4,4,0.673,"4b"
20,5,0,1.664,"4b"
20,5,1,1.706,"4b"
20,5,4,0.317,"4b"
20,6,0,1.691,"4b"
20,6,1,1.6865,"4b"
20,6,4,0.354,"4b"
20,7,0,1.695,"4b"
20,7,1,1.717,"4b"
20,7,4,0.284,"4b"
20,8,0,1.717,"4b"
20,8,1,1.735,"4b"
20,8,4,0.653,"4b"
20,9,0,1.674,"4b"
20,9,1,1.7135,"4b"
20,9,4,0.463,"4b"
20,10,0,1.699,"4b"
20,10,1,1.7225,"4b"
20,10,4,0.518,"4b"
20,11,0,1.701,"4b"
20,11,1,1.715,"4b"
20,11,4,0.2,"4b"
20,12,0,1.691,"4b"
20,12,1,1.6855,"4b"
20,12,4,0.471,"4b"
1,1,0,1.6695,"6"
1,1,8,0.1805,"6"
1,1,32,0.097,"6"
1,1,128,0.1095,"6"
1,2,0,1.641,"6"
1,2,8,0.0605,"6"
1,2,32,0.0305,"6"
1,2,128,0.039,"6"
1,3,0,1.654,"6"
1,3,8,0.1035,"6"
1,3,32,0.0325,"6"
1,3,128,0.035,"6"
1,4,0,1.6835,"6"
1,4,8,0.176,"6"
1,4,32,0.1065,"6"
1,4,128,0.1365,"6"
1,5,0,1.6495,"6"
1,5,8,0.123,"6"
1,5,32,0.0325,"6"
1,5,128,0.075,"6"
1,6,0,1.652,"6"
1,6,8,0.127,"6"
1,6,32,0.0595,"6"
1,6,128,0.0815,"6"
1,7,0,1.6715,"6"
1,7,8,0.1465,"6"
1,7,32,0.04,"6"
1,7,128,0.0925,"6"
1,8,0,1.6905,"6"
1,8,8,0.1295,"6"
1,8,32,0.052,"6"
1,8,128,0.1195,"6"
1,9,0,1.617,"6"
1,9,8,0.0345,"6"
1,9,32,0.011,"6"
1,9,128,0.0345,"6"
1,10,0,1.6575,"6"
1,10,8,0.1705,"6"
1,10,32,0.0595,"6"
1,10,128,0.1125,"6"
1,11,0,1.648,"6"
1,11,8,0.048,"6"
1,11,32,0.013,"6"
1,11,128,0.02,"6"
1,12,0,1.6555,"6"
1,12,8,0.158,"6"
1,12,32,0.076,"6"
1,12,128,0.1235,"6"
2,1,0,1.5285,"6"
2,1,8,0.0205,"6"
2,1,32,0.0175,"6"
2,1,128,0.0255,"6"
2,2,0,1.51,"6"
2,2,8,0.034,"6"
2,2,32,0.023,"6"
2,2,128,0.0275,"6"
2,3,0,1.624,"6"
2,3,8,0.0165,"6"
2,3,32,0.015,"6"
2,3,128,0.0185,"6"
2,4,0,1.674,"6"
2,4,8,0.029,"6"
2,4,32,0.023,"6"
2,4,128,0.0235,"6"
2,5,0,1.5695,"6"
2,5,8,0.01,"6"
2,5,32,0.00950000000000001,"6"
2,5,128,0.0125,"6"
2,6,0,1.4305,"6"
2,6,8,0.0115,"6"
2,6,32,0.00950000000000001,"6"
2,6,128,0.012,"6"
2,7,0,1.6095,"6"
2,7,8,0.0155,"6"
2,7,32,0.00700000000000001,"6"
2,7,128,0.016,"6"
2,8,0,1.635,"6"
2,8,8,0.029,"6"
2,8,32,0.0185,"6"
2,8,128,0.0575,"6"
2,9,0,1.599,"6"
2,9,8,0.00700000000000001,"6"
2,9,32,0.00800000000000001,"6"
2,9,128,0.0115,"6"
2,10,0,1.341,"6"
2,10,8,0.00650000000000001,"6"
2,10,32,0.00650000000000001,"6"
2,10,128,0.00900000000000001,"6"
2,11,0,1.6285,"6"
2,11,8,0.00950000000000001,"6"
2,11,32,0.0105,"6"
2,11,128,0.013,"6"
2,12,0,1.6115,"6"
2,12,8,0.032,"6"
2,12,32,0.0345,"6"
2,12,128,0.0345,"6"
3,1,0,1.6235,"6"
3,1,8,1.0635,"6"
3,1,32,1.032,"6"
3,1,128,1.009,"6"
3,2,0,1.6165,"6"
3,2,8,1.076,"6"
3,2,32,1.039,"6"
3,2,128,0.987,"6"
3,3,0,1.623,"6"
3,3,8,1.2805,"6"
3,3,32,1.2455,"6"
3,3,128,1.2165,"6"
3,4,0,1.605,"6"
3,4,8,0.7885,"6"
3,4,32,0.752,"6"
3,4,128,0.731,"6"
3,5,0,1.575,"6"
3,5,8,0.92,"6"
3,5,32,0.8345,"6"
3,5,128,0.7335,"6"
3,6,0,1.561,"6"
3,6,8,0.659,"6"
3,6,32,0.5925,"6"
3,6,128,0.5885,"6"
3,7,0,1.606,"6"
3,7,8,0.5225,"6"
3,7,32,0.485,"6"
3,7,128,0.507,"6"
3,8,0,1.618,"6"
3,8,8,1.1365,"6"
3,8,32,0.9815,"6"
3,8,128,1.0865,"6"
3,9,0,1.5985,"6"
3,9,8,0.9155,"6"
3,9,32,0.872,"6"
3,9,128,0.8495,"6"
3,10,0,1.621,"6"
3,10,8,0.869,"6"
