"line","rep","enviro","data","sd","se"
1,10,128,0.3085,NA,NA
1,11,0,1.7389,NA,NA
1,11,0.5,1.749,NA,NA
1,11,1,1.7585,NA,NA
1,11,4,1.395,NA,NA
1,11,8,0.221,NA,NA
1,11,32,0.175333333333333,NA,NA
1,11,128,0.16225,NA,NA
1,12,0,1.7136,NA,NA
1,12,0.5,1.766,NA,NA
1,12,1,1.75175,NA,NA
1,12,4,1.344,NA,NA
1,12,8,0.221166666666667,NA,NA
1,12,32,0.1915,NA,NA
1,12,128,0.16175,NA,NA
2,1,0,1.7492,NA,NA
2,1,0.5,1.71,NA,NA
2,1,1,1.2865,NA,NA
2,1,4,0.194,NA,NA
2,1,8,0.122,NA,NA
2,1,32,0.120333333333333,NA,NA
2,1,128,0.09125,NA,NA
2,2,0,1.7229,NA,NA
2,2,0.5,1.671,NA,NA
2,2,1,1.280875,NA,NA
2,2,4,0.17,NA,NA
2,2,8,0.124166666666667,NA,NA
2,2,32,0.114,NA,NA
2,2,128,0.15225,NA,NA
2,3,0,1.7243,NA,NA
2,3,0.5,1.681,NA,NA
2,3,1,1.276,NA,NA
2,3,4,0.166,NA,NA
2,3,8,0.126333333333333,NA,NA
2,3,32,0.116833333333333,NA,NA
2,3,128,0.144,NA,NA
2,4,0,1.7369,NA,NA
2,4,0.5,1.7,NA,NA
2,4,1,1.271125,NA,NA
2,4,4,0.1845,NA,NA
2,4,8,0.1335,NA,NA
2,4,32,0.123666666666667,NA,NA
2,4,128,0.0965,NA,NA
2,5,0,1.7174,NA,NA
2,5,0.5,1.675,NA,NA
2,5,1,1.255125,NA,NA
2,5,4,0.172,NA,NA
2,5,8,0.126,NA,NA
2,5,32,0.1125,NA,NA
2,5,128,0.10675,NA,NA
2,6,0,1.7142,NA,NA
2,6,0.5,1.687,NA,NA
2,6,1,1.24225,NA,NA
2,6,4,0.1845,NA,NA
2,6,8,0.126666666666667,NA,NA
2,6,32,0.103,NA,NA
2,6,128,0.18175,NA,NA
2,7,0,1.7122,NA,NA
2,7,0.5,1.693,NA,NA
2,7,1,1.244625,NA,NA
2,7,4,0.1695,NA,NA
2,7,8,0.119166666666667,NA,NA
2,7,32,0.111333333333333,NA,NA
2,7,128,0.1505,NA,NA
2,8,0,1.7377,NA,NA
2,8,0.5,1.669,NA,NA
2,8,1,1.254625,NA,NA
2,8,4,0.125,NA,NA
2,8,8,0.107666666666667,NA,NA
2,8,32,0.0975,NA,NA
2,8,128,0.10675,NA,NA
2,9,0,1.7098,NA,NA
2,9,0.5,1.691,NA,NA
2,9,1,1.198125,NA,NA
2,9,4,0.136,NA,NA
2,9,8,0.117666666666667,NA,NA
2,9,32,0.1065,NA,NA
2,9,128,0.26875,NA,NA
2,10,0,1.7027,NA,NA
2,10,0.5,1.672,NA,NA
2,10,1,1.068625,NA,NA
2,10,4,0.1515,NA,NA
2,10,8,0.122166666666667,NA,NA
2,10,32,0.1135,NA,NA
2,10,128,0.07775,NA,NA
2,11,0,1.6977,NA,NA
2,11,0.5,1.642,NA,NA
2,11,1,1.09175,NA,NA
2,11,4,0.117,NA,NA
2,11,8,0.112333333333333,NA,NA
2,11,32,0.103,NA,NA
2,11,128,0.0585,NA,NA
2,12,0,1.6533,NA,NA
2,12,0.5,1.661,NA,NA
2,12,1,1.107125,NA,NA
2,12,4,0.1015,NA,NA
2,12,8,0.114833333333333,NA,NA
2,12,32,0.116666666666667,NA,NA
2,12,128,0.048,NA,NA
3,1,0,1.7575,NA,NA
3,1,0.5,0.657,NA,NA
3,1,1,0.489625,NA,NA
3,1,4,0.2075,NA,NA
3,1,8,0.198166666666667,NA,NA
3,1,32,0.195666666666667,NA,NA
3,1,128,0.28775,NA,NA
3,2,0,1.7444,NA,NA
3,2,0.5,0.4,NA,NA
3,2,1,0.36625,NA,NA
3,2,4,0.1665,NA,NA
3,2,8,0.1875,NA,NA
3,2,32,0.154166666666667,NA,NA
3,2,128,0.316,NA,NA
3,3,0,1.7433,NA,NA
3,3,0.5,0.537,NA,NA
3,3,1,0.51925,NA,NA
3,3,4,0.154,NA,NA
3,3,8,0.17,NA,NA
3,3,32,0.146333333333333,NA,NA
3,3,128,0.4465,NA,NA
3,4,0,1.7533,NA,NA
3,4,0.5,0.492,NA,NA
3,4,1,0.652125,NA,NA
3,4,4,0.147,NA,NA
3,4,8,0.19,NA,NA
3,4,32,0.188333333333333,NA,NA
3,4,128,0.691,NA,NA
3,5,0,1.7426,NA,NA
3,5,0.5,0.4,NA,NA
3,5,1,0.47025,NA,NA
3,5,4,0.172,NA,NA
3,5,8,0.154166666666667,NA,NA
3,5,32,0.148833333333333,NA,NA
3,5,128,0.33025,NA,NA
3,6,0,1.7305,NA,NA
3,6,0.5,0.432,NA,NA
3,6,1,0.639,NA,NA
3,6,4,0.146,NA,NA
3,6,8,0.150333333333333,NA,NA
3,6,32,0.106333333333333,NA,NA
3,6,128,0.58575,NA,NA
3,7,0,1.7278,NA,NA
3,7,0.5,0.371,NA,NA
3,7,1,0.596,NA,NA
3,7,4,0.1565,NA,NA
3,7,8,0.118666666666667,NA,NA
3,7,32,0.132166666666667,NA,NA
3,7,128,0.61925,NA,NA
3,8,0,1.7436,NA,NA
3,8,0.5,0.534,NA,NA
3,8,1,0.6505,NA,NA
3,8,4,0.158,NA,NA
3,8,8,0.159166666666667,NA,NA
3,8,32,0.131666666666667,NA,NA
3,8,128,0.584,NA,NA
3,9,0,1.7232,NA,NA
3,9,0.5,0.581,NA,NA
3,9,1,0.485875,NA,NA
3,9,4,0.1815,NA,NA
3,9,8,0.1395,NA,NA
3,9,32,0.123,NA,NA
3,9,128,0.419,NA,NA
3,10,0,1.7063,NA,NA
3,10,0.5,0.408,NA,NA
3,10,1,0.4285,NA,NA
3,10,4,0.171,NA,NA
3,10,8,0.158,NA,NA
3,10,32,0.130833333333333,NA,NA
3,10,128,0.32975,NA,NA
3,11,0,1.7255,NA,NA
3,11,0.5,0.33,NA,NA
3,11,1,0.388125,NA,NA
3,11,4,0.127,NA,NA
3,11,8,0.133,NA,NA
3,11,32,0.1175,NA,NA
3,11,128,0.21275,NA,NA
3,12,0,1.6867,NA,NA
3,12,0.5,0.23,NA,NA
3,12,1,0.3,NA,NA
3,12,4,0.134,NA,NA
3,12,8,0.140666666666667,NA,NA
3,12,32,0.1265,NA,NA
3,12,128,0.175,NA,NA
4,1,0,1.7478,NA,NA
4,1,0.5,1.689,NA,NA
4,1,1,0.71775,NA,NA
4,1,4,0.2095,NA,NA
4,1,8,0.121833333333333,NA,NA
4,1,32,0.128166666666667,NA,NA
4,1,128,0.0905,NA,NA
4,2,0,1.7428,NA,NA
4,2,0.5,1.702,NA,NA
4,2,1,0.703,NA,NA
4,2,4,0.1665,NA,NA
4,2,8,0.113333333333333,NA,NA
4,2,32,0.112666666666667,NA,NA
4,2,128,0.14325,NA,NA
4,3,0,1.7392,NA,NA
4,3,0.5,1.668,NA,NA
4,3,1,0.737875,NA,NA
4,3,4,0.16,NA,NA
4,3,8,0.108166666666667,NA,NA
4,3,32,0.0981666666666667,NA,NA
4,3,128,0.1395,NA,NA
4,4,0,1.7602,NA,NA
4,4,0.5,1.659,NA,NA
4,4,1,0.696125,NA,NA
4,4,4,0.1415,NA,NA
4,4,8,0.1105,NA,NA
4,4,32,0.109666666666667,NA,NA
4,4,128,0.13975,NA,NA
4,5,0,1.743,NA,NA
4,5,0.5,1.26,NA,NA
4,5,1,0.8495,NA,NA
4,5,4,0.0855,NA,NA
4,5,8,0.0855,NA,NA
4,5,32,0.0783333333333333,NA,NA
4,5,128,0.1525,NA,NA
4,6,0,1.7291,NA,NA
4,6,0.5,1.623,NA,NA
4,6,1,0.6125,NA,NA
4,6,4,0.524,NA,NA
4,6,8,0.0913333333333333,NA,NA
4,6,32,0.0825,NA,NA
4,6,128,0.07725,NA,NA
4,7,0,1.727,NA,NA
4,7,0.5,1.603,NA,NA
4,7,1,0.698125,NA,NA
4,7,4,0.1505,NA,NA
4,7,8,0.0835,NA,NA
4,7,32,0.0955,NA,NA
4,7,128,0.22675,NA,NA
4,8,0,1.7437,NA,NA
4,8,0.5,1.631,NA,NA
4,8,1,0.680875,NA,NA
4,8,4,0.1255,NA,NA
4,8,8,0.0913333333333333,NA,NA
4,8,32,0.093,NA,NA
4,8,128,0.146,NA,NA
4,9,0,1.7213,NA,NA
4,9,0.5,1.709,NA,NA
4,9,1,0.74025,NA,NA
4,9,4,0.144,NA,NA
4,9,8,0.111,NA,NA
4,9,32,0.0875,NA,NA
4,9,128,0.314,NA,NA
4,10,0,1.7026,NA,NA
4,10,0.5,1.696,NA,NA
4,10,1,0.630125,NA,NA
4,10,4,0.091,NA,NA
4,10,8,0.106666666666667,NA,NA
4,10,32,0.0928333333333333,NA,NA
4,10,128,0.14925,NA,NA
4,11,0,1.736,NA,NA
4,11,0.5,1.716,NA,NA
4,11,1,0.663625,NA,NA
4,11,4,0.1085,NA,NA
4,11,8,0.103833333333333,NA,NA
4,11,32,0.0978333333333333,NA,NA
4,11,128,0.143,NA,NA
4,12,0,1.6795,NA,NA
4,12,0.5,1.621,NA,NA
4,12,1,0.72325,NA,NA
4,12,4,0.149,NA,NA
4,12,8,0.105666666666667,NA,NA
4,12,32,0.1025,NA,NA
4,12,128,0.3405,NA,NA
5,1,0,1.7268,NA,NA
5,1,0.5,1.702,NA,NA
5,1,1,1.6575,NA,NA
5,1,4,1.44,NA,NA
5,1,8,1.50766666666667,NA,NA
5,1,32,1.47466666666667,NA,NA
5,1,128,1.368,NA,NA
5,2,0,1.7133,NA,NA
5,2,0.5,1.659,NA,NA
5,2,1,1.637125,NA,NA
5,2,4,1.42,NA,NA
5,2,8,1.47716666666667,NA,NA
5,2,32,1.453,NA,NA
5,2,128,1.3875,NA,NA
5,3,0,1.6537,NA,NA
5,3,0.5,1.671,NA,NA
5,3,1,1.63925,NA,NA
5,3,4,1.4195,NA,NA
5,3,8,1.47433333333333,NA,NA
5,3,32,1.42833333333333,NA,NA
5,3,128,1.378,NA,NA
5,4,0,1.7206,NA,NA
5,4,0.5,1.673,NA,NA
5,4,1,1.654125,NA,NA
5,4,4,1.4575,NA,NA
5,4,8,1.47083333333333,NA,NA
5,4,32,1.43516666666667,NA,NA
5,4,128,1.40025,NA,NA
5,5,0,1.7059,NA,NA
5,5,0.5,1.619,NA,NA
5,5,1,1.630875,NA,NA
5,5,4,1.4105,NA,NA
5,5,8,1.456,NA,NA
5,5,32,1.38183333333333,NA,NA
5,5,128,1.3065,NA,NA
5,6,0,1.6967,NA,NA
5,6,0.5,1.63,NA,NA
5,6,1,1.627375,NA,NA
5,6,4,1.343,NA,NA
5,6,8,1.38966666666667,NA,NA
5,6,32,1.3755,NA,NA
5,6,128,1.28775,NA,NA
5,7,0,1.6843,NA,NA
5,7,0.5,1.671,NA,NA
5,7,1,1.626875,NA,NA
5,7,4,1.4115,NA,NA
5,7,8,1.33883333333333,NA,NA
5,7,32,1.23533333333333,NA,NA
5,7,128,1.22475,NA,NA
5,8,0,1.7076,NA,NA
5,8,0.5,1.677,NA,NA
5,8,1,1.628,NA,NA
5,8,4,1.362,NA,NA
5,8,8,1.3385,NA,NA
5,8,32,1.2915,NA,NA
5,8,128,1.21625,NA,NA
5,9,0,1.6882,NA,NA
5,9,0.5,1.68,NA,NA
5,9,1,1.62125,NA,NA
5,9,4,1.289,NA,NA
5,9,8,1.343,NA,NA
5,9,32,1.259,NA,NA
5,9,128,1.28725,NA,NA
5,10,0,1.6514,NA,NA
5,10,0.5,1.657,NA,NA
5,10,1,1.562375,NA,NA
5,10,4,1.249,NA,NA
5,10,8,1.31766666666667,NA,NA
5,10,32,1.3145,NA,NA
5,10,128,1.2675,NA,NA
5,11,0,1.6873,NA,NA
5,11,0.5,1.679,NA,NA
5,11,1,1.573875,NA,NA
5,11,4,1.3035,NA,NA
5,11,8,1.23133333333333,NA,NA
5,11,32,1.26216666666667,NA,NA
5,11,128,1.072,NA,NA
5,12,0,1.6743,NA,NA
5,12,0.5,1.657,NA,NA
5,12,1,1.617,NA,NA
5,12,4,1.3635,NA,NA
5,12,8,1.417,NA,NA
5,12,32,1.45416666666667,NA,NA
5,12,128,1.38375,NA,NA
6,1,0,1.7471,NA,NA
6,1,0.5,1.742,NA,NA
6,1,1,1.364125,NA,NA
6,1,4,0.2905,NA,NA
6,1,8,0.227833333333333,NA,NA
6,1,32,0.230166666666667,NA,NA
6,1,128,0.7935,NA,NA
6,2,0,1.722,NA,NA
6,2,0.5,1.708,NA,NA
6,2,1,1.284,NA,NA
6,2,4,0.312,NA,NA
6,2,8,0.256666666666667,NA,NA
6,2,32,0.259,NA,NA
6,2,128,0.5065,NA,NA
6,3,0,1.7195,NA,NA
6,3,0.5,1.731,NA,NA
6,3,1,1.354,NA,NA
6,3,4,0.306,NA,NA
6,3,8,0.239333333333333,NA,NA
6,3,32,0.241666666666667,NA,NA
6,3,128,0.56575,NA,NA
6,4,0,1.7491,NA,NA
6,4,0.5,1.717,NA,NA
6,4,1,1.452125,NA,NA
6,4,4,0.294,NA,NA
6,4,8,0.214333333333333,NA,NA
6,4,32,0.224333333333333,NA,NA
6,4,128,0.5165,NA,NA
6,5,0,1.7191,NA,NA
6,5,0.5,1.677,NA,NA
6,5,1,1.180375,NA,NA
6,5,4,0.2555,NA,NA
6,5,8,0.202,NA,NA
6,5,32,0.195166666666667,NA,NA
6,5,128,0.7075,NA,NA
6,6,0,1.7213,NA,NA
6,6,0.5,1.704,NA,NA
6,6,1,1.410375,NA,NA
6,6,4,0.249,NA,NA
6,6,8,0.204166666666667,NA,NA
6,6,32,0.199333333333333,NA,NA
6,6,128,0.6105,NA,NA
6,7,0,1.7202,NA,NA
6,7,0.5,1.717,NA,NA
6,7,1,1.33775,NA,NA
6,7,4,0.244,NA,NA
6,7,8,0.193166666666667,NA,NA
6,7,32,0.188166666666667,NA,NA
6,7,128,0.63075,NA,NA
6,8,0,1.7417,NA,NA
6,8,0.5,1.717,NA,NA
6,8,1,1.41675,NA,NA
6,8,4,0.244,NA,NA
6,8,8,0.189833333333333,NA,NA
6,8,32,0.199333333333333,NA,NA
6,8,128,0.69925,NA,NA
6,9,0,1.7149,NA,NA
6,9,0.5,1.718,NA,NA
6,9,1,1.424,NA,NA
6,9,4,0.2425,NA,NA
6,9,8,0.196333333333333,NA,NA
6,9,32,0.198166666666667,NA,NA
6,9,128,0.631,NA,NA
6,10,0,1.7042,NA,NA
6,10,0.5,1.705,NA,NA
6,10,1,1.365875,NA,NA
6,10,4,0.218,NA,NA
6,10,8,0.185166666666667,NA,NA
6,10,32,0.206333333333333,NA,NA
6,10,128,0.491,NA,NA
6,11,0,1.7187,NA,NA
6,11,0.5,1.715,NA,NA
6,11,1,1.38,NA,NA
6,11,4,0.3195,NA,NA
6,11,8,0.179333333333333,NA,NA
6,11,32,0.198333333333333,NA,NA
6,11,128,0.438,NA,NA
6,12,0,1.7148,NA,NA
6,12,0.5,1.725,NA,NA
6,12,1,1.048,NA,NA
6,12,4,0.233,NA,NA
6,12,8,0.240833333333333,NA,NA
6,12,32,0.224833333333333,NA,NA
6,12,128,0.3965,NA,NA
7,1,0,1.7311,NA,NA
7,1,0.5,1.721,NA,NA
7,1,1,1.35875,NA,NA
7,1,4,0.3755,NA,NA
7,1,8,0.233166666666667,NA,NA
7,1,32,0.193,NA,NA
7,1,128,0.13175,NA,NA
7,2,0,1.713,NA,NA
7,2,0.5,1.69,NA,NA
7,2,1,1.453,NA,NA
7,2,4,0.29,NA,NA
7,2,8,0.349666666666667,NA,NA
7,2,32,0.308666666666667,NA,NA
7,2,128,0.376,NA,NA
7,3,0,1.7164,NA,NA
7,3,0.5,1.698,NA,NA
7,3,1,1.328875,NA,NA
7,3,4,0.2345,NA,NA
7,3,8,0.2625,NA,NA
7,3,32,0.241,NA,NA
7,3,128,0.46425,NA,NA
7,4,0,1.7233,NA,NA
7,4,0.5,1.676,NA,NA
7,4,1,1.5045,NA,NA
7,4,4,0.3165,NA,NA
7,4,8,0.387333333333333,NA,NA
7,4,32,0.344833333333333,NA,NA
7,4,128,0.3985,NA,NA
7,5,0,1.7114,NA,NA
7,5,0.5,1.684,NA,NA
7,5,1,1.478875,NA,NA
7,5,4,0.2695,NA,NA
7,5,8,0.219,NA,NA
7,5,32,0.190166666666667,NA,NA
7,5,128,0.5195,NA,NA
7,6,0,1.7034,NA,NA
7,6,0.5,1.684,NA,NA
7,6,1,1.311625,NA,NA
7,6,4,0.2085,NA,NA
7,6,8,0.318666666666667,NA,NA
7,6,32,0.2145,NA,NA
7,6,128,0.71375,NA,NA
7,7,0,1.7069,NA,NA
7,7,0.5,1.681,NA,NA
7,7,1,1.43825,NA,NA
7,7,4,0.236,NA,NA
7,7,8,0.235,NA,NA
7,7,32,0.189666666666667,NA,NA
7,7,128,0.7805,NA,NA
7,8,0,1.7252,NA,NA
7,8,0.5,1.697,NA,NA
7,8,1,1.31725,NA,NA
7,8,4,0.198,NA,NA
7,8,8,0.2005,NA,NA
7,8,32,0.187666666666667,NA,NA
7,8,128,0.45075,NA,NA
7,9,0,1.7036,NA,NA
7,9,0.5,1.682,NA,NA
7,9,1,1.305125,NA,NA
7,9,4,0.243,NA,NA
7,9,8,0.202666666666667,NA,NA
7,9,32,0.166833333333333,NA,NA
7,9,128,0.68025,NA,NA
7,10,0,1.6849,NA,NA
7,10,0.5,1.669,NA,NA
7,10,1,1.11625,NA,NA
7,10,4,0.2315,NA,NA
7,10,8,0.2425,NA,NA
7,10,32,0.230166666666667,NA,NA
7,10,128,0.62575,NA,NA
7,11,0,1.7084,NA,NA
7,11,0.5,1.693,NA,NA
7,11,1,1.074875,NA,NA
7,11,4,0.209,NA,NA
7,11,8,0.243,NA,NA
7,11,32,0.176333333333333,NA,NA
7,11,128,0.38075,NA,NA
7,12,0,1.6936,NA,NA
7,12,0.5,1.644,NA,NA
7,12,1,1.068,NA,NA
7,12,4,0.201,NA,NA
7,12,8,0.281166666666667,NA,NA
7,12,32,0.235333333333333,NA,NA
7,12,128,0.30675,NA,NA
8,1,0,1.7487,NA,NA
8,1,0.5,1.625,NA,NA
8,1,1,1.215375,NA,NA
8,1,4,0.2395,NA,NA
8,1,8,0.2195,NA,NA
8,1,32,0.1715,NA,NA
8,1,128,0.14975,NA,NA
8,2,0,1.7323,NA,NA
8,2,0.5,1.606,NA,NA
8,2,1,0.956625,NA,NA
8,2,4,0.2415,NA,NA
8,2,8,0.156666666666667,NA,NA
8,2,32,0.105,NA,NA
8,2,128,0.115,NA,NA
8,3,0,1.7354,NA,NA
8,3,0.5,1.609,NA,NA
8,3,1,0.96275,NA,NA
8,3,4,0.194,NA,NA
8,3,8,0.195666666666667,NA,NA
8,3,32,0.149833333333333,NA,NA
8,3,128,0.2185,NA,NA
8,4,0,1.747,NA,NA
8,4,0.5,1.667,NA,NA
8,4,1,1.047,NA,NA
8,4,4,0.2235,NA,NA
8,4,8,0.146333333333333,NA,NA
8,4,32,0.1075,NA,NA
8,4,128,0.2875,NA,NA
8,5,0,1.7319,NA,NA
8,5,0.5,1.68,NA,NA
8,5,1,0.999125,NA,NA
8,5,4,0.1935,NA,NA
8,5,8,0.136333333333333,NA,NA
8,5,32,0.160333333333333,NA,NA
8,5,128,0.335,NA,NA
8,6,0,1.7304,NA,NA
8,6,0.5,1.636,NA,NA
8,6,1,0.997,NA,NA
8,6,4,0.19,NA,NA
8,6,8,0.130666666666667,NA,NA
8,6,32,0.111833333333333,NA,NA
8,6,128,0.4845,NA,NA
8,7,0,1.7225,NA,NA
8,7,0.5,1.582,NA,NA
8,7,1,0.952125,NA,NA
8,7,4,0.1965,NA,NA
8,7,8,0.1575,NA,NA
8,7,32,0.112833333333333,NA,NA
8,7,128,0.2725,NA,NA
8,8,0,1.7378,NA,NA
8,8,0.5,1.65,NA,NA
8,8,1,0.982375,NA,NA
8,8,4,0.1855,NA,NA
8,8,8,0.137666666666667,NA,NA
8,8,32,0.154833333333333,NA,NA
8,8,128,0.5905,NA,NA
8,9,0,1.7202,NA,NA
8,9,0.5,1.641,NA,NA
8,9,1,0.951875,NA,NA
8,9,4,0.1755,NA,NA
8,9,8,0.1645,NA,NA
8,9,32,0.131333333333333,NA,NA
8,9,128,0.6905,NA,NA
8,10,0,1.7056,NA,NA
8,10,0.5,1.664,NA,NA
8,10,1,0.945125,NA,NA
8,10,4,0.213,NA,NA
8,10,8,0.136166666666667,NA,NA
8,10,32,0.129166666666667,NA,NA
8,10,128,0.4845,NA,NA
8,11,0,1.7219,NA,NA
8,11,0.5,1.686,NA,NA
8,11,1,0.937875,NA,NA
8,11,4,0.188,NA,NA
8,11,8,0.117166666666667,NA,NA
8,11,32,0.1255,NA,NA
8,11,128,0.35075,NA,NA
8,12,0,1.6927,NA,NA
8,12,0.5,1.581,NA,NA
8,12,1,0.9335,NA,NA
8,12,4,0.197,NA,NA
8,12,8,0.183166666666667,NA,NA
8,12,32,0.1785,NA,NA
8,12,128,0.28425,NA,NA
9,1,0,1.7674,NA,NA
9,1,1,0.5975,NA,NA
9,1,4,0.1775,NA,NA
9,1,8,0.201,NA,NA
9,1,32,0.173,NA,NA
9,1,128,0.1685,NA,NA
9,2,0,1.7662,NA,NA
9,2,1,0.5385,NA,NA
9,2,4,0.153,NA,NA
9,2,8,0.1995,NA,NA
9,2,32,0.201666666666667,NA,NA
9,2,128,0.207,NA,NA
9,3,0,1.7629,NA,NA
9,3,1,0.5525,NA,NA
9,3,4,0.1235,NA,NA
9,3,8,0.1895,NA,NA
9,3,32,0.173333333333333,NA,NA
9,3,128,0.223,NA,NA
9,4,0,1.7673,NA,NA
9,4,1,0.59225,NA,NA
9,4,4,0.1245,NA,NA
9,4,8,0.1865,NA,NA
9,4,32,0.187666666666667,NA,NA
9,4,128,0.2555,NA,NA
9,5,0,1.7559,NA,NA
9,5,1,0.693625,NA,NA
9,5,4,0.1605,NA,NA
9,5,8,0.1965,NA,NA
9,5,32,0.190166666666667,NA,NA
9,5,128,0.3605,NA,NA
9,6,0,1.7465,NA,NA
9,6,1,0.6545,NA,NA
9,6,4,0.1385,NA,NA
9,6,8,0.222166666666667,NA,NA
9,6,32,0.1925,NA,NA
9,6,128,0.29325,NA,NA
9,7,0,1.7405,NA,NA
9,7,1,0.599875,NA,NA
9,7,4,0.1315,NA,NA
9,7,8,0.197833333333333,NA,NA
9,7,32,0.1825,NA,NA
9,7,128,0.28775,NA,NA
9,8,0,1.7513,NA,NA
9,8,1,0.625625,NA,NA
9,8,4,0.181,NA,NA
9,8,8,0.236,NA,NA
9,8,32,0.2365,NA,NA
9,8,128,0.335,NA,NA
9,9,0,1.7526,NA,NA
9,9,1,0.682,NA,NA
9,9,4,0.164,NA,NA
9,9,8,0.211833333333333,NA,NA
9,9,32,0.214166666666667,NA,NA
9,9,128,0.25925,NA,NA
9,10,0,1.7415,NA,NA
9,10,1,0.5835,NA,NA
9,10,4,0.1385,NA,NA
9,10,8,0.185333333333333,NA,NA
9,10,32,0.245,NA,NA
9,10,128,0.2245,NA,NA
9,11,0,1.7587,NA,NA
9,11,1,0.606875,NA,NA
9,11,4,0.1365,NA,NA
9,11,8,0.182166666666667,NA,NA
9,11,32,0.2175,NA,NA
9,11,128,0.20175,NA,NA
9,12,0,1.6895,NA,NA
9,12,1,0.558,NA,NA
9,12,4,0.111,NA,NA
9,12,8,0.166333333333333,NA,NA
9,12,32,0.176166666666667,NA,NA
9,12,128,0.164,NA,NA
10,1,0,1.6835,NA,NA
10,1,1,1.3955,NA,NA
10,1,4,1.0195,NA,NA
10,1,8,0.871166666666667,NA,NA
10,1,32,0.918333333333333,NA,NA
10,1,128,0.74375,NA,NA
10,2,0,1.6766,NA,NA
10,2,1,1.3675,NA,NA
10,2,4,0.9165,NA,NA
10,2,8,0.994,NA,NA
10,2,32,0.9595,NA,NA
10,2,128,0.868,NA,NA
10,3,0,1.687,NA,NA
10,3,1,1.382,NA,NA
10,3,4,0.998,NA,NA
10,3,8,0.987333333333333,NA,NA
10,3,32,0.918666666666667,NA,NA
10,3,128,0.88475,NA,NA
10,4,0,1.6968,NA,NA
10,4,1,1.394625,NA,NA
10,4,4,0.924,NA,NA
10,4,8,0.9605,NA,NA
10,4,32,0.860833333333333,NA,NA
10,4,128,0.796,NA,NA
10,5,0,1.6736,NA,NA
10,5,1,1.352875,NA,NA
10,5,4,0.8415,NA,NA
10,5,8,0.894333333333333,NA,NA
10,5,32,0.779833333333333,NA,NA
10,5,128,0.8,NA,NA
10,6,0,1.6653,NA,NA
10,6,1,1.353375,NA,NA
10,6,4,0.9215,NA,NA
10,6,8,0.940166666666667,NA,NA
10,6,32,0.814333333333333,NA,NA
10,6,128,0.876,NA,NA
10,7,0,1.6677,NA,NA
10,7,1,1.335875,NA,NA
10,7,4,0.8415,NA,NA
10,7,8,0.900833333333333,NA,NA
10,7,32,0.9435,NA,NA
10,7,128,0.86175,NA,NA
10,8,0,1.6974,NA,NA
10,8,1,1.296125,NA,NA
10,8,4,0.7305,NA,NA
10,8,8,0.836666666666667,NA,NA
10,8,32,0.899166666666667,NA,NA
10,8,128,0.8455,NA,NA
10,9,0,1.6739,NA,NA
10,9,1,1.22075,NA,NA
10,9,4,0.7715,NA,NA
10,9,8,0.928166666666667,NA,NA
10,9,32,0.851666666666667,NA,NA
