"line","rep","enviro","data","sd","se"
3,7,0,1.71483333333333,0.0875361829949955,0.0618974285949479
3,7,0.5,1.304,NA,NA
3,7,1,1.347,0.0438406204335658,0.0438406204335658
3,7,4,1.083,NA,NA
3,7,8,1.07675,0.329865313423524,0.329865313423524
3,7,32,1.0435,0.342946788875476,0.342946788875476
3,7,128,0.751,NA,NA
3,8,0,1.7295,0.0917755414040146,0.0648951076738455
3,8,0.5,1.399,NA,NA
3,8,1,1.4845,0.119501046020527,0.119501046020527
3,8,4,1.316,NA,NA
3,8,8,1.4525,0.146371103705615,0.146371103705615
3,8,32,1.3735,0.156270598642227,0.156270598642227
3,8,128,1.285,NA,NA
3,9,0,1.7065,0.105821784146744,0.0748273011674215
3,9,0.5,1.358,NA,NA
3,9,1,1.3845,0.0728319984622144,0.0728319984622144
3,9,4,1.268,NA,NA
3,9,8,1.29675,0.273296770928601,0.273296770928601
3,9,32,1.24975,0.249255140368258,0.249255140368258
3,9,128,1.0475,NA,NA
3,10,0,1.7195,0.0938709220152865,0.0663767655132427
3,10,0.5,1.35,NA,NA
3,10,1,1.228,0.0395979797464467,0.0395979797464467
3,10,4,1.006,NA,NA
3,10,8,1.174,0.110308657865101,0.110308657865101
3,10,32,1.05525,0.0859134739141656,0.0859134739141656
3,10,128,0.9625,NA,NA
3,11,0,1.768,0.101533245786787,0.0717948466117172
3,11,0.5,1.241,NA,NA
3,11,1,1.273,0.223445742854949,0.223445742854949
3,11,4,1.196,NA,NA
3,11,8,1.19525,0.237234325088087,0.237234325088087
3,11,32,1.186,0.205060966544099,0.205060966544099
3,11,128,0.8605,NA,NA
3,12,0,1.721,0.094175368329516,0.0665920415665416
3,12,0.5,1.372,NA,NA
3,12,1,1.46,0.0155563491861041,0.0155563491861041
3,12,4,1.391,NA,NA
3,12,8,1.27075,0.174301821562484,0.174301821562484
3,12,32,1.29,0.264457936163769,0.264457936163769
3,12,128,1.067,NA,NA
4,1,0,1.76933333333333,0.0965522311152536,0.0682727373602866
4,1,0.5,1.799,NA,NA
4,1,1,1.7965,0.0289913780286484,0.0289913780286484
4,1,4,0.878,NA,NA
4,1,8,0.81825,0.0229809703885628,0.0229809703885628
4,1,32,0.6735,0.102530483272049,0.102530483272049
4,1,128,0.7495,NA,NA
4,2,0,1.7805,0.0887707722169859,0.0627704150057971
4,2,0.5,1.791,NA,NA
4,2,1,1.816,0.0197989898732233,0.0197989898732233
4,2,4,0.591,NA,NA
4,2,8,0.314,0.110308657865101,0.110308657865101
4,2,32,0.2765,0.0388908729652601,0.0388908729652601
4,2,128,0.4355,NA,NA
4,3,0,1.79483333333333,0.0874132903701339,0.0618105303865504
4,3,0.5,1.795,NA,NA
4,3,1,1.816,0.0353553390593274,0.0353553390593274
4,3,4,0.534,NA,NA
4,3,8,0.16475,0.0350017856687341,0.0350017856687341
4,3,32,0.15625,0.0399515331370399,0.0399515331370399
4,3,128,0.0735,NA,NA
4,4,0,1.7995,0.111439445440113,0.0787995875623724
4,4,0.5,1.761,NA,NA
4,4,1,1.845,0.0791959594928934,0.0791959594928934
4,4,4,1.759,NA,NA
4,4,8,0.42275,0.206121626715879,0.206121626715879
4,4,32,0.406,0.0480832611206852,0.0480832611206852
4,4,128,0.417,NA,NA
4,5,0,1.8115,0.0869928157953287,0.0615132099633892
4,5,0.5,1.775,NA,NA
4,5,1,1.8305,0.050204581464245,0.050204581464245
4,5,4,0.274,NA,NA
4,5,8,0.19325,0.0392444263558534,0.0392444263558534
4,5,32,0.19075,0.0887419010389117,0.0887419010389117
4,5,128,0.197,NA,NA
4,6,0,1.77166666666667,0.102724550781852,0.0726372264521896
4,6,0.5,1.767,NA,NA
4,6,1,1.674,0.114551298552221,0.114551298552221
4,6,4,1.335,NA,NA
4,6,8,1.52175,0.127632774004172,0.127632774004172
4,6,32,1.49025,0.0986413959755233,0.0986413959755233
4,6,128,1.452,NA,NA
4,7,0,1.79316666666667,0.0777244062912888,0.0549594547522687
4,7,0.5,1.798,NA,NA
4,7,1,1.807,0.0339411254969543,0.0339411254969543
4,7,4,0.31,NA,NA
4,7,8,0.16875,0.00601040764008564,0.00601040764008564
4,7,32,0.147,0.0268700576850888,0.0268700576850888
4,7,128,0.1355,NA,NA
4,8,0,1.79516666666667,0.0891520237197863,0.0630400005287648
4,8,0.5,1.778,NA,NA
4,8,1,1.825,0.0339411254969543,0.0339411254969543
4,8,4,0.401,NA,NA
4,8,8,0.254,0.0579827560572969,0.0579827560572969
4,8,32,0.14975,0.0265165042944955,0.0265165042944955
4,8,128,0.231,NA,NA
4,9,0,1.7895,0.0955340253522273,0.0675527571606075
4,9,0.5,1.784,NA,NA
4,9,1,1.8385,0.0912167747730646,0.0912167747730646
4,9,4,0.262,NA,NA
4,9,8,0.181,0.015556349186104,0.015556349186104
4,9,32,0.12125,0.0194454364826301,0.0194454364826301
4,9,128,0.1695,NA,NA
4,10,0,1.7405,0.090012499132065,0.0636484485278314
4,10,0.5,1.735,NA,NA
4,10,1,1.756,0.0806101730552663,0.0806101730552663
4,10,4,0.281,NA,NA
4,10,8,0.21925,0.0696500179468749,0.0696500179468749
4,10,32,0.35075,0.0908632213824714,0.0908632213824714
4,10,128,0.3585,NA,NA
4,11,0,1.77083333333333,0.0799692649293048,0.056546809518015
4,11,0.5,1.74,NA,NA
4,11,1,1.7635,0.0601040764008565,0.0601040764008565
4,11,4,0.279,NA,NA
4,11,8,0.139,0,0
4,11,32,0.15225,0.0159099025766973,0.0159099025766973
4,11,128,0.128,NA,NA
4,12,0,1.71833333333333,0.0685152051250913,0.0484475661583393
4,12,0.5,1.698,NA,NA
4,12,1,1.7705,0.0799030662740799,0.0799030662740799
4,12,4,0.835,NA,NA
4,12,8,0.22975,0.0774281925399269,0.0774281925399269
4,12,32,0.226,0.0268700576850888,0.0268700576850888
4,12,128,0.2505,NA,NA
5,1,0,1.75766666666667,0.122581945380767,0.0866785248297793
5,1,0.5,1.702,NA,NA
5,1,1,1.7345,0.125157900270019,0.125157900270019
5,1,4,1.545,NA,NA
5,1,8,1.6435,0.211424927574778,0.211424927574778
5,1,32,1.6365,0.210010714012405,0.210010714012405
5,1,128,1.465,NA,NA
5,2,0,1.737,0.10569768209379,0.0747395477642192
5,2,0.5,1.705,NA,NA
5,2,1,1.744,0.0806101730552663,0.0806101730552663
5,2,4,1.57,NA,NA
5,2,8,1.6385,0.19869700551342,0.19869700551342
5,2,32,1.617,0.207889393668845,0.207889393668845
5,2,128,1.47,NA,NA
5,3,0,1.7575,0.109750854210799,0.077605573253472
5,3,0.5,1.678,NA,NA
5,3,1,1.7415,0.0926309883354377,0.0926309883354377
5,3,4,1.579,NA,NA
5,3,8,1.65575,0.19551502499808,0.19551502499808
5,3,32,1.63225,0.201878986028759,0.201878986028759
5,3,128,1.481,NA,NA
5,4,0,1.763,0.0943980932010812,0.0667495318335642
5,4,0.5,1.683,NA,NA
5,4,1,1.7555,0.096873629022557,0.096873629022557
5,4,4,1.641,NA,NA
5,4,8,1.66575,0.188443957186215,0.188443957186215
5,4,32,1.64175,0.215314014871304,0.215314014871304
5,4,128,1.5185,NA,NA
5,5,0,1.71633333333333,0.0971202004391122,0.068674352320693
5,5,0.5,1.572,NA,NA
5,5,1,1.696,0.124450793488832,0.124450793488832
5,5,4,1.613,NA,NA
5,5,8,1.6645,0.171826947828331,0.171826947828331
5,5,32,1.652,0.158391918985787,0.158391918985787
5,5,128,1.5585,NA,NA
5,6,0,1.73183333333333,0.10468564053075,0.0740239263121504
5,6,0.5,1.677,NA,NA
5,6,1,1.7155,0.105358910396796,0.105358910396796
5,6,4,1.57,NA,NA
5,6,8,1.6285,0.19869700551342,0.19869700551342
5,6,32,1.61125,0.203293199591132,0.203293199591132
5,6,128,1.4685,NA,NA
5,7,0,1.7405,0.088725700898894,0.0627385447711373
5,7,0.5,1.682,NA,NA
5,7,1,1.7135,0.108187337521542,0.108187337521542
5,7,4,1.595,NA,NA
5,7,8,1.63275,0.194100811435707,0.194100811435707
5,7,32,1.60825,0.176423141906044,0.176423141906044
5,7,128,1.4905,NA,NA
5,8,0,1.7445,0.0873198144752954,0.0617444329474326
5,8,0.5,1.689,NA,NA
5,8,1,1.7345,0.0841457069611991,0.0841457069611991
5,8,4,1.587,NA,NA
5,8,8,1.64525,0.166523646969432,0.166523646969432
5,8,32,1.616,0.168291413922398,0.168291413922398
5,8,128,1.493,NA,NA
5,9,0,1.73466666666667,0.103838014875735,0.0734245644635817
5,9,0.5,1.685,NA,NA
5,9,1,1.7155,0.103944696834423,0.103944696834423
5,9,4,1.574,NA,NA
5,9,8,1.6395,0.204353859762912,0.204353859762912
5,9,32,1.618,0.205060966544099,0.205060966544099
5,9,128,1.463,NA,NA
5,10,0,1.72466666666667,0.085704920123254,0.0606025302002043
5,10,0.5,1.702,NA,NA
5,10,1,1.719,0.103237590053236,0.103237590053236
5,10,4,1.553,NA,NA
5,10,8,1.63675,0.184201316499096,0.184201316499096
5,10,32,1.61625,0.187736850405028,0.187736850405028
5,10,128,1.476,NA,NA
5,11,0,1.746,0.102781321260237,0.0726773692424266
5,11,0.5,1.718,NA,NA
5,11,1,1.7125,0.0954594154601839,0.0954594154601839
5,11,4,1.579,NA,NA
5,11,8,1.654,0.190918830920368,0.190918830920368
5,11,32,1.62325,0.173594714781297,0.173594714781297
5,11,128,1.473,NA,NA
5,12,0,1.71166666666667,0.103239204439657,0.073001141543586
5,12,0.5,1.659,NA,NA
5,12,1,1.7135,0.102530483272049,0.102530483272049
5,12,4,1.576,NA,NA
5,12,8,1.6485,0.173241161390704,0.173241161390704
5,12,32,1.62575,0.164402326625872,0.164402326625872
5,12,128,1.481,NA,NA
6,1,0,1.69166666666667,0.126776706588132,0.0896446689249655
6,1,0.5,1.607,NA,NA
6,1,1,1.7155,0.118086832458153,0.118086832458153
6,1,4,1.021,NA,NA
6,1,8,0.49975,0.00954594154601836,0.00954594154601836
6,1,32,0.44875,0.0951058620695907,0.0951058620695907
6,1,128,1.176,NA,NA
6,2,0,1.73033333333333,0.0987741531643443,0.0698438735084665
6,2,0.5,1.72,NA,NA
6,2,1,1.8075,0.0629325035256029,0.0629325035256029
6,2,4,0.9,NA,NA
6,2,8,0.38925,0.141067802846716,0.141067802846716
6,2,32,0.3175,0.173241161390704,0.173241161390704
6,2,128,0.779,NA,NA
6,3,0,1.73266666666667,0.0920561422900902,0.0650935224631965
6,3,0.5,1.741,NA,NA
6,3,1,1.8035,0.081317279836453,0.081317279836453
6,3,4,0.868,NA,NA
6,3,8,0.6105,0.122329473145273,0.122329473145273
6,3,32,0.50125,0.0753068721963673,0.0753068721963673
6,3,128,0.556,NA,NA
6,4,0,1.78016666666667,0.087255849851648,0.0616992031282955
6,4,0.5,1.764,NA,NA
6,4,1,1.8365,0.0247487373415293,0.0247487373415293
6,4,4,0.798,NA,NA
6,4,8,0.23625,0.0420728534805996,0.0420728534805996
6,4,32,0.22475,0.0540936687607709,0.0540936687607709
6,4,128,0.2465,NA,NA
6,5,0,1.71066666666667,0.076631151194102,0.0541864066594811
6,5,0.5,1.702,NA,NA
6,5,1,1.771,0.0424264068711927,0.0424264068711927
6,5,4,0.8,NA,NA
6,5,8,0.39225,0.00247487373415292,0.00247487373415292
6,5,32,0.3595,0.0487903679018718,0.0487903679018718
6,5,128,0.3985,NA,NA
6,6,0,1.7535,0.103753313200109,0.0733646713343691
6,6,0.5,1.735,NA,NA
6,6,1,1.804,0.0565685424949239,0.0565685424949239
6,6,4,0.475,NA,NA
6,6,8,0.22725,0.0618718433538229,0.0618718433538229
6,6,32,0.22025,0.121268812973493,0.121268812973493
6,6,128,0.17,NA,NA
6,7,0,1.75666666666667,0.0780341805450236,0.0551784982277216
6,7,0.5,1.771,NA,NA
6,7,1,1.798,0.0212132034355964,0.0212132034355964
6,7,4,0.59,NA,NA
6,7,8,0.1625,0.0841457069611992,0.0841457069611992
6,7,32,0.221,0.172534054609518,0.172534054609518
6,7,128,0.1475,NA,NA
6,8,0,1.6935,0.0918898797474455,0.0649759570918351
6,8,0.5,1.687,NA,NA
6,8,1,1.7455,0.0360624458405139,0.0360624458405139
6,8,4,0.667,NA,NA
6,8,8,0.37675,0.0321733585439879,0.0321733585439879
6,8,32,0.34775,0.0738926586339942,0.0738926586339942
6,8,128,0.3825,NA,NA
6,9,0,1.76033333333333,0.0705005910140712,0.0498514459837091
6,9,0.5,1.768,NA,NA
6,9,1,1.787,0.0325269119345812,0.0325269119345812
6,9,4,0.609,NA,NA
6,9,8,0.15875,0.0767210857587404,0.0767210857587404
6,9,32,0.16375,0.0936916485072175,0.0936916485072175
6,9,128,0.138,NA,NA
6,10,0,1.75,0.0747261667690777,0.0528393792544917
6,10,0.5,1.745,NA,NA
6,10,1,1.8045,0.0516187950266179,0.0516187950266179
6,10,4,0.401,NA,NA
6,10,8,0.315,0.138592929112563,0.138592929112563
6,10,32,0.27575,0.0837921535706059,0.0837921535706059
6,10,128,0.257,NA,NA
6,11,0,1.693,0.0675795827154918,0.0477859812078815
6,11,0.5,1.674,NA,NA
6,11,1,1.739,0.0678822509939085,0.0678822509939085
6,11,4,0.347,NA,NA
6,11,8,0.49775,0.177837355468417,0.177837355468417
6,11,32,0.27475,0.154502831689261,0.154502831689261
6,11,128,0.2745,NA,NA
6,12,0,1.72016666666667,0.0656017022136875,0.046387408492679
6,12,0.5,1.725,NA,NA
6,12,1,1.7835,0.0459619407771257,0.0459619407771257
6,12,4,0.335,NA,NA
6,12,8,0.24425,0.0731855518528077,0.0731855518528077
6,12,32,0.1795,0.0898025612106915,0.0898025612106915
6,12,128,0.139,NA,NA
7,1,0,1.62383333333333,0.0717919447663408,0.0507645709788497
7,1,0.5,1.646,NA,NA
7,1,1,1.6145,0.0318198051533946,0.0318198051533946
7,1,4,0.678,NA,NA
7,1,8,0.52875,0.191979491092148,0.191979491092148
7,1,32,0.68025,0.0279307178568686,0.0279307178568686
7,1,128,0.443,NA,NA
7,2,0,1.72433333333333,0.105452991106622,0.0745665251078972
7,2,0.5,1.705,NA,NA
7,2,1,1.7585,0.0516187950266179,0.0516187950266179
7,2,4,0.946,NA,NA
7,2,8,0.48075,0.0144956890143242,0.0144956890143242
7,2,32,0.2285,0.0855599205235722,0.0855599205235722
7,2,128,0.313,NA,NA
7,3,0,1.74233333333333,0.103664523021781,0.0733018871971702
7,3,0.5,1.719,NA,NA
7,3,1,1.774,0.0565685424949239,0.0565685424949239
7,3,4,1.428,NA,NA
7,3,8,0.71525,0.152381511345701,0.152381511345701
7,3,32,0.497,0.0212132034355964,0.0212132034355964
7,3,128,0.4765,NA,NA
7,4,0,1.7355,0.0982967446053022,0.0695062946789714
7,4,0.5,1.694,NA,NA
7,4,1,1.7715,0.0247487373415291,0.0247487373415291
7,4,4,1.25,NA,NA
7,4,8,1.1455,0.096873629022557,0.096873629022557
7,4,32,0.877,0.111722871427474,0.111722871427474
7,4,128,0.859,NA,NA
7,5,0,1.7125,0.108382424774499,0.0766379475194893
7,5,0.5,1.689,NA,NA
7,5,1,1.7615,0.0487903679018717,0.0487903679018717
7,5,4,1.158,NA,NA
7,5,8,0.96775,0.299459721832503,0.299459721832503
7,5,32,0.845,0.318198051533946,0.318198051533946
7,5,128,0.952,NA,NA
7,6,0,1.7225,0.113658479666059,0.0803686817112238
7,6,0.5,1.699,NA,NA
7,6,1,1.775,0.0551543289325508,0.0551543289325508
7,6,4,1.008,NA,NA
7,6,8,0.8855,0.0883883476483184,0.0883883476483184
7,6,32,0.49,0.261629509039023,0.261629509039023
7,6,128,0.779,NA,NA
7,7,0,1.755,0.115052162083118,0.0813541639991463
7,7,0.5,1.74,NA,NA
7,7,1,1.811,0.0678822509939086,0.0678822509939086
7,7,4,1.2,NA,NA
7,7,8,0.57475,0.0463154941677189,0.0463154941677189
7,7,32,0.27375,0.117026172286374,0.117026172286374
7,7,128,0.3305,NA,NA
7,8,0,1.769,0.0936002136749698,0.066185345810081
7,8,0.5,1.732,NA,NA
7,8,1,1.802,0.014142135623731,0.014142135623731
7,8,4,0.854,NA,NA
7,8,8,0.47625,0.102176929881456,0.102176929881456
7,8,32,0.2905,0.153442171517481,0.153442171517481
7,8,128,0.3045,NA,NA
7,9,0,1.733,0.0936963179639414,0.0662533018045139
7,9,0.5,1.718,NA,NA
7,9,1,1.7735,0.0219203102167829,0.0219203102167829
7,9,4,1.054,NA,NA
7,9,8,0.4225,0.0572756492761104,0.0572756492761104
7,9,32,0.2765,0.0473761543394987,0.0473761543394987
7,9,128,0.13,NA,NA
7,10,0,1.6955,0.117570191800473,0.0831346798875174
7,10,0.5,1.645,NA,NA
7,10,1,1.6885,0.0106066017177981,0.0106066017177981
7,10,4,0.74,NA,NA
7,10,8,0.9305,0.168998520703585,0.168998520703585
7,10,32,0.52425,0.15874547237638,0.15874547237638
7,10,128,0.4815,NA,NA
7,11,0,1.70133333333333,0.0899462802640183,0.0636016247171931
7,11,0.5,1.669,NA,NA
7,11,1,1.7335,0.00070710678118647,0.00070710678118647
7,11,4,0.894,NA,NA
7,11,8,0.7225,0.314662517628014,0.314662517628014
7,11,32,0.447,0.151320851173921,0.151320851173921
7,11,128,0.2685,NA,NA
7,12,0,1.7295,0.0940385559225576,0.0664953005858309
7,12,0.5,1.664,NA,NA
7,12,1,1.658,0.103237590053236,0.103237590053236
7,12,4,0.41,NA,NA
7,12,8,0.34075,0.162988113063499,0.162988113063499
7,12,32,0.15625,0.0328804653251744,0.0328804653251744
7,12,128,0.0805,NA,NA
8,1,0,1.7495,0.047986977400124,0.0339319171282733
8,1,0.5,1.743,NA,NA
8,1,1,1.778,0.0410121933088196,0.0410121933088196
8,1,4,1.142,NA,NA
8,1,8,0.296,0.13717871555019,0.13717871555019
8,1,32,0.34375,0.293095760801824,0.293095760801824
8,1,128,0.165,NA,NA
8,2,0,1.777,0.0610000000000001,0.0431335136523794
8,2,0.5,1.757,NA,NA
