"line","rep","enviro","data","sd","se"
7,1,32,0.0736666666666667,0.0575854437625806,0.0407190577821573
7,1,128,0.0315,0.00707106781186547,0.00707106781186547
7,1,512,0.0265,NA,NA
7,2,0,1.0715,0.125974203708537,0.0727312404220726
7,2,0.5,1.222,NA,NA
7,2,1,1.279,0.0947523086789974,0.0947523086789974
7,2,4,0.338,NA,NA
7,2,8,0.0865,0.0841457069611991,0.0841457069611991
7,2,32,0.0601666666666667,0.0658451466194232,0.0465595496828166
7,2,128,0.021,0.00494974746830583,0.00494974746830583
7,2,512,0.0245,NA,NA
7,3,0,1.55075,0.12764827978995,0.0736977686983202
7,3,0.5,1.543,NA,NA
7,3,1,1.6415,0.118086832458153,0.118086832458153
7,3,4,0.528,NA,NA
7,3,8,0.098,0.107480230740355,0.107480230740355
7,3,32,0.06,0.0658179306876173,0.0465403051128804
7,3,128,0.02375,0.00247487373415292,0.00247487373415292
7,3,512,0.0255,NA,NA
7,4,0,1.179,0.320377641750066,0.184970117706738
7,4,0.5,1.39,NA,NA
7,4,1,1.328,0.165462986797652,0.165462986797652
7,4,4,0.446,NA,NA
7,4,8,0.08925,0.0859134739141655,0.0859134739141655
7,4,32,0.0616666666666667,0.0653955910848226,0.0462416659157806
7,4,128,0.01875,0.00106066017177982,0.00106066017177982
7,4,512,0.018,NA,NA
7,5,0,1.16325,0.196362547345465,0.113369969568665
7,5,0.5,1.227,NA,NA
7,5,1,1.087,0.425678282274301,0.425678282274301
7,5,4,0.367,NA,NA
7,5,8,0.09575,0.0611647365726364,0.0611647365726364
7,5,32,0.0751666666666667,0.0486372628067548,0.0343917383490086
7,5,128,0.04225,0.000353553390593274,0.000353553390593274
7,5,512,0.0425,NA,NA
7,6,0,1.415,0.188104580840907,0.108602230384299
7,6,0.5,1.428,NA,NA
7,6,1,1.4055,0.102530483272049,0.102530483272049
7,6,4,0.395,NA,NA
7,6,8,0.08025,0.092984541726031,0.092984541726031
7,6,32,0.0503333333333333,0.0673281763701746,0.0476082100762743
7,6,128,0.011,0.00353553390593273,0.00353553390593273
7,6,512,0.0135,NA,NA
7,7,0,0.953,0.370959791172395,0.214173735291909
7,7,0.5,1.112,NA,NA
7,7,1,0.952,0.302641702347842,0.302641702347842
7,7,4,0.502,NA,NA
7,7,8,0.08925,0.0943987552884041,0.0943987552884041
7,7,32,0.0593333333333333,0.0708384311891034,0.0500903350624316
7,7,128,0.01525,0.00106066017177982,0.00106066017177982
7,7,512,0.016,NA,NA
7,8,0,1.45675,0.161666580755991,0.0933382439184378
7,8,0.5,1.445,NA,NA
7,8,1,1.499,0.0353553390593274,0.0353553390593274
7,8,4,0.314,NA,NA
7,8,8,0.07775,0.0908632213824713,0.0908632213824713
7,8,32,0.0528333333333333,0.0738280660273133,0.0522043261298014
7,8,128,0.009,0.00282842712474618,0.00282842712474618
7,8,512,0.011,NA,NA
7,9,0,1.14775,0.290790159164073,0.167887776671071
7,9,0.5,1.284,NA,NA
7,9,1,1.353,0.0678822509939086,0.0678822509939086
7,9,4,0.333,NA,NA
7,9,8,0.0855,0.105358910396796,0.105358910396796
7,9,32,0.0536666666666667,0.0773907832583011,0.054723547643283
7,9,128,0.00800000000000001,0.0014142135623731,0.0014142135623731
7,9,512,0.00900000000000001,NA,NA
7,10,0,1.4335,0.0823832507248894,0.0475639919827313
7,10,0.5,1.452,NA,NA
7,10,1,1.396,0.111722871427475,0.111722871427475
7,10,4,0.387,NA,NA
7,10,8,0.12975,0.0625789501350094,0.0625789501350094
7,10,32,0.0848333333333333,0.057502898477671,0.0406606894514427
7,10,128,0.02075,0.00883883476483184,0.00883883476483184
7,10,512,0.0145,NA,NA
7,11,0,1.235,0.294061218116228,0.169776323437634
7,11,0.5,1.424,NA,NA
7,11,1,1.498,0.00989949493661152,0.00989949493661152
7,11,4,0.246,NA,NA
7,11,8,0.09875,0.126218560441799,0.126218560441799
7,11,32,0.0508333333333333,0.0737670884157246,0.0521612084471465
7,11,128,0.00875,0.00247487373415291,0.00247487373415291
7,11,512,0.0105,NA,NA
7,12,0,1.13975,0.31451271834379,0.181584002599348
7,12,0.5,1.37,NA,NA
7,12,1,0.953,0.820243866176395,0.820243866176395
7,12,4,0.117,NA,NA
7,12,8,0.07875,0.0993485027567099,0.0993485027567099
7,12,32,0.049,0.0718870642049041,0.0508318305788804
7,12,128,0.00875,0.00318198051533946,0.00318198051533946
7,12,512,0.011,NA,NA
8,1,0,1.58925,0.123396717946629,0.0712431283236028
8,1,0.5,1.626,NA,NA
8,1,1,1.7135,0.0544472221513641,0.0544472221513641
8,1,4,0.696,NA,NA
8,1,8,0.144,0.148492424049175,0.148492424049175
8,1,32,0.0951666666666667,0.107396849736542,0.0759410407267814
8,1,128,0.05525,0.0392444263558534,0.0392444263558534
8,1,512,0.083,NA,NA
8,2,0,1.63475,0.131073452689704,0.0756752931940141
8,2,0.5,1.693,NA,NA
8,2,1,1.749,0.0494974746830584,0.0494974746830584
8,2,4,0.755,NA,NA
8,2,8,0.164,0.138592929112563,0.138592929112563
8,2,32,0.0975,0.0805124214019179,0.056930879143045
8,2,128,0.06975,0.0456083873865323,0.0456083873865323
8,2,512,0.102,NA,NA
8,3,0,1.444,0.12183800720629,0.0703432062580791
8,3,0.5,1.522,NA,NA
8,3,1,1.558,0.00989949493661167,0.00989949493661167
8,3,4,0.383,NA,NA
8,3,8,0.08875,0.0922774349448445,0.0922774349448445
8,3,32,0.063,0.0745603782179248,0.0527221490457284
8,3,128,0.0245,0.0113137084989848,0.0113137084989848
8,3,512,0.0325,NA,NA
8,4,0,1.64975,0.121595984034561,0.0702034741147315
8,4,0.5,1.654,NA,NA
8,4,1,1.7705,0.0219203102167831,0.0219203102167831
8,4,4,0.654,NA,NA
8,4,8,0.1205,0.115258405333407,0.115258405333407
8,4,32,0.0726666666666667,0.0662595905007972,0.0468526057617574
8,4,128,0.05225,0.0314662517628014,0.0314662517628014
8,4,512,0.0745,NA,NA
8,5,0,1.07775,0.295621802308287,0.170677327141012
8,5,0.5,1.265,NA,NA
8,5,1,1.182,0.41577878733769,0.41577878733769
8,5,4,1.265,NA,NA
8,5,8,0.15325,0.162281006282313,0.162281006282313
8,5,32,0.0666666666666667,0.0567589934136726,0.0401346691361305
8,5,128,0.0345,0.00707106781186548,0.00707106781186548
8,5,512,0.0395,NA,NA
8,6,0,0.8455,0.335394543783885,0.193640130138357
8,6,0.5,1.168,NA,NA
8,6,1,1.0425,0.345775216000222,0.345775216000222
8,6,4,0.44,NA,NA
8,6,8,0.17175,0.0837921535706059,0.0837921535706059
8,6,32,0.151833333333333,0.0810097730729653,0.0572825598822771
8,6,128,0.119,0.029698484809835,0.029698484809835
8,6,512,0.14,NA,NA
8,7,0,0.72825,0.382735874984303,0.220972660450714
8,7,0.5,0.848,NA,NA
8,7,1,0.7145,0.593262589415513,0.593262589415513
8,7,4,0.287,NA,NA
8,7,8,0.0885,0.112429978208661,0.112429978208661
8,7,32,0.0496666666666667,0.0748086447767458,0.0528977000130125
8,7,128,0.00600000000000001,0.0028284271247462,0.0028284271247462
8,7,512,0.00800000000000001,NA,NA
8,8,0,1.4805,0.260556135986087,0.150432155250576
8,8,0.5,1.647,NA,NA
8,8,1,1.6915,0.0190918830920369,0.0190918830920369
8,8,4,0.82,NA,NA
8,8,8,0.08275,0.0993485027567099,0.0993485027567099
8,8,32,0.0536666666666667,0.073041654782277,0.0516482494056349
8,8,128,0.023,0.0176776695296637,0.0176776695296637
8,8,512,0.0355,NA,NA
8,9,0,1.5475,0.170200372110835,0.098265230654365
8,9,0.5,1.638,NA,NA
8,9,1,1.7015,0.0459619407771256,0.0459619407771256
8,9,4,0.748,NA,NA
8,9,8,0.08925,0.0986413959755234,0.0986413959755234
8,9,32,0.0683333333333333,0.0880686285423665,0.0622739244521065
8,9,128,0.0375,0.0311126983722081,0.0311126983722081
8,9,512,0.0595,NA,NA
8,10,0,1.238,0.369405603639144,0.213276424701216
8,10,0.5,1.445,NA,NA
8,10,1,1.133,0.53457272657703,0.53457272657703
8,10,4,0.216,NA,NA
8,10,8,0.11275,0.109247997693322,0.109247997693322
8,10,32,0.0773333333333333,0.0794863719975527,0.056205352651386
8,10,128,0.044,0.0233345237791561,0.0233345237791561
8,10,512,0.0605,NA,NA
8,11,0,1.2485,0.264213928474636,0.15254398272848
8,11,0.5,1.479,NA,NA
8,11,1,1.4895,0.0586898628384834,0.0586898628384834
8,11,4,0.355,NA,NA
8,11,8,0.07525,0.0901561146012848,0.0901561146012848
8,11,32,0.0515,0.0705850550754195,0.049911171094255
8,11,128,0.0115,0.00212132034355964,0.00212132034355964
8,11,512,0.013,NA,NA
8,12,0,1.30325,0.258152571166742,0.149044456455113
8,12,0.5,1.493,NA,NA
8,12,1,1.3965,0.210010714012405,0.210010714012405
8,12,4,0.304,NA,NA
8,12,8,0.1085,0.0770746391493337,0.0770746391493337
8,12,32,0.0876666666666667,0.0735277725307474,0.0519919865620334
8,12,128,0.04425,0.0102530483272049,0.0102530483272049
8,12,512,0.0515,NA,NA
9,1,0,1.3305,0.189011904386999,0.109126073877878
9,1,1,0.3365,0.00212132034355961,0.00212132034355961
9,1,4,0.121,NA,NA
9,1,8,0.17525,0.0745997654151808,0.0745997654151808
9,1,32,0.141,0.0355633238041666,0.0251470674234591
9,1,128,0.14575,0.0385373195746668,0.0385373195746668
9,1,512,0.173,NA,NA
9,2,0,0.9945,0.362205742638076,0.209119583014121
9,2,1,0.301,0.0608111831820431,0.0608111831820431
9,2,4,0.133,NA,NA
9,2,8,0.173,0.0395979797464467,0.0395979797464467
9,2,32,0.144833333333333,0.0112509258878251,0.00795560598990841
9,2,128,0.14175,0.011667261889578,0.011667261889578
9,2,512,0.15,NA,NA
9,3,0,1.08375,0.208520382696752,0.120389299081494
9,3,1,0.6525,0.447598592491085,0.447598592491085
9,3,4,0.119,NA,NA
9,3,8,0.125,0.0579827560572969,0.0579827560572969
9,3,32,0.094,0.0399499687108764,0.0282488937836511
9,3,128,0.0695,0.0134350288425444,0.0134350288425444
9,3,512,0.079,NA,NA
9,4,0,1.083,0.397090250027203,0.229260162745782
9,4,1,0.913,0.732562625309263,0.732562625309263
9,4,4,0.172,NA,NA
9,4,8,0.1715,0.102530483272049,0.102530483272049
9,4,32,0.1115,0.0387911072283326,0.0274294549708885
9,4,128,0.078,0.00353553390593274,0.00353553390593274
9,4,512,0.0755,NA,NA
9,5,0,1.065,0.386059580893934,0.222891602952347
9,5,1,0.338,0.147078210486802,0.147078210486802
9,5,4,0.157,NA,NA
9,5,8,0.203,0.0367695526217005,0.0367695526217005
9,5,32,0.153166666666667,0.0253689442691913,0.0179385525242888
9,5,128,0.16325,0.0519723484172113,0.0519723484172113
9,5,512,0.2,NA,NA
9,6,0,1.1035,0.265671789996605,0.153385679470629
9,6,1,0.29075,0.0760139789775539,0.0760139789775539
9,6,4,0.11,NA,NA
9,6,8,0.122,0.0608111831820431,0.0608111831820431
9,6,32,0.0946666666666667,0.0380043857118272,0.0268731588516621
9,6,128,0.0765,0.0134350288425444,0.0134350288425444
9,6,512,0.086,NA,NA
9,7,0,0.9425,0.504612227358791,0.291338005301975
9,7,1,0.1835,0.112429978208661,0.112429978208661
9,7,4,0.08,NA,NA
9,7,8,0.10175,0.106419570568575,0.106419570568575
9,7,32,0.0646666666666667,0.0713658415023135,0.0504632704713702
9,7,128,0.033,0.0176776695296637,0.0176776695296637
9,7,512,0.0455,NA,NA
9,8,0,1.36125,0.179913173503221,0.103872919152844
9,8,1,1.29725,0.382898322012516,0.382898322012516
9,8,4,0.164,NA,NA
9,8,8,0.07475,0.0979342891943368,0.0979342891943368
9,8,32,0.0546666666666667,0.0868969696441328,0.0614454364999279
9,8,128,0.0055,0.0028284271247462,0.0028284271247462
9,8,512,0.00750000000000001,NA,NA
9,9,0,1.175,0.14198826242569,0.0819769615332395
9,9,1,0.29425,0.0682358043845019,0.0682358043845019
9,9,4,0.129,NA,NA
9,9,8,0.15275,0.0583363094478902,0.0583363094478902
9,9,32,0.129666666666667,0.0395168740329158,0.0279426495999693
9,9,128,0.1095,0.00989949493661167,0.00989949493661167
9,9,512,0.1165,NA,NA
9,10,0,1.06975,0.00984462628374826,0.00568379763499333
9,10,1,0.5075,0.330218866814118,0.330218866814118
9,10,4,0.216,NA,NA
9,10,8,0.1715,0.0869741340859454,0.0869741340859454
9,10,32,0.129833333333333,0.0484002410462317,0.0342241386548539
9,10,128,0.09375,0.00106066017177982,0.00106066017177982
9,10,512,0.093,NA,NA
9,11,0,0.3865,0.292463388022045,0.168853815802638
9,11,1,0.2215,0.00919238815542511,0.00919238815542511
9,11,4,0.091,NA,NA
9,11,8,0.08625,0.0986413959755234,0.0986413959755234
9,11,32,0.0541666666666667,0.071833720029895,0.0507941105509947
9,11,128,0.015,0.00848528137423856,0.00848528137423856
9,11,512,0.021,NA,NA
9,12,0,0.263,0.0440908153700972,0.0254558441227157
9,12,1,0.18,0.0410121933088197,0.0410121933088197
9,12,4,0.097,NA,NA
9,12,8,0.10375,0.119147492629933,0.119147492629933
9,12,32,0.0605,0.0767121242047175,0.0542436632243804
9,12,128,0.0205,0.0106066017177982,0.0106066017177982
9,12,512,0.028,NA,NA
10,1,0,1.4825,0.165255862225822,0.0954105165412423
10,1,1,0.89225,0.15662415203282,0.15662415203282
10,1,4,0.12,NA,NA
10,1,8,0.21325,0.200464772466386,0.200464772466386
10,1,32,0.169666666666667,0.164004827164731,0.115968925435509
10,1,128,0.07775,0.00106066017177982,0.00106066017177982
10,1,512,0.077,NA,NA
10,2,0,1.48525,0.150023053783966,0.0866158504868223
10,2,1,0.73975,0.286024692989958,0.286024692989958
10,2,4,0.111,NA,NA
10,2,8,0.29925,0.322087138830472,0.322087138830472
10,2,32,0.161,0.163755152590689,0.115792378851114
10,2,128,0.065,0.00494974746830584,0.00494974746830584
10,2,512,0.0685,NA,NA
10,3,0,0.58875,0.284235964179998,0.164103710432695
10,3,1,0.4455,0.433456456867354,0.433456456867354
10,3,4,0.074,NA,NA
10,3,8,0.0735,0.0926309883354377,0.0926309883354377
10,3,32,0.05,0.0710211236182588,0.0502195181179589
10,3,128,0.0105,0.000707106781186547,0.000707106781186547
10,3,512,0.011,NA,NA
10,4,0,1.43625,0.181376450143525,0.104717742315023
10,4,1,0.87075,0.356735371108613,0.356735371108613
10,4,4,0.158,NA,NA
10,4,8,0.22875,0.243598286118766,0.243598286118766
10,4,32,0.108833333333333,0.107065789743192,0.075706945960504
10,4,128,0.04375,0.0081317279836453,0.0081317279836453
10,4,512,0.0495,NA,NA
10,5,0,1.27375,0.297255641942532,0.171620624893656
10,5,1,1.12075,0.486843018846938,0.486843018846938
10,5,4,0.234,NA,NA
10,5,8,0.08925,0.105712463787389,0.105712463787389
10,5,32,0.053,0.0710580748402319,0.0502456465775892
10,5,128,0.012,0.00353553390593273,0.00353553390593273
10,5,512,0.0145,NA,NA
10,6,0,1.376,0.193247250950693,0.111571352356538
10,6,1,0.6935,0.53245140623347,0.53245140623347
10,6,4,0.109,NA,NA
10,6,8,0.3055,0.29910616844191,0.29910616844191
10,6,32,0.161666666666667,0.124194739555801,0.0878189425276043
10,6,128,0.103,0.0240416305603426,0.0240416305603426
10,6,512,0.12,NA,NA
10,7,0,1.424,0.159635000339316,0.0921653104179899
10,7,1,0.6295,0.283549819255806,0.283549819255806
10,7,4,0.127,NA,NA
10,7,8,0.1835,0.23970919882224,0.23970919882224
10,7,32,0.100166666666667,0.150545950903149,0.106452062763794
10,7,128,0.0255,0.0183847763108502,0.0183847763108502
10,7,512,0.0385,NA,NA
10,8,0,0.68325,0.532119895637565,0.307219564987504
10,8,1,0.26875,0.198343452122827,0.198343452122827
10,8,4,0.093,NA,NA
10,8,8,0.10375,0.109247997693322,0.109247997693322
10,8,32,0.0618333333333333,0.0713903588261982,0.0504806068373456
10,8,128,0.02625,0.0159099025766973,0.0159099025766973
10,8,512,0.0375,NA,NA
10,9,0,1.24975,0.245419538749465,0.141693036761397
10,9,1,0.38975,0.184201316499096,0.184201316499096
10,9,4,0.074,NA,NA
10,9,8,0.1645,0.21708178182427,0.21708178182427
10,9,32,0.0953333333333333,0.140905405621407,0.0996351678207382
10,9,128,0.02,0.00424264068711928,0.00424264068711928
10,9,512,0.023,NA,NA
10,10,0,1.162,0.244278529551821,0.14103427479399
10,10,1,0.68125,0.537047600311183,0.537047600311183
10,10,4,0.126,NA,NA
10,10,8,0.23,0.280014285349873,0.280014285349873
10,10,32,0.125166666666667,0.159209243868983,0.112577935967341
10,10,128,0.03625,0.00247487373415291,0.00247487373415291
10,10,512,0.038,NA,NA
10,11,0,1.1755,0.303206750144738,0.175056498816176
10,11,1,0.56125,0.303702362519622,0.303702362519622
10,11,4,0.085,NA,NA
10,11,8,0.18325,0.23864853865046,0.23864853865046
10,11,32,0.100166666666667,0.15491960280524,0.109544701682312
10,11,128,0.00925,0.00318198051533946,0.00318198051533946
10,11,512,0.0115,NA,NA
10,12,0,0.93525,0.383606895141367,0.221475544172865
10,12,1,0.89075,0.714531402389006,0.714531402389006
10,12,4,0.16,NA,NA
10,12,8,0.09925,0.124097240098239,0.124097240098239
10,12,32,0.063,0.0979885197357323,0.0692883467835682
10,12,128,0.00275,0.00176776695296637,0.00176776695296637
10,12,512,0.004,NA,NA
11,1,0,1.51125,0.15743384854175,0.0908944748351381
11,1,1,0.58775,0.274003877709787,0.274003877709787
11,1,4,0.257,NA,NA
11,1,8,0.21,0.0862670273047588,0.0862670273047588
11,1,32,0.167166666666667,0.0531326955210568,0.0375704893056594
11,1,128,0.1315,0.00848528137423858,0.00848528137423858
11,1,512,0.1375,NA,NA
11,2,0,1.10225,0.212359953851945,0.122606076521517
11,2,1,1.04125,0.231577470838594,0.231577470838594
11,2,4,0.332,NA,NA
11,2,8,0.13125,0.102884036662643,0.102884036662643
11,2,32,0.113166666666667,0.111092679026718,0.0785543866799727
11,2,128,0.04175,0.00247487373415291,0.00247487373415291
11,2,512,0.0435,NA,NA
11,3,0,0.81725,0.286915928452918,0.165650988527084
11,3,1,0.951,0.514773736703807,0.514773736703807
11,3,4,0.215,NA,NA
11,3,8,0.11625,0.133996735034851,0.133996735034851
11,3,32,0.0921666666666667,0.127191129145602,0.0899377099256295
11,3,128,0.01625,0.000353553390593274,0.000353553390593274
11,3,512,0.0165,NA,NA
11,4,0,1.32725,0.434572682835296,0.250900655417416
11,4,1,0.30725,0.150967297783328,0.150967297783328
11,4,4,0.143,NA,NA
11,4,8,0.28325,0.135410948597224,0.135410948597224
11,4,32,0.2195,0.0965621561482551,0.0682797554184255
11,4,128,0.124,0.0268700576850888,0.0268700576850888
11,4,512,0.105,NA,NA
11,5,0,1.37625,0.246272714688412,0.142185618119415
11,5,1,0.5015,0.113844191771034,0.113844191771034
11,5,4,0.216,NA,NA
11,5,8,0.27525,0.159452579157566,0.159452579157566
11,5,32,0.176333333333333,0.0560453685270543,0.0396300601395792
11,5,128,0.11275,0.0222738636073762,0.0222738636073762
11,5,512,0.097,NA,NA
11,6,0,1.122,0.299647292662557,0.17300144508067
11,6,1,0.48275,0.127632774004172,0.127632774004172
11,6,4,0.18,NA,NA
11,6,8,0.27075,0.178544462249603,0.178544462249603
11,6,32,0.163666666666667,0.076570773362513,0.0541437130853312
11,6,128,0.10775,0.0130814754519511,0.0130814754519511
11,6,512,0.117,NA,NA
11,7,0,1.49575,0.199718760594325,0.115307680191352
11,7,1,0.51075,0.240769858994019,0.240769858994019
11,7,4,0.188,NA,NA
11,7,8,0.29025,0.285317586208772,0.285317586208772
11,7,32,0.1465,0.133323853829688,0.0942742011368964
11,7,128,0.095,0.0608111831820431,0.0608111831820431
11,7,512,0.138,NA,NA
11,8,0,1.4205,0.22663958171511,0.130850423512243
11,8,1,0.9865,0.340118361750729,0.340118361750729
11,8,4,0.24,NA,NA
11,8,8,0.2915,0.385373195746668,0.385373195746668
11,8,32,0.1075,0.152853688211963,0.108083879464053
11,8,128,0.015,0.00636396103067893,0.00636396103067893
11,8,512,0.0105,NA,NA
11,9,0,0.94,0.222415152361524,0.128411448087778
11,9,1,0.214,0.17819090885901,0.17819090885901
11,9,4,0.077,NA,NA
11,9,8,0.17625,0.230163257276221,0.230163257276221
11,9,32,0.105166666666667,0.156611249063831,0.11074087622313
11,9,128,0.024,0.0113137084989848,0.0113137084989848
11,9,512,0.032,NA,NA
11,10,0,1.32875,0.383346122975047,0.221324987292443
11,10,1,0.36875,0.250669353930631,0.250669353930631
11,10,4,0.077,NA,NA
11,10,8,0.23025,0.25703331496131,0.25703331496131
11,10,32,0.133333333333333,0.139214163551462,0.0984392790844522
11,10,128,0.059,0.00212132034355964,0.00212132034355964
11,10,512,0.0605,NA,NA
11,11,0,1.41625,0.301706673221967,0.174190429001009
11,11,1,0.4695,0.0657609306503489,0.0657609306503489
11,11,4,0.148,NA,NA
11,11,8,0.221,0.222031529292576,0.222031529292576
11,11,32,0.129,0.122233383328778,0.0864320542391537
11,11,128,0.06625,0.0187383297014435,0.0187383297014435
11,11,512,0.0795,NA,NA
11,12,0,1.39225,0.134373546503767,0.0775806032459145
11,12,1,0.304,0.05939696961967,0.05939696961967
11,12,4,0.153,NA,NA
11,12,8,0.14375,0.134703841816037,0.134703841816037
11,12,32,0.104333333333333,0.0890257453399483,0.0629507082300641
11,12,128,0.06175,0.00601040764008565,0.00601040764008565
11,12,512,0.066,NA,NA
12,1,0,0.91975,0.496958163899806,0.286918929703535
12,1,1,1.12375,0.778171012695795,0.778171012695795
12,1,4,0.524,NA,NA
12,1,8,1.2885,0.481539717988039,0.481539717988039
12,1,32,1.15233333333333,0.326595060179013,0.230937581754609
12,1,128,0.60425,0.53139074606169,0.53139074606169
12,1,512,0.2285,NA,NA
12,2,0,1.07925,0.40502602797022,0.233841886277411
12,2,1,1.0415,0.747411867714181,0.747411867714181
12,2,4,0.563,NA,NA
12,2,8,1.36525,0.206121626715878,0.206121626715879
12,2,32,1.29866666666667,0.121039594072904,0.0855879177610173
12,2,128,0.753,0.686600684532138,0.686600684532138
12,2,512,0.2675,NA,NA
12,3,0,0.98575,0.482168798243935,0.278380285460974
12,3,1,0.983,0.895197184982169,0.895197184982169
12,3,4,0.296,NA,NA
12,3,8,1.39225,0.269761237022668,0.269761237022668
12,3,32,1.25133333333333,0.116071457875454,0.0820749149659423
12,3,128,0.711,0.647002704785691,0.647002704785691
12,3,512,0.2535,NA,NA
12,4,0,1.0975,0.437011441497817,0.252308673387711
12,4,1,1.01175,0.831911128065973,0.831911128065973
12,4,4,0.442,NA,NA
12,4,8,1.42125,0.258447528523683,0.258447528523683
12,4,32,1.26833333333333,0.0800348882259064,0.0565932121960458
12,4,128,0.72825,0.677761849767306,0.677761849767306
12,4,512,0.249,NA,NA
12,5,0,0.99175,0.515668094158765,0.297721112975064
12,5,1,1.009,0.910753534168273,0.910753534168273
12,5,4,0.337,NA,NA
12,5,8,1.3415,0.344361002437849,0.344361002437849
12,5,32,1.22016666666667,0.225155686877621,0.159209113013881
12,5,128,0.647,0.615890006413483,0.615890006413483
12,5,512,0.2115,NA,NA
12,6,0,1.1365,0.334310733699453,0.193014392094361
12,6,1,1.138,0.654780879378743,0.654780879378743
12,6,4,0.674,NA,NA
12,6,8,1.355,0.284256926036992,0.284256926036992
12,6,32,1.16,0.0841605608346333,0.0595105032746322
12,6,128,0.64575,0.612708025898143,0.612708025898143
12,6,512,0.2125,NA,NA
12,7,0,1.06,0.343341423852895,0.198228263485418
12,7,1,1.14775,0.635335442896113,0.635335442896113
12,7,4,0.56,NA,NA
12,7,8,1.246,0.404465078838705,0.404465078838705
12,7,32,1.111,0.279923203754173,0.197935595586039
12,7,128,0.568,0.524673231640418,0.524673231640418
12,7,512,0.197,NA,NA
12,8,0,1.081,0.268093267352987,0.154783720074173
12,8,1,1.02675,0.663619714143575,0.663619714143575
12,8,4,0.352,NA,NA
12,8,8,1.21425,0.228749043713848,0.228749043713848
12,8,32,1.15166666666667,0.233143911207935,0.164857640607485
12,8,128,0.56725,0.590080608900174,0.590080608900174
12,8,512,0.15,NA,NA
12,9,0,1.1115,0.320820043014772,0.185225538196006
12,9,1,1.1345,0.603162084352125,0.603162084352125
12,9,4,0.708,NA,NA
12,9,8,1.26825,0.31643028458098,0.31643028458098
12,9,32,1.08416666666667,0.14512437194811,0.102618427519947
12,9,128,0.5855,0.533865619795843,0.533865619795843
12,9,512,0.208,NA,NA
12,10,0,1.062,0.496710512606018,0.286775948162402
12,10,1,0.99825,0.834032448409533,0.834032448409533
12,10,4,0.44,NA,NA
12,10,8,1.2695,0.269407683632075,0.269407683632075
12,10,32,1.12316666666667,0.15746613392515,0.111345371105703
12,10,128,0.59725,0.558967910527966,0.558967910527966
12,10,512,0.202,NA,NA
12,11,0,1.1335,0.523707456506015,0.302362640990362
12,11,1,1.0185,0.996313454691846,0.996313454691846
12,11,4,0.338,NA,NA
12,11,8,1.482,0.277185858225127,0.277185858225127
12,11,32,1.34216666666667,0.170821788227771,0.120789244830269
12,11,128,0.7105,0.701449926937055,0.701449926937055
12,11,512,0.2145,NA,NA
12,12,0,1.08325,0.397031799733976,0.229226416453253
12,12,1,1.0825,0.795495128834866,0.795495128834866
12,12,4,0.54,NA,NA
12,12,8,1.31675,0.392090710167941,0.392090710167941
12,12,32,1.07866666666667,0.278820880375436,0.197156135249874
12,12,128,0.4995,0.455376767084137,0.455376767084137
12,12,512,0.1775,NA,NA
13,1,0,0.871,0.517400392990445,0.298721256171851
13,1,1,0.7815,0.598919443665006,0.598919443665006
13,1,4,0.065,NA,NA
13,1,8,0.0805,0.0954594154601839,0.0954594154601839
13,1,32,0.0575,0.0766436559670792,0.0541952488692505
13,1,128,0.01725,0.00530330085889911,0.00530330085889911
13,1,512,0.021,NA,NA
13,2,0,0.58775,0.0911815953651467,0.052643718629207
13,2,1,0.46875,0.175716035124857,0.175716035124857
13,2,4,0.074,NA,NA
13,2,8,0.081,0.104651803615609,0.104651803615609
13,2,32,0.0571666666666667,0.0864585642567197,0.0611354370775794
13,2,128,0.01,0.00353553390593273,0.00353553390593273
13,2,512,0.0125,NA,NA
13,3,0,1.20025,0.208551152797901,0.120407064207675
13,3,1,1.127,0.370523953341751,0.370523953341751
13,3,4,0.084,NA,NA
13,3,8,0.08075,0.103591143443829,0.103591143443829
13,3,32,0.0541666666666667,0.0803964136845253,0.0568488492994068
13,3,128,0.009,0.00141421356237309,0.00141421356237309
13,3,512,0.01,NA,NA
13,4,0,0.51875,0.296042085972023,0.170919978027406
13,4,1,0.49,0.388908729652601,0.388908729652601
13,4,4,0.055,NA,NA
13,4,8,0.0755,0.0982878425849301,0.0982878425849301
13,4,32,0.057,0.0874699948553788,0.0618506265125908
13,4,128,0.00600000000000001,0.0014142135623731,0.0014142135623731
13,4,512,0.005,NA,NA
13,5,0,0.3155,0.250473551497958,0.144610972382227
13,5,1,0.337,0.371938166904124,0.371938166904124
13,5,4,0.058,NA,NA
13,5,8,0.09125,0.124097240098239,0.124097240098239
13,5,32,0.0536666666666667,0.0868912155130387,0.0614413677148114
13,5,128,0.0065,0.00424264068711929,0.00424264068711929
13,5,512,0.00950000000000001,NA,NA
13,6,0,1.20125,0.199781755923808,0.115344050561787
13,6,1,1.21175,0.328451099861151,0.328451099861151
13,6,4,0.089,NA,NA
13,6,8,0.10425,0.139653589284343,0.139653589284343
13,6,32,0.0638333333333333,0.100603595031854,0.0711374842587694
13,6,128,0.009,0.00424264068711928,0.00424264068711928
13,6,512,0.012,NA,NA
13,7,0,0.8445,0.477779237723868,0.275845971513089
13,7,1,1.0635,0.283549819255806,0.283549819255806
13,7,4,0.067,NA,NA
13,7,8,0.09175,0.124804346879426,0.124804346879426
